Deltoid,Bicep,Time
-9.0,-3.0,0.542
-3.0,-3.0,0.543
1.0,-3.0,0.544
1.0,0.0,0.545
1.0,2.0,0.546
0.0,2.0,0.547
-1.0,1.0,0.548
2.0,1.0,0.549
5.0,1.0,0.55
6.0,0.0,0.551
6.0,-1.0,0.552
4.0,0.0,0.553
2.0,2.0,0.554
3.0,2.0,0.555
4.0,1.0,0.556
6.0,1.0,0.557
7.0,-2.0,0.558
2.0,-1.0,0.559
-4.0,0.0,0.56
-9.0,-1.0,0.561
-8.0,-3.0,0.562
-3.0,-3.0,0.563
4.0,-3.0,0.564
7.0,0.0,0.565
4.0,2.0,0.566
4.0,2.0,0.567
8.0,1.0,0.568
8.0,1.0,0.569
2.0,1.0,0.57
-2.0,0.0,0.571
-2.0,-1.0,0.572
1.0,0.0,0.573
3.0,2.0,0.574
1.0,2.0,0.575
-3.0,1.0,0.576
-11.0,1.0,0.577
-18.0,1.0,0.578
-11.0,3.0,0.579
-2.0,1.0,0.58
11.0,-5.0,0.581
21.0,-7.0,0.582
11.0,-8.0,0.583
3.0,-5.0,0.584
-1.0,1.0,0.585
-2.0,7.0,0.586
7.0,4.0,0.587
16.0,-2.0,0.588
22.0,-4.0,0.589
25.0,0.0,0.59
19.0,2.0,0.591
14.0,0.0,0.592
15.0,-5.0,0.593
15.0,-5.0,0.594
11.0,-2.0,0.595
6.0,-1.0,0.596
-3.0,2.0,0.597
-9.0,-1.0,0.598
-3.0,-5.0,0.599
-4.0,-6.0,0.6
-13.0,-6.0,0.601
-17.0,-4.0,0.602
-6.0,-3.0,0.603
2.0,0.0,0.604
0.0,5.0,0.605
-4.0,10.0,0.606
-2.0,7.0,0.607
4.0,2.0,0.608
4.0,0.0,0.609
0.0,0.0,0.61
-1.0,-2.0,0.611
0.0,-6.0,0.612
0.0,-4.0,0.613
-1.0,-1.0,0.614
-1.0,0.0,0.615
0.0,-1.0,0.616
2.0,-2.0,0.617
1.0,-2.0,0.618
0.0,-3.0,0.619
-1.0,-5.0,0.62
-3.0,-9.0,0.621
-5.0,-8.0,0.622
0.0,-6.0,0.623
5.0,-3.0,0.624
10.0,1.0,0.625
13.0,6.0,0.626
10.0,6.0,0.627
-1.0,2.0,0.628
-18.0,-1.0,0.629
-27.0,0.0,0.63
-15.0,1.0,0.631
6.0,-1.0,0.632
20.0,0.0,0.633
18.0,3.0,0.634
15.0,4.0,0.635
14.0,0.0,0.636
11.0,-2.0,0.637
3.0,-2.0,0.638
0.0,-1.0,0.639
2.0,-3.0,0.64
0.0,-6.0,0.641
-5.0,-5.0,0.642
-3.0,-1.0,0.643
6.0,1.0,0.644
10.0,2.0,0.645
4.0,4.0,0.646
-1.0,3.0,0.647
2.0,-1.0,0.648
5.0,-3.0,0.649
3.0,-3.0,0.65
1.0,0.0,0.651
5.0,1.0,0.652
8.0,1.0,0.653
4.0,2.0,0.654
0.0,2.0,0.655
0.0,0.0,0.656
5.0,1.0,0.657
4.0,0.0,0.658
1.0,-3.0,0.659
-2.0,-6.0,0.66
-6.0,-9.0,0.661
-7.0,-8.0,0.662
-1.0,-5.0,0.663
3.0,-2.0,0.664
5.0,1.0,0.665
5.0,5.0,0.666
-3.0,4.0,0.667
-12.0,0.0,0.668
-20.0,-3.0,0.669
-23.0,0.0,0.67
-6.0,3.0,0.671
7.0,3.0,0.672
8.0,-1.0,0.673
10.0,-1.0,0.674
14.0,0.0,0.675
20.0,0.0,0.676
34.0,0.0,0.677
46.0,0.0,0.678
36.0,2.0,0.679
13.0,4.0,0.68
-7.0,-1.0,0.681
