Deltoid,Bicep,Time
10.0,-6.0,0.376
13.0,-5.0,0.377
-10.0,-5.0,0.378
-14.0,-5.0,0.379
-18.0,-4.0,0.38
-20.0,-2.0,0.381
-20.0,2.0,0.382
-12.0,5.0,0.383
-6.0,5.0,0.384
-1.0,3.0,0.385
4.0,0.0,0.386
11.0,1.0,0.387
19.0,5.0,0.388
23.0,5.0,0.389
25.0,1.0,0.39
24.0,-1.0,0.391
21.0,-1.0,0.392
15.0,-2.0,0.393
10.0,-6.0,0.394
11.0,-8.0,0.395
11.0,-7.0,0.396
8.0,-5.0,0.397
-23.0,-6.0,0.398
-32.0,-8.0,0.399
-39.0,-6.0,0.4
-42.0,-8.0,0.401
-42.0,-6.0,0.402
-28.0,0.0,0.403
-16.0,9.0,0.404
-6.0,15.0,0.405
4.0,12.0,0.406
19.0,3.0,0.407
33.0,1.0,0.408
41.0,3.0,0.409
46.0,3.0,0.41
43.0,-3.0,0.411
38.0,-7.0,0.412
26.0,-6.0,0.413
17.0,-3.0,0.414
18.0,-3.0,0.415
18.0,-4.0,0.416
12.0,-5.0,0.417
7.0,-5.0,0.418
3.0,-2.0,0.419
2.0,0.0,0.42
0.0,0.0,0.421
-7.0,0.0,0.422
-8.0,3.0,0.423
-1.0,6.0,0.424
2.0,9.0,0.425
-1.0,10.0,0.426
-5.0,4.0,0.427
-3.0,-1.0,0.428
-2.0,0.0,0.429
-7.0,2.0,0.43
-10.0,5.0,0.431
-5.0,7.0,0.432
0.0,4.0,0.433
2.0,0.0,0.434
1.0,-1.0,0.435
1.0,-3.0,0.436
3.0,-5.0,0.437
5.0,-7.0,0.438
-1.0,-10.0,0.439
-5.0,-8.0,0.44
-7.0,-5.0,0.441
-7.0,0.0,0.442
6.0,-1.0,0.443
19.0,-4.0,0.444
19.0,0.0,0.445
17.0,10.0,0.446
14.0,12.0,0.447
11.0,5.0,0.448
5.0,-3.0,0.449
-1.0,-4.0,0.45
-7.0,-3.0,0.451
-10.0,-4.0,0.452
-7.0,-3.0,0.453
-2.0,1.0,0.454
-1.0,0.0,0.455
1.0,-5.0,0.456
-2.0,-6.0,0.457
4.0,-4.0,0.458
0.0,-3.0,0.459
-3.0,-6.0,0.46
-4.0,-10.0,0.461
-4.0,-8.0,0.462
5.0,-4.0,0.463
13.0,-3.0,0.464
13.0,0.0,0.465
12.0,6.0,0.466
10.0,8.0,0.467
8.0,5.0,0.468
4.0,2.0,0.469
0.0,3.0,0.47
-4.0,1.0,0.471
-6.0,-1.0,0.472
-4.0,0.0,0.473
-1.0,2.0,0.474
0.0,3.0,0.475
1.0,1.0,0.476
-1.0,2.0,0.477
-3.0,3.0,0.478
-2.0,2.0,0.479
1.0,-1.0,0.48
4.0,-5.0,0.481
9.0,-6.0,0.482
17.0,-3.0,0.483
22.0,-1.0,0.484
19.0,5.0,0.485
10.0,9.0,0.486
4.0,7.0,0.487
6.0,0.0,0.488
6.0,-1.0,0.489
6.0,1.0,0.49
6.0,1.0,0.491
5.0,-5.0,0.492
0.0,-9.0,0.493
-8.0,-6.0,0.494
-10.0,-1.0,0.495
-6.0,0.0,0.496
-2.0,0.0,0.497
-2.0,0.0,0.498
-3.0,0.0,0.499
-3.0,-8.0,0.5
-2.0,-18.0,0.501
0.0,-14.0,0.502
8.0,1.0,0.503
15.0,12.0,0.504
12.0,13.0,0.505
3.0,5.0,0.506
-2.0,-2.0,0.507
-3.0,-5.0,0.508
-6.0,-5.0,0.509
-13.0,-5.0,0.51
-11.0,-4.0,0.511
1.0,-5.0,0.512
12.0,-5.0,0.513
13.0,-2.0,0.514
12.0,0.0,0.515
13.0,-2.0,0.516
16.0,-3.0,0.517
0.0,-5.0,0.518
-2.0,-7.0,0.519
-6.0,-8.0,0.52
-6.0,-5.0,0.521
-7.0,1.0,0.522
-4.0,5.0,0.523
-2.0,5.0,0.524
0.0,7.0,0.525
2.0,12.0,0.526
0.0,14.0,0.527
-2.0,6.0,0.528
-8.0,-2.0,0.529
-15.0,-2.0,0.53
-15.0,-2.0,0.531
-12.0,-8.0,0.532
-4.0,-14.0,0.533
2.0,-10.0,0.534
4.0,-3.0,0.535
7.0,0.0,0.536
13.0,2.0,0.537
0.0,3.0,0.538
-2.0,3.0,0.539
-5.0,3.0,0.54
-5.0,-1.0,0.541
-6.0,-3.0,0.542
-4.0,2.0,0.543
-2.0,6.0,0.544
0.0,2.0,0.545
1.0,-1.0,0.546
0.0,0.0,0.547
-2.0,2.0,0.548
-7.0,1.0,0.549
-12.0,0.0,0.55
-12.0,-3.0,0.551
-10.0,-6.0,0.552
-4.0,-4.0,0.553
1.0,-2.0,0.554
3.0,3.0,0.555
5.0,7.0,0.556
9.0,4.0,0.557
14.0,0.0,0.558
17.0,-6.0,0.559
17.0,-7.0,0.56
12.0,-7.0,0.561
6.0,-2.0,0.562
8.0,2.0,0.563
12.0,4.0,0.564
8.0,8.0,0.565
-2.0,9.0,0.566
-3.0,4.0,0.567
6.0,-5.0,0.568
12.0,-8.0,0.569
8.0,-2.0,0.57
2.0,7.0,0.571
2.0,6.0,0.572
2.0,-2.0,0.573
3.0,-8.0,0.574
8.0,-7.0,0.575
14.0,-1.0,0.576
15.0,2.0,0.577
6.0,-3.0,0.578
0.0,-5.0,0.579
-3.0,-5.0,0.58
-7.0,-4.0,0.581
-7.0,-4.0,0.582
0.0,-6.0,0.583
9.0,-2.0,0.584
13.0,3.0,0.585
12.0,6.0,0.586
10.0,4.0,0.587
8.0,-1.0,0.588
0.0,-3.0,0.589
-10.0,-3.0,0.59
-18.0,-1.0,0.591
-19.0,1.0,0.592
-12.0,-1.0,0.593
-6.0,-5.0,0.594
-1.0,-7.0,0.595
2.0,-5.0,0.596
2.0,2.0,0.597
-5.0,1.0,0.598
-11.0,0.0,0.599
-12.0,-1.0,0.6
-6.0,-1.0,0.601
4.0,1.0,0.602
16.0,3.0,0.603
25.0,7.0,0.604
26.0,11.0,0.605
18.0,13.0,0.606
4.0,9.0,0.607
-3.0,3.0,0.608
-4.0,3.0,0.609
-2.0,3.0,0.61
-2.0,0.0,0.611
-1.0,-4.0,0.612
3.0,-7.0,0.613
10.0,-7.0,0.614
12.0,-5.0,0.615
10.0,-3.0,0.616
9.0,2.0,0.617
4.0,3.0,0.618
-4.0,-2.0,0.619
-12.0,-8.0,0.62
-16.0,-8.0,0.621
-16.0,0.0,0.622
-5.0,5.0,0.623
4.0,3.0,0.624
8.0,0.0,0.625
11.0,0.0,0.626
9.0,2.0,0.627
7.0,3.0,0.628
5.0,4.0,0.629
3.0,3.0,0.63
1.0,0.0,0.631
0.0,-5.0,0.632
1.0,-4.0,0.633
3.0,-2.0,0.634
4.0,-3.0,0.635
5.0,-7.0,0.636
3.0,-9.0,0.637
1.0,-7.0,0.638
-1.0,-3.0,0.639
-1.0,0.0,0.64
-2.0,-4.0,0.641
0.0,-7.0,0.642
7.0,-7.0,0.643
19.0,-2.0,0.644
23.0,3.0,0.645
20.0,8.0,0.646
16.0,10.0,0.647
12.0,8.0,0.648
3.0,4.0,0.649
-8.0,1.0,0.65
-15.0,0.0,0.651
-18.0,-1.0,0.652
-19.0,-3.0,0.653
-16.0,-2.0,0.654
-6.0,0.0,0.655
5.0,2.0,0.656
10.0,2.0,0.657
8.0,-4.0,0.658
5.0,-8.0,0.659
3.0,-7.0,0.66
0.0,-6.0,0.661
-1.0,-6.0,0.662
5.0,-7.0,0.663
13.0,-4.0,0.664
9.0,-1.0,0.665
0.0,1.0,0.666
-2.0,0.0,0.667
3.0,-1.0,0.668
9.0,-3.0,0.669
9.0,-2.0,0.67
7.0,1.0,0.671
3.0,6.0,0.672
-2.0,8.0,0.673
-9.0,8.0,0.674
-13.0,4.0,0.675
-11.0,-3.0,0.676
-7.0,-6.0,0.677
-3.0,-3.0,0.678
-2.0,4.0,0.679
-5.0,3.0,0.68
-8.0,-6.0,0.681
-3.0,-6.0,0.682
8.0,1.0,0.683
17.0,7.0,0.684
19.0,3.0,0.685
22.0,1.0,0.686
28.0,6.0,0.687
26.0,8.0,0.688
15.0,1.0,0.689
5.0,-5.0,0.69
4.0,-5.0,0.691
5.0,-3.0,0.692
0.0,-4.0,0.693
-3.0,-2.0,0.694
-1.0,2.0,0.695
0.0,2.0,0.696
-4.0,0.0,0.697
-9.0,-3.0,0.698
-6.0,-3.0,0.699
-3.0,-1.0,0.7
-6.0,-2.0,0.701
-7.0,-1.0,0.702
1.0,0.0,0.703
7.0,2.0,0.704
2.0,3.0,0.705
-1.0,4.0,0.706
0.0,3.0,0.707
3.0,-1.0,0.708
4.0,-4.0,0.709
4.0,-4.0,0.71
0.0,-4.0,0.711
-3.0,-4.0,0.712
-4.0,-2.0,0.713
-5.0,0.0,0.714
-3.0,-3.0,0.715
-2.0,-8.0,0.716
0.0,-8.0,0.717
1.0,-2.0,0.718
0.0,2.0,0.719
3.0,-1.0,0.72
11.0,-8.0,0.721
16.0,-5.0,0.722
19.0,0.0,0.723
19.0,3.0,0.724
16.0,6.0,0.725
5.0,9.0,0.726
-7.0,8.0,0.727
-13.0,6.0,0.728
-11.0,4.0,0.729
-7.0,5.0,0.73
-7.0,0.0,0.731
-7.0,-6.0,0.732
-4.0,-8.0,0.733
0.0,-5.0,0.734
3.0,-6.0,0.735
8.0,-8.0,0.736
13.0,-5.0,0.737
15.0,0.0,0.738
13.0,1.0,0.739
9.0,-4.0,0.74
0.0,-7.0,0.741
-5.0,-5.0,0.742
2.0,-1.0,0.743
7.0,0.0,0.744
4.0,1.0,0.745
0.0,4.0,0.746
-1.0,4.0,0.747
-4.0,2.0,0.748
-3.0,1.0,0.749
-2.0,2.0,0.75
0.0,0.0,0.751
1.0,0.0,0.752
1.0,3.0,0.753
2.0,5.0,0.754
8.0,1.0,0.755
11.0,-6.0,0.756
5.0,-8.0,0.757
-2.0,-9.0,0.758
-17.0,-9.0,0.759
-27.0,-7.0,0.76
-30.0,-4.0,0.761
-20.0,-1.0,0.762
3.0,2.0,0.763
26.0,5.0,0.764
34.0,7.0,0.765
31.0,9.0,0.766
29.0,9.0,0.767
28.0,7.0,0.768
19.0,4.0,0.769
10.0,2.0,0.77
8.0,0.0,0.771
10.0,-1.0,0.772
3.0,-4.0,0.773
-8.0,-6.0,0.774
-10.0,-4.0,0.775
-4.0,-3.0,0.776
0.0,-2.0,0.777
-4.0,-1.0,0.778
-4.0,2.0,0.779
-3.0,3.0,0.78
-1.0,-2.0,0.781
1.0,-8.0,0.782
4.0,-10.0,0.783
6.0,-4.0,0.784
0.0,6.0,0.785
-4.0,12.0,0.786
-3.0,9.0,0.787
-2.0,1.0,0.788
-2.0,-3.0,0.789
-4.0,-4.0,0.79
-8.0,-5.0,0.791
-10.0,-3.0,0.792
-2.0,4.0,0.793
6.0,9.0,0.794
14.0,4.0,0.795
19.0,-2.0,0.796
17.0,-1.0,0.797
13.0,1.0,0.798
2.0,-1.0,0.799
-1.0,-7.0,0.8
0.0,-8.0,0.801
-2.0,0.0,0.802
-1.0,7.0,0.803
5.0,5.0,0.804
9.0,2.0,0.805
6.0,4.0,0.806
1.0,2.0,0.807
4.0,-2.0,0.808
7.0,-2.0,0.809
3.0,0.0,0.81
-4.0,-1.0,0.811
-5.0,-8.0,0.812
-4.0,-11.0,0.813
-2.0,-8.0,0.814
0.0,-5.0,0.815
3.0,-9.0,0.816
6.0,-9.0,0.817
5.0,-6.0,0.818
3.0,-2.0,0.819
1.0,-4.0,0.82
-4.0,-7.0,0.821
-7.0,2.0,0.822
1.0,10.0,0.823
8.0,8.0,0.824
8.0,4.0,0.825
7.0,8.0,0.826
7.0,13.0,0.827
8.0,9.0,0.828
7.0,0.0,0.829
5.0,0.0,0.83
3.0,3.0,0.831
0.0,2.0,0.832
-1.0,-4.0,0.833
-3.0,-6.0,0.834
0.0,-2.0,0.835
2.0,0.0,0.836
0.0,-2.0,0.837
0.0,-7.0,0.838
3.0,-4.0,0.839
6.0,-2.0,0.84
4.0,-2.0,0.841
0.0,0.0,0.842
3.0,3.0,0.843
9.0,5.0,0.844
11.0,3.0,0.845
6.0,2.0,0.846
2.0,1.0,0.847
-1.0,0.0,0.848
-3.0,2.0,0.849
-9.0,3.0,0.85
-11.0,0.0,0.851
-6.0,-3.0,0.852
2.0,-3.0,0.853
13.0,-3.0,0.854
21.0,-4.0,0.855
24.0,-4.0,0.856
24.0,-2.0,0.857
17.0,-1.0,0.858
10.0,-6.0,0.859
3.0,-8.0,0.86
-6.0,-7.0,0.861
-13.0,-1.0,0.862
-9.0,3.0,0.863
-5.0,3.0,0.864
-3.0,4.0,0.865
-2.0,5.0,0.866
-6.0,7.0,0.867
-8.0,4.0,0.868
-6.0,3.0,0.869
-3.0,4.0,0.87
1.0,3.0,0.871
5.0,-1.0,0.872
6.0,-4.0,0.873
8.0,-5.0,0.874
10.0,-4.0,0.875
12.0,-3.0,0.876
11.0,-1.0,0.877
8.0,-3.0,0.878
-1.0,-9.0,0.879
-5.0,-10.0,0.88
-6.0,-8.0,0.881
-6.0,1.0,0.882
-5.0,5.0,0.883
1.0,3.0,0.884
6.0,3.0,0.885
6.0,7.0,0.886
4.0,7.0,0.887
7.0,1.0,0.888
10.0,0.0,0.889
6.0,0.0,0.89
-2.0,2.0,0.891
-4.0,0.0,0.892
0.0,-1.0,0.893
2.0,-1.0,0.894
2.0,-3.0,0.895
1.0,-6.0,0.896
4.0,-4.0,0.897
6.0,-2.0,0.898
5.0,-4.0,0.899
0.0,-10.0,0.9
-4.0,-12.0,0.901
-2.0,-3.0,0.902
4.0,5.0,0.903
11.0,4.0,0.904
11.0,0.0,0.905
6.0,7.0,0.906
4.0,15.0,0.907
3.0,12.0,0.908
1.0,0.0,0.909
-1.0,-8.0,0.91
-2.0,-6.0,0.911
0.0,-1.0,0.912
2.0,-1.0,0.913
8.0,-4.0,0.914
13.0,-5.0,0.915
9.0,-3.0,0.916
0.0,0.0,0.917
-11.0,1.0,0.918
-12.0,0.0,0.919
-6.0,-4.0,0.92
-1.0,-10.0,0.921
3.0,-9.0,0.922
15.0,-5.0,0.923
27.0,-2.0,0.924
22.0,2.0,0.925
3.0,6.0,0.926
-7.0,6.0,0.927
-3.0,3.0,0.928
0.0,0.0,0.929
-12.0,0.0,0.93
-22.0,-2.0,0.931
-13.0,-4.0,0.932
4.0,-5.0,0.933
15.0,-3.0,0.934
17.0,1.0,0.935
24.0,3.0,0.936
30.0,4.0,0.937
22.0,1.0,0.938
11.0,-3.0,0.939
1.0,-3.0,0.94
-4.0,-2.0,0.941
-8.0,2.0,0.942
-6.0,2.0,0.943
-3.0,0.0,0.944
2.0,3.0,0.945
6.0,6.0,0.946
1.0,3.0,0.947
-2.0,-1.0,0.948
0.0,-3.0,0.949
0.0,0.0,0.95
-1.0,0.0,0.951
-3.0,-4.0,0.952
-3.0,-6.0,0.953
-2.0,-5.0,0.954
-1.0,-2.0,0.955
0.0,-1.0,0.956
1.0,1.0,0.957
1.0,2.0,0.958
-3.0,2.0,0.959
-7.0,1.0,0.96
-9.0,-4.0,0.961
-6.0,-7.0,0.962
-1.0,-1.0,0.963
6.0,4.0,0.964
6.0,4.0,0.965
-1.0,4.0,0.966
-3.0,0.0,0.967
8.0,-3.0,0.968
20.0,-2.0,0.969
21.0,-1.0,0.97
14.0,0.0,0.971
10.0,1.0,0.972
11.0,0.0,0.973
9.0,-1.0,0.974
3.0,-1.0,0.975
3.0,0.0,0.976
7.0,-4.0,0.977
6.0,-7.0,0.978
2.0,-6.0,0.979
-1.0,-7.0,0.98
-2.0,-10.0,0.981
-3.0,-8.0,0.982
0.0,-5.0,0.983
2.0,-3.0,0.984
5.0,1.0,0.985
7.0,6.0,0.986
3.0,6.0,0.987
0.0,1.0,0.988
0.0,2.0,0.989
1.0,8.0,0.99
0.0,9.0,0.991
-2.0,1.0,0.992
-4.0,-5.0,0.993
-6.0,-4.0,0.994
-3.0,-3.0,0.995
1.0,-6.0,0.996
9.0,-7.0,0.997
15.0,-7.0,0.998
12.0,-7.0,0.999
4.0,-5.0,1.0
-5.0,-3.0,1.001
-9.0,-1.0,1.002
-3.0,3.0,1.003
7.0,6.0,1.004
12.0,7.0,1.005
5.0,7.0,1.006
-2.0,3.0,1.007
0.0,-1.0,1.008
5.0,-1.0,1.009
7.0,-1.0,1.01
4.0,-3.0,1.011
3.0,-5.0,1.012
5.0,-5.0,1.013
4.0,-5.0,1.014
1.0,-3.0,1.015
-1.0,-1.0,1.016
-1.0,3.0,1.017
-2.0,6.0,1.018
-2.0,4.0,1.019
-3.0,-1.0,1.02
-5.0,-8.0,1.021
-6.0,-9.0,1.022
0.0,-5.0,1.023
6.0,1.0,1.024
12.0,6.0,1.025
19.0,9.0,1.026
27.0,8.0,1.027
28.0,4.0,1.028
7.0,0.0,1.029
-13.0,-1.0,1.03
-32.0,0.0,1.031
-42.0,0.0,1.032
-23.0,0.0,1.033
-5.0,-1.0,1.034
5.0,-1.0,1.035
16.0,-2.0,1.036
24.0,-3.0,1.037
29.0,-6.0,1.038
21.0,-4.0,1.039
13.0,-3.0,1.04
11.0,-4.0,1.041
5.0,-5.0,1.042
-6.0,-1.0,1.043
-14.0,4.0,1.044
-14.0,8.0,1.045
-12.0,10.0,1.046
-7.0,6.0,1.047
6.0,1.0,1.048
20.0,0.0,1.049
23.0,-2.0,1.05
14.0,-3.0,1.051
3.0,-5.0,1.052
-1.0,-9.0,1.053
0.0,-11.0,1.054
2.0,-5.0,1.055
7.0,0.0,1.056
7.0,1.0,1.057
0.0,4.0,1.058
-1.0,7.0,1.059
-3.0,6.0,1.06
-3.0,-3.0,1.061
-2.0,-5.0,1.062
0.0,0.0,1.063
2.0,5.0,1.064
4.0,7.0,1.065
7.0,8.0,1.066
7.0,9.0,1.067
6.0,5.0,1.068
6.0,0.0,1.069
4.0,-1.0,1.07
1.0,1.0,1.071
0.0,1.0,1.072
1.0,-2.0,1.073
2.0,-5.0,1.074
-3.0,-4.0,1.075
-6.0,-4.0,1.076
-4.0,-4.0,1.077
-1.0,-2.0,1.078
5.0,0.0,1.079
10.0,1.0,1.08
