Deltoid,Bicep,Time
-13.0,10.0,0.848
-4.0,4.0,0.849
4.0,-1.0,0.85
10.0,-3.0,0.851
12.0,-4.0,0.852
12.0,-2.0,0.853
10.0,3.0,0.854
7.0,6.0,0.855
3.0,4.0,0.856
-1.0,0.0,0.857
-4.0,-5.0,0.858
-2.0,-7.0,0.859
1.0,-6.0,0.86
1.0,-7.0,0.861
-1.0,-6.0,0.862
0.0,-5.0,0.863
9.0,-5.0,0.864
12.0,-4.0,0.865
9.0,0.0,0.866
7.0,2.0,0.867
11.0,1.0,0.868
13.0,0.0,0.869
9.0,3.0,0.87
6.0,5.0,0.871
6.0,3.0,0.872
6.0,-1.0,0.873
1.0,-3.0,0.874
-3.0,-1.0,0.875
-4.0,-2.0,0.876
-6.0,-2.0,0.877
-16.0,-2.0,0.878
-22.0,0.0,0.879
-23.0,1.0,0.88
-15.0,-3.0,0.881
-2.0,-1.0,0.882
14.0,2.0,0.883
25.0,2.0,0.884
24.0,0.0,0.885
17.0,-2.0,0.886
11.0,-4.0,0.887
10.0,-4.0,0.888
11.0,-5.0,0.889
12.0,-3.0,0.89
15.0,-4.0,0.891
14.0,-3.0,0.892
7.0,0.0,0.893
-1.0,6.0,0.894
-4.0,8.0,0.895
-8.0,4.0,0.896
-11.0,0.0,0.897
-10.0,-3.0,0.898
-4.0,-1.0,0.899
-2.0,0.0,0.9
-13.0,1.0,0.901
-20.0,1.0,0.902
-14.0,0.0,0.903
-5.0,-3.0,0.904
11.0,-3.0,0.905
23.0,-3.0,0.906
22.0,-3.0,0.907
19.0,-4.0,0.908
13.0,-4.0,0.909
8.0,-4.0,0.91
8.0,-2.0,0.911
7.0,-1.0,0.912
1.0,0.0,0.913
-4.0,2.0,0.914
-8.0,4.0,0.915
-11.0,6.0,0.916
-8.0,7.0,0.917
-4.0,7.0,0.918
-5.0,4.0,0.919
-9.0,-1.0,0.92
-12.0,-8.0,0.921
-13.0,-10.0,0.922
-5.0,-7.0,0.923
4.0,-4.0,0.924
9.0,-3.0,0.925
6.0,-4.0,0.926
3.0,-4.0,0.927
5.0,-4.0,0.928
8.0,-2.0,0.929
11.0,-1.0,0.93
16.0,-2.0,0.931
16.0,-4.0,0.932
11.0,-5.0,0.933
3.0,-3.0,0.934
4.0,0.0,0.935
7.0,0.0,0.936
7.0,0.0,0.937
3.0,1.0,0.938
1.0,4.0,0.939
-1.0,5.0,0.94
-5.0,-1.0,0.941
-9.0,-4.0,0.942
-6.0,-2.0,0.943
0.0,2.0,0.944
2.0,1.0,0.945
0.0,-2.0,0.946
2.0,-3.0,0.947
9.0,-2.0,0.948
11.0,0.0,0.949
6.0,2.0,0.95
2.0,1.0,0.951
2.0,0.0,0.952
2.0,1.0,0.953
0.0,2.0,0.954
-4.0,2.0,0.955
-4.0,3.0,0.956
0.0,5.0,0.957
1.0,4.0,0.958
0.0,4.0,0.959
3.0,3.0,0.96
9.0,1.0,0.961
12.0,1.0,0.962
11.0,1.0,0.963
11.0,1.0,0.964
15.0,2.0,0.965
15.0,1.0,0.966
7.0,1.0,0.967
1.0,0.0,0.968
1.0,-2.0,0.969
2.0,-5.0,0.97
0.0,-5.0,0.971
2.0,0.0,0.972
8.0,2.0,0.973
9.0,-3.0,0.974
5.0,-9.0,0.975
4.0,-10.0,0.976
7.0,-7.0,0.977
2.0,-5.0,0.978
-7.0,-1.0,0.979
-16.0,4.0,0.98
-20.0,8.0,0.981
-23.0,9.0,0.982
-20.0,3.0,0.983
-16.0,-2.0,0.984
-6.0,-2.0,0.985
1.0,-1.0,0.986
1.0,0.0,0.987
3.0,2.0,0.988
8.0,-3.0,0.989
11.0,-6.0,0.99
7.0,-1.0,0.991
4.0,3.0,0.992
6.0,4.0,0.993
8.0,4.0,0.994
3.0,1.0,0.995
0.0,-1.0,0.996
5.0,-2.0,0.997
8.0,-4.0,0.998
3.0,-3.0,0.999
-1.0,-2.0,1.0
-4.0,-3.0,1.001
-8.0,-5.0,1.002
-6.0,-4.0,1.003
4.0,-2.0,1.004
10.0,1.0,1.005
4.0,2.0,1.006
-2.0,-1.0,1.007
4.0,-4.0,1.008
14.0,-2.0,1.009
17.0,-3.0,1.01
17.0,-5.0,1.011
20.0,-4.0,1.012
16.0,0.0,1.013
0.0,3.0,1.014
-14.0,-3.0,1.015
-11.0,-9.0,1.016
-1.0,-6.0,1.017
1.0,-2.0,1.018
-3.0,-2.0,1.019
-4.0,-3.0,1.02
0.0,-7.0,1.021
2.0,-9.0,1.022
2.0,-3.0,1.023
3.0,1.0,1.024
5.0,3.0,1.025
3.0,5.0,1.026
1.0,2.0,1.027
0.0,-1.0,1.028
-3.0,-2.0,1.029
-7.0,-3.0,1.03
-3.0,-3.0,1.031
9.0,0.0,1.032
19.0,8.0,1.033
19.0,13.0,1.034
15.0,10.0,1.035
13.0,7.0,1.036
11.0,4.0,1.037
2.0,2.0,1.038
-5.0,4.0,1.039
-6.0,2.0,1.04
-2.0,-4.0,1.041
4.0,-7.0,1.042
5.0,-7.0,1.043
2.0,-10.0,1.044
-3.0,-8.0,1.045
-7.0,-4.0,1.046
-6.0,-3.0,1.047
0.0,-2.0,1.048
1.0,-1.0,1.049
1.0,3.0,1.05
4.0,3.0,1.051
8.0,-3.0,1.052
6.0,-3.0,1.053
-4.0,2.0,1.054
-10.0,6.0,1.055
-8.0,2.0,1.056
0.0,-1.0,1.057
4.0,0.0,1.058
7.0,1.0,1.059
9.0,2.0,1.06
7.0,0.0,1.061
5.0,-2.0,1.062
6.0,-5.0,1.063
9.0,-8.0,1.064
18.0,-6.0,1.065
23.0,-5.0,1.066
16.0,-6.0,1.067
8.0,-6.0,1.068
1.0,-2.0,1.069
-5.0,1.0,1.07
-10.0,5.0,1.071
-12.0,7.0,1.072
-2.0,3.0,1.073
5.0,0.0,1.074
4.0,1.0,1.075
3.0,3.0,1.076
3.0,1.0,1.077
6.0,0.0,1.078
4.0,0.0,1.079
-11.0,-1.0,1.08
-25.0,-1.0,1.081
-24.0,3.0,1.082
-12.0,7.0,1.083
-1.0,4.0,1.084
2.0,-2.0,1.085
