Deltoid,Bicep,Time
61,4,0.347
52,4,0.348
39,0,0.349
32,-1,0.35
23,-1,0.351
3,-1,0.352
-22,-1,0.353
-44,-2,0.354
-51,-2,0.355
-42,-3,0.356
-12,-6,0.357
36,-6,0.358
80,-3,0.359
93,0,0.36
65,2,0.361
13,1,0.362
-27,-2,0.363
-42,-4,0.364
-45,-2,0.365
-46,0,0.366
-38,1,0.367
-22,0,0.368
-7,0,0.369
-5,4,0.37
-7,6,0.371
1,2,0.372
11,-1,0.373
9,-3,0.374
2,0,0.375
-3,0,0.376
-4,-5,0.377
-7,-6,0.378
-6,-2,0.379
0,6,0.38
5,7,0.381
0,4,0.382
-7,0,0.383
-8,-2,0.384
-3,-1,0.385
1,0,0.386
6,0,0.387
17,-1,0.388
27,-3,0.389
31,-1,0.39
31,-1,0.391
27,-1,0.392
19,1,0.393
8,2,0.394
-1,2,0.395
-9,-2,0.396
-20,-9,0.397
-25,-7,0.398
-19,-2,0.399
-5,-1,0.4
-2,-2,0.401
-10,-3,0.402
-11,-2,0.403
5,-1,0.404
19,-3,0.405
20,-4,0.406
14,-3,0.407
13,0,0.408
16,1,0.409
17,2,0.41
9,1,0.411
-4,0,0.412
-15,2,0.413
-20,0,0.414
-16,0,0.415
-8,0,0.416
-2,-3,0.417
2,-5,0.418
11,-3,0.419
21,-1,0.42
27,0,0.421
23,1,0.422
16,1,0.423
8,0,0.424
4,1,0.425
0,3,0.426
-5,1,0.427
-11,0,0.428
-20,1,0.429
-27,2,0.43
-22,0,0.431
-4,-2,0.432
15,-2,0.433
16,-1,0.434
6,-3,0.435
2,-5,0.436
14,-5,0.437
23,-1,0.438
20,1,0.439
15,1,0.44
3,2,0.441
-4,4,0.442
9,3,0.443
19,-2,0.444
20,-2,0.445
18,1,0.446
2,1,0.447
-9,-3,0.448
-7,-4,0.449
-7,1,0.45
-17,3,0.451
-24,-1,0.452
-22,-2,0.453
-18,0,0.454
-11,2,0.455
-8,-2,0.456
-3,-9,0.457
10,-8,0.458
31,-4,0.459
54,-2,0.46
65,-1,0.461
53,3,0.462
32,6,0.463
16,2,0.464
5,-3,0.465
-10,-3,0.466
-27,2,0.467
-34,3,0.468
-27,1,0.469
-19,1,0.47
-14,2,0.471
-12,1,0.472
-8,1,0.473
-7,0,0.474
-2,0,0.475
1,-2,0.476
0,-8,0.477
-2,-9,0.478
2,-6,0.479
9,-3,0.48
7,-1,0.481
-2,0,0.482
-4,0,0.483
2,0,0.484
5,0,0.485
0,0,0.486
-4,1,0.487
-2,3,0.488
-2,2,0.489
-4,2,0.49
-2,2,0.491
3,1,0.492
7,0,0.493
3,-2,0.494
1,-5,0.495
0,-6,0.496
-2,-7,0.497
-4,-6,0.498
3,-7,0.499
12,-8,0.5
8,-5,0.501
-1,0,0.502
0,3,0.503
10,-1,0.504
12,-2,0.505
4,2,0.506
4,4,0.507
8,2,0.508
6,-1,0.509
0,-1,0.51
-2,0,0.511
-2,-1,0.512
-6,0,0.513
-9,2,0.514
2,5,0.515
30,6,0.516
57,0,0.517
67,-5,0.518
53,-3,0.519
18,-2,0.52
-24,-2,0.521
-55,-2,0.522
-64,-2,0.523
-53,-1,0.524
-34,-1,0.525
-14,-1,0.526
1,-3,0.527
8,-5,0.528
4,-3,0.529
-1,-1,0.53
3,0,0.531
11,2,0.532
13,2,0.533
14,0,0.534
24,1,0.535
33,0,0.536
33,-4,0.537
30,-5,0.538
18,-4,0.539
8,-2,0.54
6,1,0.541
4,4,0.542
2,3,0.543
1,-2,0.544
7,-3,0.545
11,1,0.546
3,5,0.547
-4,5,0.548
-5,1,0.549
-7,1,0.55
-7,4,0.551
-6,3,0.552
-10,0,0.553
-12,0,0.554
-15,0,0.555
-20,-1,0.556
-28,-7,0.557
-26,-8,0.558
-4,-2,0.559
23,2,0.56
32,1,0.561
21,0,0.562
12,-1,0.563
14,-1,0.564
18,0,0.565
14,1,0.566
12,2,0.567
14,0,0.568
14,0,0.569
6,0,0.57
-2,-1,0.571
-2,-5,0.572
0,-5,0.573
-2,-3,0.574
-7,-4,0.575
-14,-5,0.576
-14,-7,0.577
-9,-5,0.578
1,-5,0.579
12,-5,0.58
9,-1,0.581
0,3,0.582
0,2,0.583
6,-1,0.584
6,0,0.585
-4,3,0.586
-13,5,0.587
-19,-1,0.588
-27,-3,0.589
-29,1,0.59
-9,3,0.591
24,1,0.592
44,1,0.593
42,1,0.594
38,2,0.595
37,-1,0.596
26,-6,0.597
3,-4,0.598
-12,1,0.599
-11,1,0.6
-8,0,0.601
-13,2,0.602
-22,2,0.603
-25,-1,0.604
-26,-4,0.605
-26,-2,0.606
-16,0,0.607
3,0,0.608
17,0,0.609
15,4,0.61
7,6,0.611
-1,0,0.612
-8,-2,0.613
-9,-4,0.614
3,-4,0.615
18,-3,0.616
21,-5,0.617
16,-7,0.618
22,-4,0.619
37,-1,0.62
42,0,0.621
26,3,0.622
9,2,0.623
2,1,0.624
2,1,0.625
0,0,0.626
-3,3,0.627
-5,5,0.628
-8,2,0.629
-13,-1,0.63
-13,-1,0.631
-6,0,0.632
2,-1,0.633
1,-2,0.634
-4,0,0.635
-10,1,0.636
-14,-5,0.637
-15,-8,0.638
-5,-7,0.639
0,-4,0.64
-5,0,0.641
-8,3,0.642
3,5,0.643
13,1,0.644
18,-5,0.645
22,-5,0.646
22,0,0.647
22,2,0.648
20,-1,0.649
16,-4,0.65
5,-4,0.651
-4,-1,0.652
-2,0,0.653
0,-2,0.654
2,-2,0.655
-1,-2,0.656
-3,-5,0.657
-1,-5,0.658
4,-2,0.659
8,0,0.66
5,0,0.661
-2,2,0.662
-3,2,0.663
0,0,0.664
0,-2,0.665
-4,0,0.666
-10,3,0.667
-12,1,0.668
-16,0,0.669
-25,2,0.67
-37,5,0.671
-39,4,0.672
-27,1,0.673
0,-2,0.674
23,0,0.675
33,0,0.676
35,-7,0.677
40,-9,0.678
54,-5,0.679
69,0,0.68
67,2,0.681
38,3,0.682
-6,2,0.683
-42,-1,0.684
-55,-2,0.685
-47,0,0.686
-33,2,0.687
-20,0,0.688
-10,-2,0.689
-2,1,0.69
1,5,0.691
1,3,0.692
4,0,0.693
7,-4,0.694
4,-4,0.695
0,-2,0.696
-5,-4,0.697
-8,-5,0.698
-2,-7,0.699
3,-7,0.7
4,-3,0.701
5,2,0.702
5,5,0.703
6,3,0.704
8,2,0.705
9,1,0.706
4,1,0.707
5,0,0.708
28,0,0.709
44,0,0.71
35,-1,0.711
25,-3,0.712
14,-1,0.713
4,1,0.714
-6,-2,0.715
-27,-5,0.716
-52,-7,0.717
-64,-3,0.718
-48,-1,0.719
-6,-4,0.72
35,-3,0.721
50,2,0.722
44,4,0.723
42,0,0.724
48,-2,0.725
43,1,0.726
18,6,0.727
-5,5,0.728
-10,2,0.729
-3,4,0.73
-1,7,0.731
-4,4,0.732
-9,1,0.733
-19,0,0.734
-29,-1,0.735
-36,-5,0.736
-32,-9,0.737
-22,-9,0.738
-6,-5,0.739
13,-2,0.74
24,0,0.741
24,4,0.742
24,4,0.743
31,-1,0.744
35,-4,0.745
23,-4,0.746
2,-3,0.747
-8,-5,0.748
-7,-6,0.749
-3,-4,0.75
-5,-4,0.751
-10,-5,0.752
-14,-3,0.753
-16,1,0.754
-10,2,0.755
-4,-1,0.756
-3,-5,0.757
-4,-3,0.758
0,-3,0.759
11,-2,0.76
13,1,0.761
1,5,0.762
-9,2,0.763
-10,-4,0.764
0,-4,0.765
10,0,0.766
14,4,0.767
10,3,0.768
4,2,0.769
1,2,0.77
0,1,0.771
0,0,0.772
4,1,0.773
11,-1,0.774
14,-4,0.775
7,-7,0.776
-1,-7,0.777
-2,-3,0.778
4,0,0.779
9,0,0.78
7,2,0.781
0,7,0.782
-3,6,0.783
-4,2,0.784
-4,0,0.785
-4,0,0.786
-6,0,0.787
-5,1,0.788
-1,5,0.789
6,7,0.79
12,3,0.791
12,-2,0.792
11,-2,0.793
9,-2,0.794
11,-3,0.795
10,-2,0.796
6,-4,0.797
2,-5,0.798
2,-6,0.799
1,-6,0.8
-5,0,0.801
-11,2,0.802
-9,0,0.803
-1,-2,0.804
1,-1,0.805
-3,-1,0.806
0,-6,0.807
15,-8,0.808
25,-4,0.809
21,0,0.81
15,-1,0.811
15,-2,0.812
20,2,0.813
16,3,0.814
5,-2,0.815
-4,-7,0.816
-6,-7,0.817
-11,-4,0.818
-14,-4,0.819
-11,-5,0.82
-6,-1,0.821
-5,6,0.822
-5,7,0.823
-5,5,0.824
0,4,0.825
4,4,0.826
-1,2,0.827
-13,0,0.828
-20,0,0.829
-11,1,0.83
15,-1,0.831
41,-3,0.832
51,-4,0.833
43,-3,0.834
29,-2,0.835
21,-1,0.836
21,-1,0.837
31,0,0.838
40,1,0.839
34,3,0.84
6,5,0.841
-29,6,0.842
-54,4,0.843
-66,3,0.844
-75,3,0.845
-74,2,0.846
-53,2,0.847
-27,1,0.848
-13,2,0.849
-9,2,0.85
6,0,0.851
27,-1,0.852
38,-1,0.853
36,-1,0.854
33,-5,0.855
28,-8,0.856
19,-11,0.857
10,-8,0.858
2,-6,0.859
-5,-3,0.86
-10,-1,0.861
-13,1,0.862
-8,0,0.863
0,-3,0.864
18,-5,0.865
33,-4,0.866
33,-2,0.867
28,0,0.868
13,1,0.869
1,0,0.87
0,-2,0.871
-2,-4,0.872
-3,-1,0.873
-4,0,0.874
-1,0,0.875
3,-4,0.876
3,-9,0.877
2,-7,0.878
6,0,0.879
14,3,0.88
16,4,0.881
6,5,0.882
-4,3,0.883
-13,1,0.884
-21,-1,0.885
-18,0,0.886
1,3,0.887
25,3,0.888
33,0,0.889
23,0,0.89
14,4,0.891
14,5,0.892
13,3,0.893
0,-2,0.894
-10,-3,0.895
-18,-5,0.896
-19,-5,0.897
-18,-4,0.898
-10,-2,0.899
-2,0,0.9
-3,2,0.901
-8,4,0.902
-8,2,0.903
-4,1,0.904
-7,1,0.905
-13,1,0.906
-8,0,0.907
1,-1,0.908
3,-1,0.909
-2,-2,0.91
-4,-3,0.911
0,-3,0.912
7,0,0.913
8,3,0.914
5,1,0.915
3,0,0.916
3,-1,0.917
8,-1,0.918
29,-4,0.919
44,-3,0.92
37,2,0.921
30,6,0.922
21,4,0.923
10,0,0.924
-6,1,0.925
-21,2,0.926
-33,0,0.927
-44,-3,0.928
-49,-3,0.929
-47,0,0.93
-23,-1,0.931
1,-5,0.932
27,-4,0.933
50,-3,0.934
53,-3,0.935
49,-7,0.936
40,-11,0.937
25,-7,0.938
10,-3,0.939
0,0,0.94
-2,1,0.941
-2,1,0.942
-3,1,0.943
-5,0,0.944
-6,-1,0.945
-5,0,0.946
-5,0,0.947
-5,-1,0.948
-6,0,0.949
-4,1,0.95
0,2,0.951
1,2,0.952
-3,6,0.953
-9,8,0.954
-13,8,0.955
-14,4,0.956
-17,-3,0.957
-18,-6,0.958
-12,-3,0.959
4,0,0.96
27,1,0.961
48,0,0.962
57,-5,0.963
40,-7,0.964
0,-6,0.965
-34,0,0.966
-42,6,0.967
-37,5,0.968
-44,0,0.969
-57,-1,0.97
-49,1,0.971
-9,2,0.972
42,2,0.973
72,0,0.974
74,-2,0.975
58,-5,0.976
43,-7,0.977
37,-5,0.978
33,-3,0.979
19,-2,0.98
-4,-3,0.981
-19,-1,0.982
-19,-1,0.983
-12,-1,0.984
-8,0,0.985
-6,0,0.986
-4,0,0.987
-7,-3,0.988
-15,-6,0.989
-15,-3,0.99
-5,1,0.991
5,0,0.992
7,-2,0.993
0,-4,0.994
-5,1,0.995
-9,4,0.996
-9,-1,0.997
0,-4,0.998
14,-2,0.999
20,-1,1.0
11,0,1.001
-2,1,1.002
-7,0,1.003
-7,-2,1.004
-10,-2,1.005
-12,-1,1.006
-8,-2,1.007
0,-3,1.008
5,-1,1.009
7,0,1.01
9,1,1.011
12,2,1.012
13,5,1.013
11,8,1.014
13,7,1.015
13,0,1.016
3,-9,1.017
-2,-6,1.018
6,0,1.019
13,0,1.02
11,-2,1.021
8,-3,1.022
1,1,1.023
-10,2,1.024
-34,0,1.025
-50,0,1.026
-39,2,1.027
-22,2,1.028
11,0,1.029
37,-2,1.03
44,-1,1.031
52,2,1.032
60,4,1.033
65,0,1.034
43,-4,1.035
10,-6,1.036
-14,-8,1.037
-19,-7,1.038
-9,-7,1.039
-3,-6,1.04
-5,-2,1.041
-8,3,1.042
-7,1,1.043
-8,-2,1.044
-17,-3,1.045
-26,0,1.046
-25,2,1.047
-14,1,1.048
-3,3,1.049
0,6,1.05
-2,5,1.051
1,1,1.052
25,3,1.053
60,3,1.054
84,0,1.055
65,-2,1.056
11,-6,1.057
-36,-8,1.058
-51,-5,1.059
-42,-2,1.06
-35,3,1.061
-29,6,1.062
-14,4,1.063
0,3,1.064
3,1,1.065
-1,0,1.066
5,0,1.067
19,-1,1.068
23,0,1.069
14,1,1.07
6,1,1.071
4,2,1.072
3,2,1.073
-4,1,1.074
-6,-1,1.075
-8,-3,1.076
-10,-7,1.077
-12,-6,1.078
-6,-4,1.079
-1,0,1.08
4,1,1.081
7,0,1.082
-1,-2,1.083
-7,-2,1.084
-5,-1,1.085
-3,0,1.086
-1,-2,1.087
0,-1,1.088
2,1,1.089
5,4,1.09
9,4,1.091
13,1,1.092
17,-1,1.093
20,-3,1.094
20,-6,1.095
11,-8,1.096
-1,-10,1.097
-9,-8,1.098
-5,-5,1.099
2,-2,1.1
0,0,1.101
-8,0,1.102
-14,0,1.103
-9,-1,1.104
-6,-2,1.105
-10,0,1.106
-9,2,1.107
10,2,1.108
32,0,1.109
42,-1,1.11
37,-1,1.111
36,0,1.112
38,4,1.113
29,5,1.114
7,5,1.115
-9,5,1.116
-11,0,1.117
-10,-5,1.118
-13,-7,1.119
-24,-6,1.12
-39,-2,1.121
-46,2,1.122
-33,2,1.123
-6,-2,1.124
12,-6,1.125
6,-5,1.126
1,-3,1.127
20,0,1.128
46,0,1.129
52,2,1.13
36,3,1.131
23,3,1.132
21,3,1.133
13,0,1.134
-8,0,1.135
-24,-1,1.136
-27,-3,1.137
-22,-5,1.138
-18,-2,1.139
-10,1,1.14
-3,0,1.141
-1,-2,1.142
2,-2,1.143
7,-1,1.144
8,0,1.145
3,1,1.146
2,2,1.147
13,3,1.148
23,4,1.149
14,4,1.15
-5,2,1.151
-18,0,1.152
-16,0,1.153
-10,-1,1.154
-5,-2,1.155
-9,-4,1.156
-12,-7,1.157
-7,-7,1.158
12,-7,1.159
43,-5,1.16
58,-1,1.161
43,0,1.162
4,0,1.163
-31,-1,1.164
-45,0,1.165
-42,2,1.166
-31,4,1.167
-19,4,1.168
-1,5,1.169
12,3,1.17
15,0,1.171
7,0,1.172
3,4,1.173
10,4,1.174
18,0,1.175
16,-5,1.176
4,-9,1.177
0,-8,1.178
9,-6,1.179
20,-7,1.18
22,-4,1.181
18,1,1.182
13,2,1.183
5,-1,1.184
-9,-2,1.185
-23,1,1.186
-24,3,1.187
-8,0,1.188
14,-3,1.189
30,-2,1.19
38,-1,1.191
33,0,1.192
19,1,1.193
-3,1,1.194
-11,-1,1.195
-4,-4,1.196
7,-8,1.197
12,-7,1.198
14,-4,1.199
18,-4,1.2
17,-3,1.201
4,-1,1.202
-13,2,1.203
-23,1,1.204
-24,-1,1.205
-17,-1,1.206
-1,0,1.207
11,0,1.208
6,1,1.209
-4,5,1.21
-4,10,1.211
10,10,1.212
15,5,1.213
3,-1,1.214
-11,-2,1.215
-17,-3,1.216
-18,-5,1.217
-18,-7,1.218
-13,-4,1.219
-3,-1,1.22
-2,0,1.221
-11,2,1.222
-12,0,1.223
3,-2,1.224
19,0,1.225
24,1,1.226
23,1,1.227
22,1,1.228
20,-2,1.229
13,-5,1.23
4,-4,1.231
0,-2,1.232
1,1,1.233
-1,2,1.234
-5,-2,1.235
-9,-5,1.236
-14,-8,1.237
-15,-4,1.238
-1,1,1.239
10,5,1.24
10,6,1.241
8,3,1.242
2,0,1.243
-1,0,1.244
3,1,1.245
6,4,1.246
3,4,1.247
1,3,1.248
3,2,1.249
6,4,1.25
4,4,1.251
2,0,1.252
0,-3,1.253
-4,-5,1.254
-7,-6,1.255
-10,-5,1.256
-6,-5,1.257
4,-5,1.258
17,-6,1.259
22,-4,1.26
15,0,1.261
6,3,1.262
7,2,1.263
17,-1,1.264
27,-1,1.265
30,0,1.266
25,1,1.267
16,1,1.268
7,4,1.269
1,8,1.27
-3,8,1.271
-14,2,1.272
-27,-2,1.273
-34,-4,1.274
-24,-4,1.275
-11,-6,1.276
3,-9,1.277
27,-8,1.278
64,-4,1.279
91,-1,1.28
70,1,1.281
0,1,1.282
-69,-1,1.283
-85,-4,1.284
-54,-2,1.285
-17,1,1.286
-1,1,1.287
-1,-2,1.288
-5,-2,1.289
-1,0,1.29
10,1,1.291
25,0,1.292
30,2,1.293
19,4,1.294
5,4,1.295
0,0,1.296
0,-7,1.297
-5,-9,1.298
-11,-7,1.299
-11,-4,1.3
-5,-2,1.301
-2,2,1.302
-2,3,1.303
0,0,1.304
0,-2,1.305
-5,0,1.306
-10,4,1.307
-9,6,1.308
-3,6,1.309
5,6,1.31
15,7,1.311
24,4,1.312
29,1,1.313
27,-1,1.314
26,-1,1.315
23,-3,1.316
15,-8,1.317
1,-8,1.318
-9,-6,1.319
-15,-5,1.32
-22,-4,1.321
-25,-1,1.322
-19,0,1.323
-6,0,1.324
-2,0,1.325
-6,1,1.326
-8,-1,1.327
-2,-4,1.328
7,-4,1.329
14,0,1.33
18,1,1.331
21,-1,1.332
21,-2,1.333
16,-1,1.334
7,-2,1.335
-1,-1,1.336
-5,-1,1.337
-5,3,1.338
0,3,1.339
6,0,1.34
7,0,1.341
3,1,1.342
2,0,1.343
7,0,1.344
10,3,1.345
8,4,1.346
3,3,1.347
-1,0,1.348
-7,0,1.349
-18,1,1.35
-29,0,1.351
-34,-2,1.352
-26,1,1.353
-9,-2,1.354
8,2,1.355
14,4,1.356
11,-1,1.357
11,-5,1.358
19,-5,1.359
22,-3,1.36
12,0,1.361
1,2,1.362
8,2,1.363
34,1,1.364
59,5,1.365
61,8,1.366
40,3,1.367
14,-1,1.368
2,-1,1.369
2,-2,1.37
0,-2,1.371
-8,-3,1.372
-9,-3,1.373
-6,-2,1.374
-8,2,1.375
-12,4,1.376
-21,-1,1.377
-26,-5,1.378
-17,-5,1.379
-13,-3,1.38
-25,0,1.381
-32,2,1.382
-24,2,1.383
-14,1,1.384
-4,5,1.385
4,7,1.386
9,3,1.387
13,-1,1.388
13,-1,1.389
12,-2,1.39
6,-2,1.391
2,-3,1.392
4,-3,1.393
7,-4,1.394
1,-4,1.395
-9,-4,1.396
-17,-7,1.397
-16,-6,1.398
-6,-4,1.399
6,-4,1.4
14,-2,1.401
20,0,1.402
28,2,1.403
31,2,1.404
18,2,1.405
0,4,1.406
-11,4,1.407
-9,1,1.408
-3,0,1.409
7,-1,1.41
18,-1,1.411
24,-1,1.412
24,0,1.413
20,-3,1.414
19,-3,1.415
10,-1,1.416
-5,0,1.417
-16,1,1.418
-11,0,1.419
1,0,1.42
5,2,1.421
-1,5,1.422
-1,4,1.423
2,2,1.424
0,-1,1.425
-15,-2,1.426
-26,-1,1.427
-29,0,1.428
-25,1,1.429
-21,0,1.43
-13,-1,1.431
6,0,1.432
37,4,1.433
68,6,1.434
78,2,1.435
56,-3,1.436
19,-8,1.437
-8,-9,1.438
-14,-6,1.439
-12,-1,1.44
-11,4,1.441
-17,7,1.442
-23,4,1.443
-31,-2,1.444
-36,-6,1.445
-32,-4,1.446
-14,0,1.447
11,-2,1.448
27,-7,1.449
30,-5,1.45
33,-1,1.451
39,0,1.452
42,-5,1.453
31,-8,1.454
14,-4,1.455
0,0,1.456
-11,-1,1.457
-19,-3,1.458
-21,-2,1.459
-15,-1,1.46
-10,0,1.461
-18,1,1.462
-33,1,1.463
-39,1,1.464
-30,0,1.465
-18,-1,1.466
-8,-1,1.467
1,0,1.468
16,1,1.469
28,2,1.47
34,0,1.471
39,-1,1.472
44,-1,1.473
33,0,1.474
8,-1,1.475
-19,-3,1.476
-23,-7,1.477
-8,-5,1.478
2,-1,1.479
-4,0,1.48
-10,0,1.481
2,0,1.482
24,0,1.483
31,2,1.484
18,2,1.485
-6,1,1.486
-20,0,1.487
-22,0,1.488
-8,0,1.489
12,3,1.49
25,3,1.491
26,2,1.492
22,3,1.493
19,1,1.494
14,0,1.495
9,-2,1.496
14,-7,1.497
28,-8,1.498
32,-6,1.499
6,-2,1.5
-36,-2,1.501
-62,-1,1.502
-54,-2,1.503
-34,1,1.504
-19,4,1.505
-4,3,1.506
18,-1,1.507
36,-4,1.508
33,-3,1.509
14,2,1.51
1,7,1.511
0,8,1.512
0,6,1.513
-7,0,1.514
-15,-1,1.515
-19,-3,1.516
-18,-6,1.517
-14,-8,1.518
-3,-4,1.519
6,0,1.52
6,1,1.521
-1,2,1.522
0,-2,1.523
10,-4,1.524
17,-1,1.525
17,1,1.526
12,1,1.527
12,2,1.528
11,2,1.529
5,1,1.53
-3,2,1.531
-3,4,1.532
1,3,1.533
-1,1,1.534
-10,-1,1.535
-14,-3,1.536
-3,-7,1.537
10,-9,1.538
30,-8,1.539
41,-6,1.54
25,-4,1.541
9,-2,1.542
-7,0,1.543
-20,1,1.544
-20,3,1.545
-18,7,1.546
-10,11,1.547
0,10,1.548
11,5,1.549
18,0,1.55
10,-1,1.551
0,-4,1.552
-20,-4,1.553
-31,-4,1.554
-10,-4,1.555
26,-7,1.556
55,-12,1.557
74,-10,1.558
84,-1,1.559
