Deltoid,Bicep,Time
15.0,-6.0,0.082
28.0,-5.0,0.083
28.0,1.0,0.084
12.0,9.0,0.085
-5.0,11.0,0.086
-6.0,8.0,0.087
1.0,4.0,0.088
5.0,5.0,0.089
2.0,6.0,0.09
4.0,1.0,0.091
5.0,-5.0,0.092
-2.0,-7.0,0.093
-11.0,-8.0,0.094
-10.0,-11.0,0.095
0.0,-11.0,0.096
7.0,-5.0,0.097
4.0,1.0,0.098
5.0,0.0,0.099
8.0,-6.0,0.1
6.0,-9.0,0.101
5.0,-6.0,0.102
14.0,-1.0,0.103
29.0,1.0,0.104
32.0,3.0,0.105
24.0,5.0,0.106
20.0,4.0,0.107
22.0,-3.0,0.108
19.0,-4.0,0.109
4.0,2.0,0.11
-12.0,7.0,0.111
-18.0,4.0,0.112
-23.0,0.0,0.113
-29.0,-1.0,0.114
-29.0,2.0,0.115
-20.0,4.0,0.116
-7.0,2.0,0.117
-2.0,0.0,0.118
0.0,-1.0,0.119
1.0,-3.0,0.12
-2.0,-7.0,0.121
-2.0,-10.0,0.122
7.0,-8.0,0.123
15.0,-6.0,0.124
16.0,-2.0,0.125
18.0,1.0,0.126
17.0,-2.0,0.127
16.0,-4.0,0.128
16.0,-2.0,0.129
12.0,0.0,0.13
1.0,-1.0,0.131
-7.0,-3.0,0.132
-9.0,-1.0,0.133
-11.0,0.0,0.134
-12.0,-2.0,0.135
-13.0,-3.0,0.136
-14.0,-1.0,0.137
-14.0,2.0,0.138
-14.0,1.0,0.139
-13.0,0.0,0.14
-9.0,0.0,0.141
-3.0,4.0,0.142
4.0,3.0,0.143
8.0,-3.0,0.144
9.0,-7.0,0.145
13.0,-4.0,0.146
21.0,1.0,0.147
26.0,1.0,0.148
25.0,1.0,0.149
21.0,4.0,0.15
18.0,7.0,0.151
17.0,4.0,0.152
16.0,1.0,0.153
14.0,1.0,0.154
13.0,5.0,0.155
6.0,7.0,0.156
-3.0,6.0,0.157
-11.0,1.0,0.158
-8.0,-4.0,0.159
0.0,-5.0,0.16
7.0,-9.0,0.161
10.0,-10.0,0.162
12.0,-8.0,0.163
13.0,-5.0,0.164
7.0,3.0,0.165
-6.0,6.0,0.166
-16.0,1.0,0.167
-14.0,-7.0,0.168
-7.0,-11.0,0.169
-3.0,-7.0,0.17
-3.0,-3.0,0.171
-7.0,0.0,0.172
-9.0,1.0,0.173
-10.0,3.0,0.174
-6.0,2.0,0.175
-1.0,0.0,0.176
1.0,-1.0,0.177
2.0,-1.0,0.178
7.0,-1.0,0.179
8.0,-1.0,0.18
-1.0,-2.0,0.181
-11.0,-2.0,0.182
-13.0,-4.0,0.183
-9.0,-7.0,0.184
-5.0,-5.0,0.185
-2.0,1.0,0.186
5.0,3.0,0.187
12.0,0.0,0.188
8.0,-2.0,0.189
0.0,0.0,0.19
-2.0,-1.0,0.191
-3.0,-9.0,0.192
-6.0,-15.0,0.193
-4.0,-9.0,0.194
11.0,4.0,0.195
31.0,8.0,0.196
41.0,4.0,0.197
5.0,0.0,0.198
8.0,4.0,0.199
9.0,2.0,0.2
9.0,-6.0,0.201
13.0,-7.0,0.202
26.0,0.0,0.203
34.0,3.0,0.204
24.0,1.0,0.205
7.0,0.0,0.206
3.0,6.0,0.207
12.0,10.0,0.208
18.0,9.0,0.209
15.0,9.0,0.21
8.0,10.0,0.211
1.0,5.0,0.212
-11.0,-2.0,0.213
-27.0,-5.0,0.214
-39.0,-4.0,0.215
-38.0,-6.0,0.216
-30.0,-6.0,0.217
-22.0,-7.0,0.218
-15.0,-6.0,0.219
-8.0,-10.0,0.22
-3.0,-18.0,0.221
4.0,-16.0,0.222
13.0,-3.0,0.223
20.0,6.0,0.224
21.0,7.0,0.225
19.0,5.0,0.226
16.0,6.0,0.227
13.0,5.0,0.228
8.0,4.0,0.229
-1.0,4.0,0.23
-11.0,4.0,0.231
-18.0,2.0,0.232
-17.0,-2.0,0.233
-6.0,-6.0,0.234
10.0,-7.0,0.235
20.0,-5.0,0.236
22.0,-3.0,0.237
15.0,-4.0,0.238
9.0,-5.0,0.239
9.0,-5.0,0.24
8.0,-4.0,0.241
5.0,-1.0,0.242
9.0,2.0,0.243
18.0,2.0,0.244
22.0,0.0,0.245
16.0,-1.0,0.246
8.0,-2.0,0.247
11.0,1.0,0.248
17.0,4.0,0.249
9.0,2.0,0.25
-12.0,-3.0,0.251
-29.0,-6.0,0.252
-33.0,0.0,0.253
-24.0,7.0,0.254
-10.0,6.0,0.255
4.0,0.0,0.256
14.0,2.0,0.257
12.0,4.0,0.258
5.0,0.0,0.259
0.0,-3.0,0.26
1.0,-7.0,0.261
5.0,-8.0,0.262
12.0,-2.0,0.263
15.0,2.0,0.264
4.0,4.0,0.265
-5.0,6.0,0.266
-3.0,4.0,0.267
-2.0,2.0,0.268
-2.0,0.0,0.269
-3.0,0.0,0.27
-7.0,1.0,0.271
-9.0,2.0,0.272
-3.0,-2.0,0.273
1.0,-5.0,0.274
0.0,-3.0,0.275
-1.0,-1.0,0.276
4.0,-1.0,0.277
10.0,-1.0,0.278
13.0,0.0,0.279
9.0,-1.0,0.28
2.0,-7.0,0.281
1.0,-8.0,0.282
12.0,-8.0,0.283
24.0,-11.0,0.284
26.0,-7.0,0.285
11.0,3.0,0.286
-7.0,11.0,0.287
-13.0,9.0,0.288
-14.0,1.0,0.289
-15.0,-1.0,0.29
-11.0,-2.0,0.291
0.0,-5.0,0.292
10.0,-8.0,0.293
15.0,-2.0,0.294
15.0,6.0,0.295
18.0,9.0,0.296
18.0,7.0,0.297
7.0,2.0,0.298
-7.0,-3.0,0.299
-16.0,-10.0,0.3
-20.0,-17.0,0.301
-19.0,-11.0,0.302
-4.0,-2.0,0.303
21.0,2.0,0.304
36.0,0.0,0.305
29.0,3.0,0.306
13.0,5.0,0.307
5.0,2.0,0.308
6.0,0.0,0.309
-1.0,4.0,0.31
-13.0,7.0,0.311
-18.0,0.0,0.312
-12.0,-7.0,0.313
-3.0,-6.0,0.314
6.0,-1.0,0.315
13.0,-2.0,0.316
17.0,-5.0,0.317
12.0,-2.0,0.318
1.0,1.0,0.319
-6.0,-1.0,0.32
-10.0,-8.0,0.321
-10.0,-9.0,0.322
-12.0,-6.0,0.323
-9.0,-2.0,0.324
-3.0,-1.0,0.325
4.0,2.0,0.326
9.0,4.0,0.327
10.0,5.0,0.328
7.0,7.0,0.329
8.0,8.0,0.33
15.0,9.0,0.331
25.0,8.0,0.332
30.0,8.0,0.333
26.0,8.0,0.334
21.0,4.0,0.335
22.0,-3.0,0.336
25.0,-3.0,0.337
16.0,-3.0,0.338
-4.0,-7.0,0.339
-20.0,-14.0,0.34
-23.0,-18.0,0.341
-23.0,-13.0,0.342
-12.0,-7.0,0.343
-2.0,0.0,0.344
1.0,3.0,0.345
3.0,0.0,0.346
-2.0,-8.0,0.347
-7.0,-12.0,0.348
-9.0,-4.0,0.349
-13.0,9.0,0.35
-24.0,10.0,0.351
-32.0,1.0,0.352
-29.0,-3.0,0.353
-22.0,2.0,0.354
-3.0,6.0,0.355
14.0,3.0,0.356
26.0,0.0,0.357
34.0,-1.0,0.358
18.0,-2.0,0.359
-1.0,-4.0,0.36
-7.0,-8.0,0.361
-1.0,-6.0,0.362
13.0,-4.0,0.363
23.0,-4.0,0.364
22.0,0.0,0.365
14.0,3.0,0.366
6.0,2.0,0.367
5.0,-3.0,0.368
1.0,-3.0,0.369
-9.0,-2.0,0.37
-18.0,-4.0,0.371
-16.0,-8.0,0.372
-8.0,-5.0,0.373
-5.0,0.0,0.374
-4.0,3.0,0.375
3.0,0.0,0.376
14.0,1.0,0.377
15.0,3.0,0.378
12.0,1.0,0.379
10.0,-3.0,0.38
11.0,-6.0,0.381
14.0,-2.0,0.382
18.0,1.0,0.383
22.0,0.0,0.384
17.0,2.0,0.385
10.0,8.0,0.386
10.0,8.0,0.387
15.0,4.0,0.388
10.0,0.0,0.389
-4.0,-1.0,0.39
-10.0,-1.0,0.391
-4.0,1.0,0.392
2.0,7.0,0.393
3.0,9.0,0.394
8.0,3.0,0.395
22.0,-4.0,0.396
34.0,-7.0,0.397
-20.0,-5.0,0.398
-32.0,-3.0,0.399
-42.0,-3.0,0.4
-46.0,-6.0,0.401
-43.0,-11.0,0.402
-19.0,-16.0,0.403
2.0,-12.0,0.404
12.0,1.0,0.405
20.0,12.0,0.406
18.0,11.0,0.407
16.0,3.0,0.408
14.0,0.0,0.409
12.0,3.0,0.41
12.0,1.0,0.411
8.0,-4.0,0.412
-1.0,-4.0,0.413
-8.0,3.0,0.414
-6.0,6.0,0.415
-3.0,1.0,0.416
-1.0,0.0,0.417
-20.0,0.0,0.418
-32.0,0.0,0.419
-42.0,-2.0,0.42
-46.0,-8.0,0.421
-43.0,-8.0,0.422
-19.0,-6.0,0.423
2.0,-1.0,0.424
12.0,4.0,0.425
20.0,5.0,0.426
18.0,0.0,0.427
16.0,-7.0,0.428
14.0,-5.0,0.429
12.0,3.0,0.43
12.0,6.0,0.431
8.0,0.0,0.432
-1.0,-5.0,0.433
-8.0,-3.0,0.434
-6.0,-1.0,0.435
-3.0,-3.0,0.436
-1.0,-4.0,0.437
1.0,-2.0,0.438
-1.0,0.0,0.439
0.0,-2.0,0.44
2.0,-8.0,0.441
5.0,-7.0,0.442
9.0,-2.0,0.443
15.0,0.0,0.444
18.0,0.0,0.445
15.0,1.0,0.446
11.0,3.0,0.447
11.0,0.0,0.448
14.0,-6.0,0.449
15.0,-4.0,0.45
11.0,0.0,0.451
9.0,1.0,0.452
13.0,-2.0,0.453
19.0,0.0,0.454
25.0,6.0,0.455
32.0,6.0,0.456
34.0,0.0,0.457
26.0,-4.0,0.458
10.0,0.0,0.459
-8.0,5.0,0.46
-20.0,-1.0,0.461
-23.0,-6.0,0.462
-17.0,-5.0,0.463
-4.0,-2.0,0.464
1.0,-2.0,0.465
-2.0,-1.0,0.466
-11.0,0.0,0.467
-16.0,-1.0,0.468
-18.0,-7.0,0.469
-20.0,-9.0,0.47
-17.0,-4.0,0.471
-13.0,4.0,0.472
-10.0,8.0,0.473
-11.0,8.0,0.474
-11.0,3.0,0.475
-7.0,-2.0,0.476
-2.0,-4.0,0.477
3.0,-2.0,0.478
9.0,1.0,0.479
14.0,0.0,0.48
15.0,-4.0,0.481
12.0,-5.0,0.482
13.0,-3.0,0.483
16.0,0.0,0.484
14.0,3.0,0.485
5.0,4.0,0.486
0.0,5.0,0.487
5.0,3.0,0.488
9.0,3.0,0.489
6.0,5.0,0.49
0.0,2.0,0.491
-2.0,-4.0,0.492
-5.0,-7.0,0.493
-8.0,-3.0,0.494
-6.0,0.0,0.495
-3.0,0.0,0.496
0.0,-2.0,0.497
1.0,-4.0,0.498
7.0,-6.0,0.499
12.0,-6.0,0.5
8.0,-7.0,0.501
5.0,-6.0,0.502
10.0,-7.0,0.503
15.0,-5.0,0.504
19.0,-1.0,0.505
21.0,4.0,0.506
14.0,3.0,0.507
6.0,0.0,0.508
-2.0,-2.0,0.509
-9.0,-4.0,0.51
-13.0,-7.0,0.511
-15.0,-5.0,0.512
-11.0,0.0,0.513
-7.0,5.0,0.514
-4.0,1.0,0.515
0.0,-3.0,0.516
1.0,2.0,0.517
2.0,4.0,0.518
1.0,-1.0,0.519
-1.0,-8.0,0.52
2.0,-12.0,0.521
9.0,-7.0,0.522
16.0,-5.0,0.523
18.0,-5.0,0.524
12.0,-1.0,0.525
0.0,3.0,0.526
-4.0,3.0,0.527
-1.0,4.0,0.528
1.0,7.0,0.529
-2.0,7.0,0.53
-8.0,0.0,0.531
-14.0,-8.0,0.532
-18.0,-8.0,0.533
-21.0,-5.0,0.534
-13.0,-4.0,0.535
4.0,-5.0,0.536
17.0,-1.0,0.537
17.0,2.0,0.538
9.0,5.0,0.539
7.0,6.0,0.54
6.0,4.0,0.541
6.0,4.0,0.542
12.0,4.0,0.543
19.0,4.0,0.544
19.0,4.0,0.545
8.0,1.0,0.546
1.0,-4.0,0.547
9.0,-5.0,0.548
21.0,-4.0,0.549
23.0,-1.0,0.55
17.0,-1.0,0.551
7.0,-1.0,0.552
-5.0,1.0,0.553
-15.0,3.0,0.554
-16.0,3.0,0.555
-9.0,1.0,0.556
-3.0,-1.0,0.557
-3.0,-6.0,0.558
-5.0,-9.0,0.559
-7.0,-10.0,0.56
-11.0,-11.0,0.561
-12.0,-11.0,0.562
-2.0,-13.0,0.563
15.0,-15.0,0.564
23.0,-12.0,0.565
20.0,-4.0,0.566
18.0,0.0,0.567
24.0,-3.0,0.568
30.0,-5.0,0.569
21.0,-4.0,0.57
4.0,2.0,0.571
-7.0,9.0,0.572
-12.0,10.0,0.573
-15.0,8.0,0.574
-18.0,5.0,0.575
-18.0,3.0,0.576
-12.0,2.0,0.577
-5.0,1.0,0.578
3.0,0.0,0.579
8.0,-1.0,0.58
2.0,-4.0,0.581
-3.0,-5.0,0.582
-3.0,-8.0,0.583
-4.0,-9.0,0.584
-8.0,-4.0,0.585
-11.0,3.0,0.586
-11.0,4.0,0.587
-7.0,-2.0,0.588
3.0,-6.0,0.589
12.0,-1.0,0.59
15.0,7.0,0.591
17.0,9.0,0.592
15.0,7.0,0.593
13.0,5.0,0.594
10.0,5.0,0.595
10.0,4.0,0.596
18.0,4.0,0.597
22.0,3.0,0.598
14.0,2.0,0.599
-1.0,-3.0,0.6
-6.0,-13.0,0.601
-1.0,-17.0,0.602
12.0,-14.0,0.603
20.0,-7.0,0.604
13.0,-2.0,0.605
0.0,0.0,0.606
-7.0,-1.0,0.607
-4.0,-1.0,0.608
-6.0,2.0,0.609
-18.0,6.0,0.61
-26.0,7.0,0.611
-24.0,6.0,0.612
-20.0,6.0,0.613
-18.0,6.0,0.614
-9.0,2.0,0.615
7.0,-6.0,0.616
24.0,-7.0,0.617
33.0,-4.0,0.618
36.0,0.0,0.619
32.0,-2.0,0.62
21.0,-9.0,0.621
11.0,-10.0,0.622
12.0,-6.0,0.623
15.0,-2.0,0.624
6.0,-4.0,0.625
-15.0,-6.0,0.626
-25.0,-5.0,0.627
-20.0,-4.0,0.628
-6.0,-1.0,0.629
1.0,2.0,0.63
5.0,4.0,0.631
5.0,0.0,0.632
-2.0,-4.0,0.633
-7.0,-3.0,0.634
-2.0,1.0,0.635
8.0,4.0,0.636
7.0,5.0,0.637
-5.0,2.0,0.638
-8.0,-1.0,0.639
4.0,-4.0,0.64
14.0,-8.0,0.641
7.0,-7.0,0.642
-4.0,-1.0,0.643
-4.0,6.0,0.644
-3.0,6.0,0.645
-5.0,1.0,0.646
-4.0,-3.0,0.647
2.0,-1.0,0.648
12.0,4.0,0.649
13.0,5.0,0.65
8.0,2.0,0.651
3.0,-1.0,0.652
-2.0,-2.0,0.653
-8.0,0.0,0.654
-7.0,1.0,0.655
1.0,0.0,0.656
10.0,0.0,0.657
9.0,0.0,0.658
8.0,0.0,0.659
8.0,-6.0,0.66
14.0,-12.0,0.661
20.0,-8.0,0.662
24.0,0.0,0.663
25.0,4.0,0.664
19.0,4.0,0.665
13.0,4.0,0.666
9.0,4.0,0.667
5.0,0.0,0.668
7.0,-4.0,0.669
7.0,-3.0,0.67
-5.0,-2.0,0.671
-15.0,-2.0,0.672
-19.0,-2.0,0.673
-23.0,-2.0,0.674
-23.0,-2.0,0.675
-20.0,-4.0,0.676
-12.0,-3.0,0.677
-6.0,0.0,0.678
-2.0,2.0,0.679
0.0,-3.0,0.68
6.0,-10.0,0.681
13.0,-7.0,0.682
21.0,0.0,0.683
28.0,3.0,0.684
32.0,0.0,0.685
25.0,-1.0,0.686
14.0,-1.0,0.687
2.0,-3.0,0.688
-1.0,-5.0,0.689
1.0,-5.0,0.69
4.0,-2.0,0.691
4.0,3.0,0.692
0.0,5.0,0.693
-5.0,7.0,0.694
-5.0,4.0,0.695
1.0,0.0,0.696
11.0,0.0,0.697
18.0,1.0,0.698
16.0,0.0,0.699
3.0,0.0,0.7
-16.0,-2.0,0.701
-27.0,-4.0,0.702
-21.0,-6.0,0.703
-2.0,-6.0,0.704
10.0,-2.0,0.705
7.0,0.0,0.706
-5.0,-2.0,0.707
-14.0,-5.0,0.708
-18.0,-3.0,0.709
-20.0,0.0,0.71
-22.0,1.0,0.711
-20.0,0.0,0.712
-14.0,0.0,0.713
-4.0,-1.0,0.714
7.0,-4.0,0.715
16.0,-3.0,0.716
19.0,0.0,0.717
18.0,0.0,0.718
15.0,-1.0,0.719
9.0,-4.0,0.72
5.0,-6.0,0.721
5.0,-5.0,0.722
11.0,-1.0,0.723
20.0,0.0,0.724
27.0,-1.0,0.725
30.0,0.0,0.726
31.0,1.0,0.727
29.0,0.0,0.728
21.0,-3.0,0.729
11.0,-2.0,0.73
2.0,3.0,0.731
-4.0,9.0,0.732
-9.0,8.0,0.733
-16.0,3.0,0.734
-16.0,3.0,0.735
-11.0,6.0,0.736
-7.0,8.0,0.737
-10.0,2.0,0.738
-9.0,-8.0,0.739
-6.0,-12.0,0.74
3.0,-10.0,0.741
12.0,-3.0,0.742
20.0,3.0,0.743
26.0,2.0,0.744
26.0,-1.0,0.745
25.0,1.0,0.746
19.0,9.0,0.747
12.0,12.0,0.748
-1.0,7.0,0.749
-13.0,-3.0,0.75
-23.0,-9.0,0.751
-29.0,-7.0,0.752
-19.0,-5.0,0.753
-12.0,-7.0,0.754
-12.0,-11.0,0.755
-9.0,-13.0,0.756
0.0,-10.0,0.757
10.0,-10.0,0.758
12.0,-9.0,0.759
6.0,-7.0,0.76
4.0,-8.0,0.761
8.0,-5.0,0.762
13.0,-3.0,0.763
15.0,-1.0,0.764
13.0,-1.0,0.765
7.0,0.0,0.766
2.0,0.0,0.767
2.0,1.0,0.768
2.0,3.0,0.769
-2.0,3.0,0.77
-5.0,0.0,0.771
-1.0,-2.0,0.772
6.0,-2.0,0.773
15.0,2.0,0.774
22.0,4.0,0.775
26.0,2.0,0.776
23.0,-1.0,0.777
9.0,-5.0,0.778
-2.0,-8.0,0.779
-4.0,-10.0,0.78
-6.0,-14.0,0.781
-12.0,-13.0,0.782
-14.0,-6.0,0.783
-7.0,0.0,0.784
-4.0,5.0,0.785
-13.0,8.0,0.786
-23.0,9.0,0.787
-24.0,10.0,0.788
-22.0,8.0,0.789
-19.0,7.0,0.79
-15.0,7.0,0.791
-4.0,9.0,0.792
6.0,11.0,0.793
10.0,7.0,0.794
12.0,-1.0,0.795
17.0,-9.0,0.796
20.0,-12.0,0.797
19.0,-7.0,0.798
15.0,2.0,0.799
12.0,9.0,0.8
11.0,5.0,0.801
10.0,1.0,0.802
9.0,1.0,0.803
10.0,4.0,0.804
7.0,3.0,0.805
0.0,-3.0,0.806
-2.0,-8.0,0.807
0.0,-7.0,0.808
6.0,-3.0,0.809
10.0,-1.0,0.81
14.0,-1.0,0.811
16.0,0.0,0.812
13.0,2.0,0.813
6.0,2.0,0.814
3.0,3.0,0.815
6.0,4.0,0.816
7.0,3.0,0.817
-3.0,-1.0,0.818
-11.0,-5.0,0.819
-17.0,-5.0,0.82
-12.0,-9.0,0.821
-7.0,-9.0,0.822
-2.0,-6.0,0.823
1.0,0.0,0.824
0.0,3.0,0.825
0.0,4.0,0.826
9.0,4.0,0.827
16.0,5.0,0.828
15.0,3.0,0.829
12.0,0.0,0.83
2.0,-3.0,0.831
-4.0,-3.0,0.832
0.0,-2.0,0.833
3.0,-1.0,0.834
3.0,0.0,0.835
5.0,2.0,0.836
15.0,3.0,0.837
22.0,0.0,0.838
16.0,-1.0,0.839
9.0,-1.0,0.84
12.0,-1.0,0.841
14.0,-1.0,0.842
10.0,-1.0,0.843
-1.0,-2.0,0.844
-6.0,1.0,0.845
-6.0,3.0,0.846
-4.0,1.0,0.847
-4.0,-3.0,0.848
-12.0,-5.0,0.849
-23.0,-6.0,0.85
-26.0,-9.0,0.851
-23.0,-11.0,0.852
-19.0,-9.0,0.853
-20.0,-5.0,0.854
-15.0,-2.0,0.855
0.0,-4.0,0.856
13.0,-5.0,0.857
13.0,-4.0,0.858
12.0,-1.0,0.859
15.0,-1.0,0.86
16.0,-4.0,0.861
11.0,-4.0,0.862
10.0,-3.0,0.863
18.0,-2.0,0.864
23.0,0.0,0.865
16.0,4.0,0.866
5.0,3.0,0.867
4.0,-2.0,0.868
7.0,-6.0,0.869
6.0,-2.0,0.87
6.0,4.0,0.871
12.0,4.0,0.872
15.0,2.0,0.873
10.0,3.0,0.874
4.0,5.0,0.875
6.0,5.0,0.876
13.0,5.0,0.877
7.0,5.0,0.878
-6.0,4.0,0.879
-14.0,1.0,0.88
-12.0,-4.0,0.881
-5.0,-3.0,0.882
7.0,-2.0,0.883
15.0,-2.0,0.884
12.0,-5.0,0.885
-1.0,-5.0,0.886
-9.0,-2.0,0.887
-8.0,-1.0,0.888
-6.0,-3.0,0.889
-11.0,-5.0,0.89
-14.0,-5.0,0.891
-10.0,-4.0,0.892
-6.0,-7.0,0.893
-4.0,-9.0,0.894
-1.0,-8.0,0.895
8.0,-4.0,0.896
18.0,2.0,0.897
18.0,5.0,0.898
15.0,6.0,0.899
13.0,6.0,0.9
14.0,2.0,0.901
16.0,0.0,0.902
18.0,-1.0,0.903
20.0,2.0,0.904
14.0,7.0,0.905
10.0,7.0,0.906
9.0,2.0,0.907
7.0,-2.0,0.908
1.0,-3.0,0.909
-4.0,-2.0,0.91
-8.0,-4.0,0.911
-12.0,-8.0,0.912
-16.0,-10.0,0.913
-18.0,-7.0,0.914
-13.0,-2.0,0.915
-8.0,0.0,0.916
-5.0,4.0,0.917
-5.0,3.0,0.918
-6.0,1.0,0.919
-2.0,-1.0,0.92
3.0,-5.0,0.921
8.0,-5.0,0.922
16.0,-3.0,0.923
23.0,-4.0,0.924
20.0,-5.0,0.925
3.0,-3.0,0.926
-11.0,0.0,0.927
-15.0,4.0,0.928
-15.0,4.0,0.929
-20.0,3.0,0.93
-20.0,2.0,0.931
-8.0,0.0,0.932
2.0,-2.0,0.933
-2.0,-2.0,0.934
-8.0,-2.0,0.935
-3.0,-3.0,0.936
11.0,-2.0,0.937
16.0,-1.0,0.938
9.0,1.0,0.939
2.0,-1.0,0.94
1.0,-6.0,0.941
2.0,-6.0,0.942
9.0,-1.0,0.943
19.0,4.0,0.944
26.0,7.0,0.945
24.0,7.0,0.946
21.0,4.0,0.947
26.0,-1.0,0.948
32.0,-1.0,0.949
26.0,3.0,0.95
11.0,4.0,0.951
-1.0,1.0,0.952
-6.0,-1.0,0.953
-5.0,2.0,0.954
-5.0,3.0,0.955
-5.0,-2.0,0.956
-8.0,-5.0,0.957
-15.0,-8.0,0.958
-19.0,-7.0,0.959
-16.0,-7.0,0.96
-4.0,-9.0,0.961
3.0,-8.0,0.962
2.0,-9.0,0.963
0.0,-7.0,0.964
2.0,-2.0,0.965
8.0,1.0,0.966
11.0,0.0,0.967
8.0,-3.0,0.968
5.0,1.0,0.969
7.0,8.0,0.97
8.0,7.0,0.971
2.0,2.0,0.972
-8.0,1.0,0.973
-16.0,6.0,0.974
-15.0,5.0,0.975
-7.0,-1.0,0.976
2.0,-4.0,0.977
5.0,-4.0,0.978
2.0,-5.0,0.979
0.0,-8.0,0.98
0.0,-12.0,0.981
4.0,-8.0,0.982
24.0,-1.0,0.983
38.0,2.0,0.984
35.0,6.0,0.985
29.0,12.0,0.986
15.0,11.0,0.987
2.0,4.0,0.988
-3.0,1.0,0.989
-10.0,4.0,0.99
-14.0,3.0,0.991
-15.0,-7.0,0.992
-7.0,-15.0,0.993
-1.0,-14.0,0.994
-3.0,-6.0,0.995
-6.0,1.0,0.996
-10.0,4.0,0.997
-15.0,2.0,0.998
-20.0,-2.0,0.999
-21.0,-7.0,1.0
-16.0,-10.0,1.001
-10.0,-8.0,1.002
-3.0,-7.0,1.003
2.0,-6.0,1.004
5.0,-3.0,1.005
3.0,2.0,1.006
3.0,4.0,1.007
9.0,5.0,1.008
19.0,5.0,1.009
23.0,5.0,1.01
20.0,4.0,1.011
20.0,2.0,1.012
23.0,3.0,1.013
24.0,6.0,1.014
26.0,7.0,1.015
26.0,6.0,1.016
24.0,8.0,1.017
17.0,5.0,1.018
13.0,0.0,1.019
12.0,-9.0,1.02
6.0,-16.0,1.021
-5.0,-16.0,1.022
-13.0,-13.0,1.023
-9.0,-9.0,1.024
-5.0,-4.0,1.025
-12.0,0.0,1.026
-19.0,3.0,1.027
-17.0,2.0,1.028
-9.0,-1.0,1.029
-4.0,-5.0,1.03
-1.0,-6.0,1.031
5.0,-4.0,1.032
13.0,1.0,1.033
17.0,1.0,1.034
14.0,-3.0,1.035
9.0,-3.0,1.036
6.0,2.0,1.037
3.0,5.0,1.038
-1.0,2.0,1.039
-9.0,-2.0,1.04
-15.0,-2.0,1.041
-12.0,3.0,1.042
-4.0,1.0,1.043
4.0,0.0,1.044
13.0,3.0,1.045
22.0,8.0,1.046
29.0,3.0,1.047
23.0,-7.0,1.048
1.0,-9.0,1.049
-22.0,-2.0,1.05
-33.0,0.0,1.051
-28.0,-4.0,1.052
-22.0,-5.0,1.053
-18.0,3.0,1.054
-12.0,10.0,1.055
-2.0,6.0,1.056
5.0,-1.0,1.057
6.0,-4.0,1.058
8.0,-3.0,1.059
10.0,-3.0,1.06
8.0,-7.0,1.061
6.0,-6.0,1.062
4.0,-2.0,1.063
4.0,-3.0,1.064
10.0,-5.0,1.065
16.0,-4.0,1.066
24.0,0.0,1.067
30.0,3.0,1.068
32.0,3.0,1.069
29.0,3.0,1.07
11.0,5.0,1.071
-4.0,8.0,1.072
-13.0,9.0,1.073
-22.0,7.0,1.074
-31.0,2.0,1.075
-37.0,-3.0,1.076
-29.0,-4.0,1.077
-20.0,-4.0,1.078
-9.0,-5.0,1.079
-6.0,-7.0,1.08
