Deltoid,Bicep,Time
0.0,4.0,0.315
-6.0,13.0,0.316
-14.0,20.0,0.317
-22.0,20.0,0.318
-25.0,14.0,0.319
-15.0,1.0,0.32
0.0,-23.0,0.321
11.0,-47.0,0.322
18.0,-50.0,0.323
25.0,-18.0,0.324
28.0,31.0,0.325
25.0,53.0,0.326
23.0,33.0,0.327
24.0,1.0,0.328
22.0,-14.0,0.329
19.0,-9.0,0.33
26.0,-4.0,0.331
37.0,-4.0,0.332
35.0,-3.0,0.333
20.0,0.0,0.334
9.0,3.0,0.335
14.0,17.0,0.336
25.0,42.0,0.337
26.0,49.0,0.338
16.0,22.0,0.339
-8.0,-15.0,0.34
-40.0,-34.0,0.341
-58.0,-26.0,0.342
-40.0,-24.0,0.343
3.0,-39.0,0.344
27.0,-53.0,0.345
13.0,-41.0,0.346
-9.0,1.0,0.347
-9.0,41.0,0.348
-1.0,47.0,0.349
-8.0,29.0,0.35
-18.0,24.0,0.351
-10.0,42.0,0.352
12.0,42.0,0.353
22.0,-6.0,0.354
29.0,-68.0,0.355
51.0,-93.0,0.356
85.0,-80.0,0.357
105.0,-61.0,0.358
93.0,-64.0,0.359
60.0,-90.0,0.36
30.0,-111.0,0.361
1.0,-89.0,0.362
-37.0,-20.0,0.363
-82.0,57.0,0.364
-117.0,98.0,0.365
-120.0,104.0,0.366
-81.0,106.0,0.367
-14.0,106.0,0.368
40.0,78.0,0.369
51.0,14.0,0.37
34.0,-47.0,0.371
29.0,-54.0,0.372
37.0,2.0,0.373
20.0,75.0,0.374
-35.0,104.0,0.375
-101.0,68.0,0.376
-140.0,20.0,0.377
-155.0,15.0,0.378
-154.0,49.0,0.379
-140.0,46.0,0.38
-89.0,-45.0,0.381
-28.0,-149.0,0.382
63.0,-145.0,0.383
133.0,-21.0,0.384
137.0,92.0,0.385
142.0,73.0,0.386
147.0,-24.0,0.387
139.0,-69.0,0.388
88.0,-45.0,0.389
36.0,-42.0,0.39
-14.0,-94.0,0.391
-14.0,-117.0,0.392
141.0,-78.0,0.393
261.0,-45.0,0.394
273.0,-58.0,0.395
257.0,-52.0,0.396
159.0,9.0,0.397
72.0,53.0,0.398
8.0,35.0,0.399
-112.0,19.0,0.4
-280.0,7.0,0.401
-384.0,-1.0,0.402
-335.0,0.0,0.403
-184.0,0.0,0.404
-67.0,-12.0,0.405
-68.0,-18.0,0.406
-161.0,-6.0,0.407
-268.0,4.0,0.408
-342.0,10.0,0.409
-383.0,21.0,0.41
-384.0,45.0,0.411
-312.0,65.0,0.412
-175.0,76.0,0.413
-61.0,69.0,0.414
-37.0,7.0,0.415
-26.0,-22.0,0.416
70.0,48.0,0.417
220.0,116.0,0.418
253.0,122.0,0.419
143.0,41.0,0.42
69.0,-50.0,0.421
147.0,-90.0,0.422
259.0,-101.0,0.423
244.0,-108.0,0.424
140.0,-79.0,0.425
86.0,-1.0,0.426
117.0,61.0,0.427
148.0,48.0,0.428
129.0,-15.0,0.429
100.0,-41.0,0.43
100.0,-3.0,0.431
112.0,56.0,0.432
94.0,85.0,0.433
42.0,72.0,0.434
21.0,23.0,0.435
94.0,-29.0,0.436
208.0,-37.0,0.437
243.0,13.0,0.438
133.0,60.0,0.439
-48.0,45.0,0.44
-182.0,-4.0,0.441
-241.0,-13.0,0.442
-258.0,11.0,0.443
-244.0,-2.0,0.444
-199.0,-70.0,0.445
-148.0,-126.0,0.446
-110.0,-104.0,0.447
-80.0,-23.0,0.448
-45.0,51.0,0.449
14.0,76.0,0.45
132.0,59.0,0.451
295.0,33.0,0.452
406.0,15.0,0.453
368.0,-4.0,0.454
214.0,-22.0,0.455
70.0,-11.0,0.456
23.0,30.0,0.457
50.0,43.0,0.458
74.0,-14.0,0.459
19.0,-82.0,0.46
-105.0,-76.0,0.461
-193.0,-21.0,0.462
-156.0,-33.0,0.463
-71.0,-113.0,0.464
-81.0,-133.0,0.465
-150.0,-43.0,0.466
-103.0,61.0,0.467
75.0,86.0,0.468
173.0,69.0,0.469
81.0,66.0,0.47
-36.0,50.0,0.471
-30.0,-20.0,0.472
15.0,-96.0,0.473
-27.0,-99.0,0.474
-99.0,-31.0,0.475
-81.0,34.0,0.476
-21.0,56.0,0.477
-32.0,51.0,0.478
-114.0,49.0,0.479
-174.0,49.0,0.48
-193.0,39.0,0.481
-234.0,31.0,0.482
-303.0,33.0,0.483
-309.0,26.0,0.484
-186.0,1.0,0.485
35.0,-17.0,0.486
255.0,-13.0,0.487
381.0,-1.0,0.488
377.0,1.0,0.489
271.0,1.0,0.49
102.0,9.0,0.491
-94.0,16.0,0.492
-246.0,12.0,0.493
-262.0,8.0,0.494
-122.0,12.0,0.495
59.0,15.0,0.496
150.0,10.0,0.497
147.0,3.0,0.498
129.0,4.0,0.499
140.0,8.0,0.5
151.0,0.0,0.501
140.0,-8.0,0.502
126.0,-11.0,0.503
105.0,-9.0,0.504
58.0,-6.0,0.505
0.0,-2.0,0.506
-21.0,2.0,0.507
-3.0,0.0,0.508
13.0,-5.0,0.509
11.0,-7.0,0.51
14.0,-5.0,0.511
28.0,-5.0,0.512
36.0,-7.0,0.513
31.0,-5.0,0.514
29.0,-4.0,0.515
31.0,-6.0,0.516
25.0,-6.0,0.517
10.0,-7.0,0.518
3.0,-5.0,0.519
3.0,-4.0,0.52
-5.0,-7.0,0.521
-22.0,-9.0,0.522
-29.0,-6.0,0.523
-26.0,-4.0,0.524
-24.0,-4.0,0.525
-27.0,-4.0,0.526
-23.0,-6.0,0.527
-17.0,-8.0,0.528
-16.0,-8.0,0.529
-23.0,-7.0,0.53
-23.0,-1.0,0.531
-18.0,3.0,0.532
-14.0,1.0,0.533
-11.0,0.0,0.534
-9.0,0.0,0.535
-10.0,1.0,0.536
-13.0,1.0,0.537
-17.0,1.0,0.538
-15.0,3.0,0.539
-16.0,0.0,0.54
-24.0,-6.0,0.541
-28.0,-7.0,0.542
-17.0,-6.0,0.543
-8.0,-6.0,0.544
-6.0,-5.0,0.545
-5.0,-2.0,0.546
-5.0,-2.0,0.547
-3.0,-4.0,0.548
-1.0,-4.0,0.549
1.0,3.0,0.55
5.0,8.0,0.551
7.0,8.0,0.552
4.0,6.0,0.553
2.0,6.0,0.554
1.0,7.0,0.555
0.0,2.0,0.556
0.0,-4.0,0.557
1.0,-9.0,0.558
3.0,-12.0,0.559
2.0,-13.0,0.56
-4.0,-15.0,0.561
-9.0,-10.0,0.562
-5.0,-2.0,0.563
1.0,5.0,0.564
-1.0,8.0,0.565
-11.0,7.0,0.566
-19.0,3.0,0.567
-13.0,0.0,0.568
-1.0,-2.0,0.569
10.0,-1.0,0.57
18.0,0.0,0.571
25.0,1.0,0.572
29.0,1.0,0.573
25.0,3.0,0.574
18.0,5.0,0.575
11.0,3.0,0.576
3.0,0.0,0.577
-17.0,-2.0,0.578
-38.0,-2.0,0.579
-46.0,-3.0,0.58
-37.0,-5.0,0.581
-18.0,-3.0,0.582
0.0,-2.0,0.583
15.0,-1.0,0.584
22.0,0.0,0.585
21.0,2.0,0.586
18.0,4.0,0.587
19.0,3.0,0.588
21.0,3.0,0.589
20.0,4.0,0.59
16.0,1.0,0.591
12.0,-3.0,0.592
10.0,-2.0,0.593
8.0,4.0,0.594
4.0,9.0,0.595
0.0,7.0,0.596
0.0,3.0,0.597
1.0,0.0,0.598
2.0,-3.0,0.599
0.0,-10.0,0.6
-2.0,-23.0,0.601
0.0,-28.0,0.602
6.0,-21.0,0.603
14.0,-10.0,0.604
17.0,0.0,0.605
18.0,6.0,0.606
20.0,5.0,0.607
20.0,1.0,0.608
13.0,-2.0,0.609
-2.0,2.0,0.61
-13.0,10.0,0.611
-12.0,11.0,0.612
0.0,8.0,0.613
17.0,2.0,0.614
24.0,1.0,0.615
18.0,3.0,0.616
7.0,6.0,0.617
-5.0,5.0,0.618
-10.0,4.0,0.619
-18.0,4.0,0.62
-38.0,1.0,0.621
-58.0,1.0,0.622
-58.0,0.0,0.623
-34.0,-1.0,0.624
-11.0,0.0,0.625
-2.0,2.0,0.626
0.0,1.0,0.627
7.0,-2.0,0.628
15.0,-5.0,0.629
19.0,-6.0,0.63
22.0,-3.0,0.631
26.0,-1.0,0.632
27.0,0.0,0.633
22.0,2.0,0.634
19.0,2.0,0.635
18.0,3.0,0.636
15.0,2.0,0.637
6.0,-1.0,0.638
3.0,-2.0,0.639
5.0,-3.0,0.64
2.0,-2.0,0.641
-2.0,-1.0,0.642
1.0,-1.0,0.643
13.0,-2.0,0.644
18.0,0.0,0.645
10.0,4.0,0.646
-3.0,1.0,0.647
-7.0,-5.0,0.648
-6.0,-6.0,0.649
-4.0,-1.0,0.65
0.0,3.0,0.651
6.0,-1.0,0.652
7.0,-6.0,0.653
4.0,-3.0,0.654
4.0,3.0,0.655
8.0,5.0,0.656
11.0,3.0,0.657
6.0,-5.0,0.658
2.0,-9.0,0.659
0.0,-9.0,0.66
-2.0,-8.0,0.661
-4.0,-6.0,0.662
-1.0,-4.0,0.663
5.0,-2.0,0.664
8.0,2.0,0.665
2.0,6.0,0.666
-1.0,2.0,0.667
0.0,-5.0,0.668
5.0,-7.0,0.669
5.0,-4.0,0.67
5.0,-1.0,0.671
5.0,-1.0,0.672
5.0,0.0,0.673
3.0,3.0,0.674
2.0,5.0,0.675
3.0,3.0,0.676
6.0,2.0,0.677
7.0,1.0,0.678
3.0,0.0,0.679
-6.0,-2.0,0.68
-19.0,-7.0,0.681
-24.0,-5.0,0.682
-17.0,-2.0,0.683
-3.0,-1.0,0.684
3.0,1.0,0.685
2.0,3.0,0.686
0.0,2.0,0.687
3.0,-5.0,0.688
7.0,-8.0,0.689
6.0,0.0,0.69
4.0,8.0,0.691
7.0,6.0,0.692
12.0,-2.0,0.693
14.0,-3.0,0.694
13.0,1.0,0.695
11.0,4.0,0.696
9.0,2.0,0.697
5.0,-2.0,0.698
0.0,-5.0,0.699
-6.0,-6.0,0.7
-13.0,-9.0,0.701
-17.0,-5.0,0.702
-11.0,2.0,0.703
1.0,6.0,0.704
9.0,5.0,0.705
6.0,2.0,0.706
2.0,-1.0,0.707
7.0,-3.0,0.708
15.0,-3.0,0.709
15.0,-1.0,0.71
11.0,0.0,0.711
12.0,0.0,0.712
16.0,3.0,0.713
15.0,6.0,0.714
6.0,6.0,0.715
-2.0,3.0,0.716
-5.0,2.0,0.717
-6.0,1.0,0.718
-9.0,0.0,0.719
-13.0,0.0,0.72
-9.0,-1.0,0.721
0.0,-2.0,0.722
8.0,-6.0,0.723
7.0,-9.0,0.724
-1.0,-6.0,0.725
-11.0,-1.0,0.726
-11.0,0.0,0.727
-3.0,-5.0,0.728
6.0,-7.0,0.729
10.0,-6.0,0.73
9.0,0.0,0.731
10.0,2.0,0.732
9.0,1.0,0.733
4.0,3.0,0.734
-1.0,6.0,0.735
-1.0,8.0,0.736
1.0,9.0,0.737
3.0,4.0,0.738
4.0,1.0,0.739
4.0,1.0,0.74
5.0,-1.0,0.741
4.0,-2.0,0.742
6.0,-4.0,0.743
13.0,-3.0,0.744
16.0,-3.0,0.745
9.0,-3.0,0.746
3.0,-3.0,0.747
7.0,-4.0,0.748
15.0,-2.0,0.749
13.0,0.0,0.75
3.0,-1.0,0.751
-3.0,-3.0,0.752
-5.0,-5.0,0.753
-9.0,-1.0,0.754
-15.0,1.0,0.755
-19.0,0.0,0.756
-16.0,0.0,0.757
-8.0,-2.0,0.758
9.0,-2.0,0.759
26.0,-4.0,0.76
26.0,-8.0,0.761
13.0,-8.0,0.762
5.0,-3.0,0.763
13.0,1.0,0.764
19.0,4.0,0.765
11.0,3.0,0.766
1.0,1.0,0.767
1.0,-3.0,0.768
8.0,-4.0,0.769
5.0,-2.0,0.77
-3.0,1.0,0.771
-6.0,1.0,0.772
-4.0,3.0,0.773
-3.0,5.0,0.774
-4.0,6.0,0.775
-3.0,3.0,0.776
-2.0,3.0,0.777
-3.0,2.0,0.778
-6.0,1.0,0.779
-10.0,1.0,0.78
-13.0,0.0,0.781
-12.0,-1.0,0.782
-3.0,-8.0,0.783
5.0,-14.0,0.784
6.0,-11.0,0.785
0.0,1.0,0.786
-2.0,7.0,0.787
0.0,3.0,0.788
0.0,-4.0,0.789
1.0,-2.0,0.79
8.0,3.0,0.791
15.0,1.0,0.792
17.0,-1.0,0.793
14.0,2.0,0.794
12.0,6.0,0.795
11.0,6.0,0.796
10.0,5.0,0.797
10.0,2.0,0.798
11.0,-1.0,0.799
8.0,-7.0,0.8
2.0,-11.0,0.801
0.0,-7.0,0.802
1.0,-4.0,0.803
0.0,-7.0,0.804
-8.0,-8.0,0.805
-22.0,-3.0,0.806
-29.0,0.0,0.807
-23.0,-3.0,0.808
-11.0,-5.0,0.809
3.0,-3.0,0.81
13.0,0.0,0.811
11.0,1.0,0.812
4.0,6.0,0.813
1.0,11.0,0.814
4.0,10.0,0.815
4.0,1.0,0.816
4.0,-4.0,0.817
6.0,-5.0,0.818
9.0,-3.0,0.819
0.0,-5.0,0.82
-16.0,-8.0,0.821
-19.0,-3.0,0.822
5.0,0.0,0.823
42.0,-1.0,0.824
60.0,-2.0,0.825
57.0,-1.0,0.826
47.0,-1.0,0.827
38.0,-4.0,0.828
27.0,-6.0,0.829
12.0,-3.0,0.83
3.0,1.0,0.831
6.0,3.0,0.832
3.0,5.0,0.833
-14.0,6.0,0.834
-35.0,4.0,0.835
-35.0,-1.0,0.836
-16.0,-3.0,0.837
-1.0,-3.0,0.838
-2.0,-1.0,0.839
-12.0,0.0,0.84
-14.0,-5.0,0.841
-11.0,-8.0,0.842
-10.0,-8.0,0.843
-10.0,-7.0,0.844
-9.0,-2.0,0.845
-7.0,2.0,0.846
-2.0,3.0,0.847
6.0,0.0,0.848
13.0,-4.0,0.849
8.0,-4.0,0.85
-2.0,-2.0,0.851
-1.0,2.0,0.852
10.0,3.0,0.853
16.0,3.0,0.854
8.0,4.0,0.855
0.0,5.0,0.856
0.0,5.0,0.857
1.0,1.0,0.858
-1.0,-1.0,0.859
-7.0,-1.0,0.86
-7.0,-3.0,0.861
-1.0,-5.0,0.862
7.0,-7.0,0.863
10.0,-8.0,0.864
2.0,-4.0,0.865
-6.0,-1.0,0.866
-6.0,-3.0,0.867
-1.0,-2.0,0.868
4.0,1.0,0.869
3.0,5.0,0.87
3.0,2.0,0.871
9.0,-2.0,0.872
13.0,0.0,0.873
10.0,8.0,0.874
5.0,10.0,0.875
5.0,8.0,0.876
9.0,5.0,0.877
7.0,1.0,0.878
2.0,-1.0,0.879
-3.0,-4.0,0.88
-5.0,-6.0,0.881
-4.0,-4.0,0.882
3.0,-3.0,0.883
12.0,-3.0,0.884
8.0,-3.0,0.885
-4.0,2.0,0.886
-9.0,4.0,0.887
-3.0,1.0,0.888
0.0,-2.0,0.889
-4.0,-1.0,0.89
-3.0,3.0,0.891
14.0,1.0,0.892
35.0,-4.0,0.893
41.0,-4.0,0.894
29.0,4.0,0.895
14.0,11.0,0.896
7.0,8.0,0.897
3.0,0.0,0.898
0.0,1.0,0.899
-6.0,2.0,0.9
-10.0,-2.0,0.901
-8.0,-6.0,0.902
-1.0,-9.0,0.903
7.0,-10.0,0.904
10.0,-4.0,0.905
0.0,0.0,0.906
-11.0,-3.0,0.907
-18.0,-5.0,0.908
-14.0,-2.0,0.909
-2.0,1.0,0.91
10.0,1.0,0.911
18.0,1.0,0.912
21.0,1.0,0.913
19.0,2.0,0.914
9.0,3.0,0.915
-5.0,5.0,0.916
-13.0,5.0,0.917
-14.0,3.0,0.918
-6.0,1.0,0.919
-2.0,-1.0,0.92
-3.0,-5.0,0.921
-4.0,-5.0,0.922
2.0,-3.0,0.923
12.0,-3.0,0.924
13.0,-2.0,0.925
8.0,0.0,0.926
6.0,0.0,0.927
11.0,-3.0,0.928
10.0,-2.0,0.929
3.0,6.0,0.93
-1.0,10.0,0.931
2.0,4.0,0.932
5.0,-3.0,0.933
0.0,-1.0,0.934
-3.0,3.0,0.935
-3.0,2.0,0.936
0.0,-1.0,0.937
0.0,-4.0,0.938
0.0,-2.0,0.939
0.0,-2.0,0.94
0.0,-7.0,0.941
0.0,-8.0,0.942
5.0,-5.0,0.943
10.0,-4.0,0.944
7.0,-5.0,0.945
1.0,-3.0,0.946
-3.0,-1.0,0.947
-3.0,-1.0,0.948
-4.0,-2.0,0.949
-6.0,-1.0,0.95
-2.0,0.0,0.951
6.0,-4.0,0.952
13.0,-7.0,0.953
9.0,-1.0,0.954
5.0,5.0,0.955
7.0,5.0,0.956
11.0,3.0,0.957
8.0,2.0,0.958
1.0,3.0,0.959
-5.0,3.0,0.96
-8.0,-5.0,0.961
-10.0,-11.0,0.962
-9.0,-11.0,0.963
-8.0,-9.0,0.964
-10.0,-3.0,0.965
-14.0,0.0,0.966
-12.0,-1.0,0.967
-2.0,-4.0,0.968
13.0,-2.0,0.969
30.0,0.0,0.97
40.0,4.0,0.971
42.0,7.0,0.972
34.0,8.0,0.973
25.0,8.0,0.974
18.0,2.0,0.975
7.0,-2.0,0.976
-6.0,-3.0,0.977
-13.0,-4.0,0.978
-6.0,-4.0,0.979
-3.0,-5.0,0.98
-11.0,-7.0,0.981
-17.0,-2.0,0.982
-17.0,2.0,0.983
-17.0,4.0,0.984
-17.0,0.0,0.985
-14.0,-4.0,0.986
-3.0,-5.0,0.987
7.0,-2.0,0.988
17.0,-2.0,0.989
24.0,-1.0,0.99
20.0,3.0,0.991
15.0,10.0,0.992
9.0,9.0,0.993
4.0,2.0,0.994
8.0,0.0,0.995
9.0,5.0,0.996
1.0,8.0,0.997
-7.0,1.0,0.998
-20.0,-4.0,0.999
-30.0,-2.0,1.0
-33.0,-3.0,1.001
-21.0,-6.0,1.002
2.0,-6.0,1.003
23.0,-2.0,1.004
25.0,1.0,1.005
14.0,-4.0,1.006
3.0,-11.0,1.007
0.0,-8.0,1.008
-2.0,2.0,1.009
4.0,11.0,1.01
15.0,9.0,1.011
20.0,-2.0,1.012
15.0,-7.0,1.013
9.0,-7.0,1.014
8.0,-1.0,1.015
11.0,0.0,1.016
12.0,-1.0,1.017
13.0,-1.0,1.018
19.0,2.0,1.019
15.0,5.0,1.02
0.0,2.0,1.021
-8.0,-2.0,1.022
-2.0,-5.0,1.023
7.0,-6.0,1.024
1.0,-4.0,1.025
-12.0,-3.0,1.026
-18.0,-2.0,1.027
-12.0,-3.0,1.028
-6.0,-2.0,1.029
-5.0,-3.0,1.03
-5.0,-6.0,1.031
-1.0,-9.0,1.032
3.0,-6.0,1.033
6.0,5.0,1.034
4.0,11.0,1.035
4.0,8.0,1.036
7.0,3.0,1.037
3.0,2.0,1.038
-2.0,3.0,1.039
-8.0,5.0,1.04
-5.0,2.0,1.041
2.0,-2.0,1.042
9.0,-1.0,1.043
10.0,1.0,1.044
0.0,2.0,1.045
-9.0,5.0,1.046
-9.0,5.0,1.047
3.0,3.0,1.048
17.0,0.0,1.049
19.0,-5.0,1.05
13.0,-1.0,1.051
9.0,2.0,1.052
9.0,6.0,1.053
6.0,9.0,1.054
0.0,9.0,1.055
-6.0,7.0,1.056
-9.0,3.0,1.057
34.0,1.0,1.058
23.0,4.0,1.059
9.0,6.0,1.06
-4.0,1.0,1.061
-16.0,-3.0,1.062
-21.0,-2.0,1.063
-21.0,0.0,1.064
-9.0,3.0,1.065
0.0,6.0,1.066
5.0,6.0,1.067
9.0,4.0,1.068
4.0,-1.0,1.069
0.0,-6.0,1.07
-3.0,-2.0,1.071
-3.0,3.0,1.072
8.0,7.0,1.073
14.0,10.0,1.074
1.0,10.0,1.075
-8.0,8.0,1.076
-4.0,4.0,1.077
33.0,-2.0,1.078
22.0,-7.0,1.079
9.0,-5.0,1.08
-4.0,-6.0,1.081
-16.0,-9.0,1.082
-20.0,-11.0,1.083
