Deltoid,Bicep,Time
0.0,-5.0,0.0
-1.0,-7.0,0.001
1.0,-6.0,0.002
8.0,-3.0,0.003
18.0,2.0,0.004
19.0,7.0,0.005
12.0,10.0,0.006
9.0,11.0,0.007
10.0,9.0,0.008
9.0,6.0,0.009
4.0,5.0,0.01
2.0,5.0,0.011
5.0,4.0,0.012
3.0,3.0,0.013
-3.0,1.0,0.014
-6.0,0.0,0.015
-3.0,0.0,0.016
-1.0,0.0,0.017
-3.0,-4.0,0.018
-3.0,-8.0,0.019
-2.0,-9.0,0.02
-2.0,-10.0,0.021
-3.0,-7.0,0.022
-1.0,-4.0,0.023
3.0,-2.0,0.024
4.0,1.0,0.025
2.0,6.0,0.026
3.0,6.0,0.027
6.0,2.0,0.028
6.0,-2.0,0.029
3.0,0.0,0.03
1.0,5.0,0.031
2.0,6.0,0.032
1.0,3.0,0.033
-2.0,-1.0,0.034
-3.0,-4.0,0.035
1.0,-5.0,0.036
5.0,-3.0,0.037
4.0,-4.0,0.038
3.0,-7.0,0.039
0.0,-10.0,0.04
-4.0,-13.0,0.041
-9.0,-11.0,0.042
-7.0,-7.0,0.043
1.0,-3.0,0.044
9.0,3.0,0.045
7.0,8.0,0.046
4.0,6.0,0.047
6.0,1.0,0.048
10.0,1.0,0.049
6.0,5.0,0.05
1.0,5.0,0.051
2.0,2.0,0.052
9.0,2.0,0.053
11.0,4.0,0.054
5.0,1.0,0.055
0.0,-3.0,0.056
3.0,-3.0,0.057
3.0,-2.0,0.058
2.0,-3.0,0.059
-2.0,-5.0,0.06
-3.0,-6.0,0.061
-3.0,-7.0,0.062
2.0,-4.0,0.063
9.0,0.0,0.064
10.0,3.0,0.065
7.0,6.0,0.066
4.0,6.0,0.067
5.0,6.0,0.068
9.0,4.0,0.069
7.0,3.0,0.07
3.0,5.0,0.071
1.0,6.0,0.072
0.0,2.0,0.073
0.0,-2.0,0.074
0.0,-2.0,0.075
5.0,-2.0,0.076
9.0,-2.0,0.077
5.0,-2.0,0.078
-2.0,-4.0,0.079
-8.0,-7.0,0.08
-8.0,-12.0,0.081
-2.0,-9.0,0.082
4.0,-5.0,0.083
9.0,-2.0,0.084
6.0,2.0,0.085
2.0,6.0,0.086
2.0,8.0,0.087
3.0,5.0,0.088
1.0,5.0,0.089
0.0,7.0,0.09
0.0,8.0,0.091
1.0,4.0,0.092
0.0,0.0,0.093
0.0,1.0,0.094
1.0,3.0,0.095
2.0,-1.0,0.096
4.0,-5.0,0.097
4.0,-4.0,0.098
1.0,-4.0,0.099
-3.0,-5.0,0.1
-5.0,-11.0,0.101
-4.0,-9.0,0.102
1.0,-3.0,0.103
6.0,0.0,0.104
6.0,1.0,0.105
1.0,3.0,0.106
0.0,5.0,0.107
1.0,3.0,0.108
4.0,-1.0,0.109
3.0,0.0,0.11
0.0,3.0,0.111
2.0,4.0,0.112
6.0,0.0,0.113
7.0,-3.0,0.114
5.0,-1.0,0.115
3.0,1.0,0.116
4.0,1.0,0.117
2.0,-1.0,0.118
0.0,-7.0,0.119
-3.0,-7.0,0.12
-4.0,-5.0,0.121
-5.0,-2.0,0.122
0.0,-2.0,0.123
4.0,-4.0,0.124
4.0,-1.0,0.125
5.0,6.0,0.126
5.0,7.0,0.127
5.0,2.0,0.128
7.0,0.0,0.129
9.0,5.0,0.13
9.0,8.0,0.131
7.0,4.0,0.132
5.0,0.0,0.133
3.0,0.0,0.134
3.0,-1.0,0.135
2.0,-3.0,0.136
2.0,-4.0,0.137
1.0,-6.0,0.138
-4.0,-7.0,0.139
-6.0,-8.0,0.14
-4.0,-9.0,0.141
-1.0,-9.0,0.142
3.0,-3.0,0.143
7.0,1.0,0.144
8.0,3.0,0.145
3.0,6.0,0.146
0.0,5.0,0.147
1.0,4.0,0.148
3.0,4.0,0.149
1.0,5.0,0.15
1.0,5.0,0.151
2.0,4.0,0.152
2.0,2.0,0.153
1.0,0.0,0.154
2.0,-1.0,0.155
6.0,-4.0,0.156
9.0,-2.0,0.157
5.0,-1.0,0.158
4.0,-3.0,0.159
2.0,-5.0,0.16
0.0,-10.0,0.161
-3.0,-11.0,0.162
0.0,-6.0,0.163
8.0,-1.0,0.164
11.0,4.0,0.165
3.0,7.0,0.166
-2.0,8.0,0.167
2.0,5.0,0.168
8.0,3.0,0.169
6.0,2.0,0.17
1.0,3.0,0.171
0.0,2.0,0.172
2.0,0.0,0.173
3.0,-1.0,0.174
3.0,-3.0,0.175
2.0,-5.0,0.176
3.0,-6.0,0.177
0.0,-7.0,0.178
0.0,-9.0,0.179
-2.0,-7.0,0.18
-5.0,-8.0,0.181
-7.0,-7.0,0.182
-1.0,-4.0,0.183
8.0,0.0,0.184
11.0,6.0,0.185
4.0,9.0,0.186
1.0,7.0,0.187
5.0,3.0,0.188
8.0,0.0,0.189
4.0,2.0,0.19
2.0,5.0,0.191
3.0,4.0,0.192
3.0,1.0,0.193
-1.0,-1.0,0.194
-2.0,0.0,0.195
1.0,2.0,0.196
2.0,0.0,0.197
-2.0,-5.0,0.198
-3.0,-9.0,0.199
-3.0,-10.0,0.2
-3.0,-10.0,0.201
-4.0,-8.0,0.202
1.0,-3.0,0.203
12.0,3.0,0.204
16.0,5.0,0.205
12.0,5.0,0.206
6.0,4.0,0.207
6.0,4.0,0.208
8.0,6.0,0.209
7.0,7.0,0.21
7.0,7.0,0.211
6.0,4.0,0.212
3.0,0.0,0.213
0.0,-1.0,0.214
1.0,-2.0,0.215
2.0,-2.0,0.216
1.0,-2.0,0.217
-2.0,-3.0,0.218
-3.0,-4.0,0.219
-4.0,-5.0,0.22
-7.0,-6.0,0.221
-9.0,-7.0,0.222
-4.0,-5.0,0.223
6.0,-2.0,0.224
11.0,3.0,0.225
9.0,8.0,0.226
7.0,6.0,0.227
11.0,5.0,0.228
11.0,6.0,0.229
3.0,7.0,0.23
-1.0,5.0,0.231
2.0,3.0,0.232
6.0,1.0,0.233
1.0,0.0,0.234
-4.0,-1.0,0.235
-2.0,-3.0,0.236
4.0,-5.0,0.237
5.0,-8.0,0.238
2.0,-8.0,0.239
-1.0,-7.0,0.24
-3.0,-12.0,0.241
-5.0,-12.0,0.242
-4.0,-8.0,0.243
0.0,-3.0,0.244
5.0,3.0,0.245
6.0,5.0,0.246
5.0,5.0,0.247
5.0,4.0,0.248
4.0,4.0,0.249
2.0,7.0,0.25
3.0,7.0,0.251
7.0,2.0,0.252
9.0,-1.0,0.253
8.0,-2.0,0.254
9.0,0.0,0.255
9.0,0.0,0.256
9.0,0.0,0.257
5.0,-1.0,0.258
3.0,-5.0,0.259
-1.0,-7.0,0.26
-7.0,-9.0,0.261
-11.0,-6.0,0.262
-4.0,-2.0,0.263
6.0,-1.0,0.264
8.0,0.0,0.265
2.0,1.0,0.266
0.0,2.0,0.267
4.0,3.0,0.268
6.0,5.0,0.269
1.0,6.0,0.27
-1.0,4.0,0.271
0.0,0.0,0.272
0.0,-1.0,0.273
-1.0,1.0,0.274
2.0,0.0,0.275
6.0,-4.0,0.276
5.0,-7.0,0.277
0.0,-5.0,0.278
-3.0,-3.0,0.279
-3.0,-6.0,0.28
-3.0,-11.0,0.281
-1.0,-10.0,0.282
7.0,-3.0,0.283
15.0,2.0,0.284
11.0,3.0,0.285
3.0,4.0,0.286
4.0,5.0,0.287
11.0,6.0,0.288
10.0,6.0,0.289
2.0,6.0,0.29
1.0,7.0,0.291
7.0,3.0,0.292
8.0,-2.0,0.293
3.0,-5.0,0.294
-1.0,-4.0,0.295
-2.0,-3.0,0.296
-3.0,-2.0,0.297
-6.0,-3.0,0.298
-8.0,-3.0,0.299
-7.0,-3.0,0.3
-7.0,-5.0,0.301
-7.0,-7.0,0.302
-3.0,-4.0,0.303
5.0,-2.0,0.304
8.0,-2.0,0.305
6.0,-2.0,0.306
6.0,1.0,0.307
10.0,4.0,0.308
10.0,3.0,0.309
3.0,2.0,0.31
-1.0,6.0,0.311
1.0,8.0,0.312
5.0,2.0,0.313
4.0,-2.0,0.314
2.0,-3.0,0.315
3.0,-5.0,0.316
6.0,-6.0,0.317
3.0,-9.0,0.318
-1.0,-11.0,0.319
-4.0,-10.0,0.32
-6.0,-9.0,0.321
-4.0,-7.0,0.322
2.0,-4.0,0.323
9.0,0.0,0.324
12.0,4.0,0.325
9.0,5.0,0.326
4.0,3.0,0.327
2.0,3.0,0.328
0.0,4.0,0.329
1.0,4.0,0.33
5.0,4.0,0.331
