Deltoid,Bicep,Time
-2,2,0.283
1,3,0.284
4,1,0.285
3,0,0.286
2,-1,0.287
2,0,0.288
2,-2,0.289
1,-3,0.29
2,-3,0.291
3,-1,0.292
3,0,0.293
-1,-1,0.294
-2,-1,0.295
-1,-1,0.296
-1,-4,0.297
-4,-3,0.298
0,-3,0.299
6,-2,0.3
8,-3,0.301
3,-1,0.302
-1,0,0.303
1,-1,0.304
4,-3,0.305
4,0,0.306
2,3,0.307
2,3,0.308
2,0,0.309
2,1,0.31
4,3,0.311
6,1,0.312
5,-2,0.313
0,-4,0.314
-2,-2,0.315
-2,0,0.316
-2,-4,0.317
0,-4,0.318
4,-1,0.319
8,-2,0.32
7,-3,0.321
4,-2,0.322
4,1,0.323
6,-1,0.324
4,-5,0.325
2,-3,0.326
3,2,0.327
8,3,0.328
10,-2,0.329
11,-3,0.33
11,1,0.331
8,5,0.332
5,5,0.333
1,2,0.334
1,1,0.335
-1,0,0.336
-7,-4,0.337
-11,-6,0.338
-6,-2,0.339
2,0,0.34
4,1,0.341
-1,1,0.342
-2,1,0.343
0,-1,0.344
-1,-2,0.345
-4,-3,0.346
-3,-3,0.347
2,-3,0.348
3,-2,0.349
0,1,0.35
1,2,0.351
6,0,0.352
7,-1,0.353
-1,-2,0.354
-5,-1,0.355
-4,0,0.356
-3,-2,0.357
-2,-3,0.358
2,-4,0.359
10,-2,0.36
11,2,0.361
2,3,0.362
-1,1,0.363
4,-2,0.364
10,-2,0.365
8,0,0.366
5,1,0.367
5,0,0.368
3,-1,0.369
-1,-1,0.37
-1,-3,0.371
3,-3,0.372
7,2,0.373
3,3,0.374
-1,2,0.375
-4,-1,0.376
-6,-6,0.377
-9,-6,0.378
-3,-5,0.379
7,-3,0.38
11,0,0.381
5,0,0.382
0,-1,0.383
3,-3,0.384
9,-2,0.385
8,0,0.386
4,0,0.387
3,0,0.388
5,0,0.389
6,2,0.39
4,2,0.391
4,2,0.392
4,2,0.393
2,2,0.394
-1,0,0.395
-4,-3,0.396
-4,-8,0.397
-3,-6,0.398
0,-1,0.399
2,2,0.4
4,2,0.401
2,2,0.402
2,1,0.403
4,0,0.404
5,0,0.405
5,4,0.406
5,4,0.407
5,1,0.408
5,-2,0.409
5,0,0.41
6,2,0.411
6,2,0.412
7,0,0.413
4,-3,0.414
0,-4,0.415
-5,-5,0.416
-9,-8,0.417
-10,-7,0.418
-4,-3,0.419
2,0,0.42
4,0,0.421
0,2,0.422
-1,3,0.423
-1,1,0.424
-2,-1,0.425
-4,-1,0.426
-2,0,0.427
1,0,0.428
2,-3,0.429
0,-3,0.43
2,-1,0.431
4,0,0.432
7,0,0.433
6,-3,0.434
4,-3,0.435
1,-3,0.436
-2,-4,0.437
-3,-4,0.438
0,-5,0.439
4,-3,0.44
3,1,0.441
1,5,0.442
4,6,0.443
11,4,0.444
14,2,0.445
10,3,0.446
9,4,0.447
10,2,0.448
6,1,0.449
0,0,0.45
-1,0,0.451
3,-2,0.452
8,-1,0.453
6,-1,0.454
1,-2,0.455
-2,-5,0.456
-3,-9,0.457
-3,-4,0.458
0,0,0.459
5,1,0.46
7,0,0.461
3,-1,0.462
0,-1,0.463
0,-1,0.464
0,0,0.465
-1,1,0.466
0,0,0.467
2,0,0.468
1,-1,0.469
-3,-1,0.47
-3,-3,0.471
-2,-3,0.472
-3,-1,0.473
-10,-1,0.474
-13,-4,0.475
-9,-6,0.476
-8,-9,0.477
-8,-8,0.478
-1,-7,0.479
13,-4,0.48
23,0,0.481
22,3,0.482
19,5,0.483
22,5,0.484
25,3,0.485
20,2,0.486
9,2,0.487
4,1,0.488
2,-1,0.489
0,-1,0.49
-3,1,0.491
-4,4,0.492
-3,3,0.493
-5,-1,0.494
-7,-2,0.495
-10,-1,0.496
-14,-2,0.497
-16,-4,0.498
-10,-5,0.499
0,-2,0.5
2,0,0.501
-4,2,0.502
-5,1,0.503
2,1,0.504
5,0,0.505
0,0,0.506
-3,-1,0.507
0,-2,0.508
4,-1,0.509
2,1,0.51
0,2,0.511
3,1,0.512
6,2,0.513
5,0,0.514
1,-2,0.515
-1,-5,0.516
-4,-8,0.517
-6,-8,0.518
0,-6,0.519
12,-3,0.52
16,0,0.521
4,1,0.522
-5,2,0.523
-4,2,0.524
1,3,0.525
2,2,0.526
0,1,0.527
0,0,0.528
2,1,0.529
5,3,0.53
10,1,0.531
13,0,0.532
15,0,0.533
12,-1,0.534
10,-2,0.535
8,-2,0.536
6,-5,0.537
5,-7,0.538
11,-8,0.539
14,-6,0.54
6,0,0.541
0,2,0.542
0,0,0.543
1,0,0.544
1,2,0.545
0,4,0.546
-1,1,0.547
-4,-2,0.548
-2,-1,0.549
-1,2,0.55
-1,3,0.551
0,-1,0.552
0,-2,0.553
1,-2,0.554
-2,-2,0.555
-9,-4,0.556
-14,-8,0.557
-13,-7,0.558
-5,-4,0.559
5,-2,0.56
7,-2,0.561
2,-1,0.562
2,-2,0.563
8,-4,0.564
7,-7,0.565
2,-4,0.566
0,3,0.567
2,6,0.568
5,2,0.569
6,-2,0.57
6,0,0.571
4,4,0.572
3,4,0.573
1,-1,0.574
2,-3,0.575
0,-3,0.576
-4,-6,0.577
-4,-8,0.578
1,-7,0.579
5,0,0.58
4,4,0.581
0,3,0.582
2,-2,0.583
6,-3,0.584
3,-2,0.585
-1,0,0.586
0,1,0.587
5,1,0.588
6,1,0.589
4,2,0.59
4,3,0.591
6,1,0.592
8,1,0.593
4,0,0.594
0,1,0.595
-5,-1,0.596
-7,-6,0.597
-3,-6,0.598
3,-2,0.599
6,2,0.6
1,3,0.601
-6,2,0.602
-10,0,0.603
-10,-2,0.604
-9,-3,0.605
-11,0,0.606
-13,2,0.607
-11,0,0.608
-6,-2,0.609
-2,-1,0.61
7,0,0.611
24,-2,0.612
44,-6,0.613
56,-10,0.614
52,-9,0.615
34,-7,0.616
17,-8,0.617
10,-8,0.618
14,-7,0.619
18,-4,0.62
13,0,0.621
4,-1,0.622
-4,-1,0.623
-6,0,0.624
-8,3,0.625
-12,5,0.626
-14,4,0.627
-15,3,0.628
-13,5,0.629
-12,9,0.63
-10,9,0.631
-9,7,0.632
-5,6,0.633
-8,5,0.634
-9,4,0.635
-11,3,0.636
-10,1,0.637
-8,2,0.638
-3,2,0.639
2,1,0.64
1,2,0.641
-3,4,0.642
-4,1,0.643
0,-2,0.644
3,-3,0.645
2,0,0.646
-3,5,0.647
-3,2,0.648
0,-1,0.649
1,-3,0.65
0,-3,0.651
3,-1,0.652
8,1,0.653
7,1,0.654
2,-3,0.655
-2,-7,0.656
0,-7,0.657
2,-7,0.658
8,-5,0.659
14,-4,0.66
13,-2,0.661
12,-1,0.662
13,-1,0.663
15,-1,0.664
15,0,0.665
15,1,0.666
12,0,0.667
9,-2,0.668
7,-2,0.669
6,-2,0.67
5,-3,0.671
4,-5,0.672
5,-3,0.673
7,-3,0.674
5,-5,0.675
1,-6,0.676
-2,-6,0.677
-3,-5,0.678
-2,-7,0.679
2,-6,0.68
1,1,0.681
-3,5,0.682
-4,1,0.683
1,-5,0.684
5,-4,0.685
1,1,0.686
-4,4,0.687
-4,2,0.688
-1,0,0.689
2,0,0.69
1,1,0.691
1,0,0.692
2,0,0.693
-2,-1,0.694
-6,-2,0.695
-9,0,0.696
-7,0,0.697
-6,0,0.698
-3,-2,0.699
1,-1,0.7
4,3,0.701
0,7,0.702
-4,4,0.703
-2,1,0.704
3,-1,0.705
7,-1,0.706
7,-2,0.707
7,-2,0.708
8,-1,0.709
5,-4,0.71
1,-8,0.711
0,-8,0.712
0,-3,0.713
0,1,0.714
0,1,0.715
-4,-1,0.716
-5,-5,0.717
-5,-7,0.718
1,-4,0.719
8,-1,0.72
7,2,0.721
-1,4,0.722
-4,3,0.723
3,0,0.724
10,-1,0.725
7,-1,0.726
1,-1,0.727
1,-2,0.728
4,-1,0.729
5,3,0.73
5,6,0.731
8,4,0.732
11,0,0.733
9,-3,0.734
4,-2,0.735
0,-2,0.736
-1,-6,0.737
0,-8,0.738
2,-9,0.739
6,-6,0.74
5,-3,0.741
1,2,0.742
0,3,0.743
5,1,0.744
10,0,0.745
8,3,0.746
1,5,0.747
-2,2,0.748
-2,-1,0.749
0,-1,0.75
1,-1,0.751
3,-3,0.752
3,-1,0.753
4,-1,0.754
2,-1,0.755
-2,-4,0.756
-7,-8,0.757
-9,-8,0.758
-3,-5,0.759
5,-3,0.76
8,0,0.761
4,5,0.762
0,8,0.763
1,6,0.764
5,0,0.765
6,-1,0.766
9,-1,0.767
10,0,0.768
7,2,0.769
2,5,0.77
-1,4,0.771
0,1,0.772
4,0,0.773
4,-1,0.774
2,-1,0.775
-2,-1,0.776
-5,-1,0.777
-4,0,0.778
2,0,0.779
8,-1,0.78
7,-1,0.781
1,2,0.782
-1,1,0.783
1,-3,0.784
4,-4,0.785
2,0,0.786
-1,3,0.787
0,-1,0.788
2,-2,0.789
1,1,0.79
0,2,0.791
5,-1,0.792
10,-4,0.793
11,-3,0.794
6,0,0.795
0,-3,0.796
-3,-10,0.797
-4,-8,0.798
-2,-2,0.799
3,1,0.8
6,3,0.801
4,2,0.802
3,0,0.803
5,0,0.804
4,0,0.805
0,2,0.806
-2,1,0.807
1,0,0.808
4,-1,0.809
5,0,0.81
4,0,0.811
5,-2,0.812
6,-2,0.813
5,-4,0.814
2,-2,0.815
-1,-3,0.816
-5,-6,0.817
-8,-5,0.818
-3,-3,0.819
2,0,0.82
4,1,0.821
0,1,0.822
0,1,0.823
3,0,0.824
5,0,0.825
2,1,0.826
2,4,0.827
4,4,0.828
6,6,0.829
1,6,0.83
-2,4,0.831
0,0,0.832
4,0,0.833
3,0,0.834
2,2,0.835
-2,1,0.836
-6,-3,0.837
-6,-5,0.838
1,-5,0.839
9,-3,0.84
9,0,0.841
0,1,0.842
0,-1,0.843
3,-2,0.844
4,-2,0.845
0,0,0.846
0,-1,0.847
3,-2,0.848
3,0,0.849
0,0,0.85
-1,-1,0.851
3,-2,0.852
9,0,0.853
8,-1,0.854
5,-3,0.855
0,-3,0.856
-1,-5,0.857
-2,-4,0.858
2,-4,0.859
8,-3,0.86
9,-1,0.861
4,-1,0.862
1,0,0.863
0,0,0.864
-2,1,0.865
-4,2,0.866
-3,1,0.867
0,2,0.868
3,3,0.869
4,0,0.87
4,-3,0.871
0,-2,0.872
-2,0,0.873
-4,0,0.874
-3,-5,0.875
-3,-7,0.876
-4,-6,0.877
-1,-3,0.878
9,-2,0.879
18,-3,0.88
17,-1,0.881
7,1,0.882
2,2,0.883
6,0,0.884
5,0,0.885
1,1,0.886
-4,2,0.887
-4,0,0.888
-4,0,0.889
-5,3,0.89
-5,5,0.891
-1,4,0.892
3,1,0.893
7,-4,0.894
12,-7,0.895
12,-6,0.896
8,-7,0.897
3,-6,0.898
7,-5,0.899
10,-2,0.9
6,4,0.901
-2,6,0.902
-3,2,0.903
2,-2,0.904
4,-2,0.905
0,0,0.906
-2,0,0.907
0,0,0.908
1,0,0.909
1,3,0.91
2,2,0.911
3,1,0.912
2,2,0.913
-1,1,0.914
-2,-3,0.915
-3,-6,0.916
-5,-8,0.917
-6,-5,0.918
-2,-3,0.919
6,-1,0.92
9,0,0.921
3,2,0.922
-2,0,0.923
2,-3,0.924
6,-5,0.925
4,-3,0.926
0,0,0.927
0,2,0.928
2,1,0.929
1,0,0.93
0,0,0.931
2,1,0.932
5,3,0.933
5,0,0.934
1,-3,0.935
-1,-2,0.936
-2,-4,0.937
0,-5,0.938
4,-5,0.939
10,-3,0.94
10,3,0.941
3,7,0.942
-1,4,0.943
1,-1,0.944
6,-5,0.945
6,-2,0.946
3,2,0.947
4,3,0.948
5,1,0.949
2,0,0.95
0,-1,0.951
0,-2,0.952
1,-1,0.953
-2,0,0.954
-3,2,0.955
-3,2,0.956
-2,-3,0.957
-2,-8,0.958
2,-8,0.959
10,-5,0.96
12,0,0.961
5,4,0.962
-1,5,0.963
-3,3,0.964
-2,4,0.965
-3,5,0.966
-1,2,0.967
5,-1,0.968
7,-2,0.969
3,0,0.97
3,0,0.971
11,-3,0.972
16,-2,0.973
12,-1,0.974
6,-4,0.975
3,-8,0.976
1,-9,0.977
0,-5,0.978
2,-1,0.979
7,0,0.98
4,-1,0.981
-3,0,0.982
-5,1,0.983
2,0,0.984
8,0,0.985
5,3,0.986
0,6,0.987
1,3,0.988
2,0,0.989
2,-1,0.99
3,-1,0.991
7,-1,0.992
8,0,0.993
5,-2,0.994
2,-3,0.995
-1,-3,0.996
-4,-5,0.997
-7,-5,0.998
-5,-5,0.999
2,-4,1.0
5,0,1.001
2,3,1.002
0,3,1.003
1,0,1.004
1,-1,1.005
-1,2,1.006
0,6,1.007
4,5,1.008
6,2,1.009
6,2,1.01
4,4,1.011
1,3,1.012
-1,0,1.013
-3,-3,1.014
-2,-4,1.015
-3,-5,1.016
-4,-11,1.017
-4,-11,1.018
1,-7,1.019
10,-3,1.02
12,1,1.021
7,2,1.022
5,-1,1.023
6,-5,1.024
6,-6,1.025
4,-1,1.026
0,4,1.027
-2,4,1.028
-3,2,1.029
-1,3,1.03
2,5,1.031
4,3,1.032
4,0,1.033
2,-3,1.034
2,-1,1.035
-1,1,1.036
-4,-4,1.037
-4,-9,1.038
0,-7,1.039
5,-2,1.04
5,2,1.041
1,4,1.042
4,2,1.043
9,-2,1.044
7,-2,1.045
3,0,1.046
2,2,1.047
5,0,1.048
2,-3,1.049
-2,-3,1.05
-1,0,1.051
4,2,1.052
5,4,1.053
2,0,1.054
1,0,1.055
3,-1,1.056
1,-4,1.057
-3,-5,1.058
-3,-4,1.059
3,-3,1.06
9,-1,1.061
7,1,1.062
3,1,1.063
3,-2,1.064
4,-3,1.065
2,-1,1.066
0,2,1.067
-1,3,1.068
1,3,1.069
3,3,1.07
4,5,1.071
3,6,1.072
0,5,1.073
-2,0,1.074
-2,-5,1.075
-2,-7,1.076
-5,-8,1.077
-6,-5,1.078
1,-5,1.079
9,-6,1.08
10,-3,1.081
3,1,1.082
0,3,1.083
2,1,1.084
3,1,1.085
0,3,1.086
0,3,1.087
5,-2,1.088
9,-4,1.089
6,0,1.09
3,3,1.091
3,0,1.092
3,-4,1.093
-1,-2,1.094
-2,0,1.095
-3,0,1.096
-3,-3,1.097
-5,-3,1.098
-1,-1,1.099
9,0,1.1
14,2,1.101
8,5,1.102
2,2,1.103
7,-4,1.104
12,-7,1.105
7,-3,1.106
0,1,1.107
-1,0,1.108
5,-2,1.109
4,-2,1.11
0,-1,1.111
-1,-3,1.112
5,-5,1.113
6,-8,1.114
2,-6,1.115
-2,-5,1.116
-4,-7,1.117
-2,-7,1.118
1,-6,1.119
7,-4,1.12
7,-1,1.121
2,4,1.122
1,4,1.123
5,-1,1.124
6,-3,1.125
2,0,1.126
-1,1,1.127
2,-2,1.128
5,-4,1.129
1,0,1.13
-2,2,1.131
1,0,1.132
7,0,1.133
6,3,1.134
1,4,1.135
-3,-1,1.136
-6,-7,1.137
-7,-6,1.138
-1,-4,1.139
8,-4,1.14
8,-1,1.141
1,7,1.142
-1,8,1.143
5,1,1.144
9,-2,1.145
5,2,1.146
0,4,1.147
-1,-1,1.148
1,-6,1.149
3,-5,1.15
2,-1,1.151
3,-2,1.152
3,-1,1.153
3,0,1.154
4,0,1.155
1,-1,1.156
-3,-5,1.157
-6,-3,1.158
0,-3,1.159
9,-2,1.16
9,-1,1.161
5,3,1.162
6,3,1.163
8,2,1.164
5,1,1.165
-1,3,1.166
-2,2,1.167
4,-1,1.168
6,-1,1.169
3,1,1.17
2,2,1.171
4,2,1.172
4,4,1.173
0,3,1.174
-2,0,1.175
-2,-3,1.176
-4,-7,1.177
-7,-5,1.178
-1,-3,1.179
9,-3,1.18
10,-2,1.181
0,0,1.182
-3,1,1.183
1,0,1.184
3,1,1.185
-2,3,1.186
-4,4,1.187
1,2,1.188
5,1,1.189
2,2,1.19
-1,3,1.191
1,1,1.192
5,1,1.193
2,0,1.194
-1,-2,1.195
-3,-4,1.196
-2,-5,1.197
-2,-2,1.198
1,-1,1.199
6,-2,1.2
7,-5,1.201
5,-4,1.202
7,-4,1.203
12,-5,1.204
13,-4,1.205
5,-2,1.206
2,-1,1.207
4,-3,1.208
6,-3,1.209
4,0,1.21
3,2,1.211
4,0,1.212
4,0,1.213
0,-1,1.214
0,0,1.215
-2,-1,1.216
-6,-6,1.217
-8,-5,1.218
-1,-3,1.219
9,-1,1.22
8,-2,1.221
0,-1,1.222
-3,1,1.223
2,0,1.224
5,0,1.225
3,0,1.226
2,2,1.227
5,3,1.228
8,-1,1.229
7,-1,1.23
3,2,1.231
3,3,1.232
5,3,1.233
6,0,1.234
3,-2,1.235
-2,-2,1.236
-6,-6,1.237
-7,-7,1.238
-3,-5,1.239
2,-3,1.24
2,-2,1.241
0,-1,1.242
-1,0,1.243
0,0,1.244
1,-2,1.245
0,-3,1.246
-1,-2,1.247
0,0,1.248
0,1,1.249
1,1,1.25
3,2,1.251
5,1,1.252
7,0,1.253
3,-2,1.254
0,-5,1.255
-3,-4,1.256
-7,-5,1.257
-8,-5,1.258
-1,-5,1.259
7,-4,1.26
10,-2,1.261
5,1,1.262
5,3,1.263
7,1,1.264
8,-1,1.265
9,0,1.266
9,3,1.267
9,2,1.268
4,0,1.269
0,0,1.27
0,0,1.271
3,2,1.272
7,4,1.273
5,5,1.274
0,3,1.275
-7,-3,1.276
-11,-9,1.277
-9,-9,1.278
-4,-3,1.279
0,0,1.28
1,1,1.281
0,2,1.282
2,2,1.283
5,-1,1.284
4,0,1.285
-2,5,1.286
-4,6,1.287
-2,0,1.288
4,-4,1.289
9,-2,1.29
11,1,1.291
13,3,1.292
11,2,1.293
9,1,1.294
10,-1,1.295
12,-4,1.296
15,-8,1.297
13,-6,1.298
12,-5,1.299
11,-3,1.3
9,1,1.301
2,7,1.302
-1,7,1.303
3,1,1.304
7,-2,1.305
1,0,1.306
-5,0,1.307
-3,-2,1.308
2,-4,1.309
1,-2,1.31
-5,2,1.311
-7,2,1.312
-1,-1,1.313
0,-4,1.314
-6,-4,1.315
-15,-3,1.316
-17,-6,1.317
-11,-8,1.318
-1,-9,1.319
-2,-6,1.32
-19,0,1.321
-52,4,1.322
-79,0,1.323
-80,-4,1.324
-55,-4,1.325
-20,0,1.326
13,3,1.327
40,1,1.328
62,0,1.329
79,2,1.33
88,4,1.331
91,3,1.332
93,3,1.333
89,2,1.334
79,2,1.335
57,0,1.336
31,-4,1.337
10,-4,1.338
0,-3,1.339
-5,-3,1.34
-12,-2,1.341
-20,2,1.342
-29,3,1.343
-35,2,1.344
-38,0,1.345
-41,1,1.346
-47,0,1.347
-55,-3,1.348
-63,-4,1.349
-61,0,1.35
-46,2,1.351
-21,-1,1.352
-1,-2,1.353
14,0,1.354
25,5,1.355
31,3,1.356
29,-3,1.357
23,-4,1.358
21,-3,1.359
22,-1,1.36
15,1,1.361
-3,3,1.362
-7,2,1.363
3,0,1.364
9,0,1.365
-3,0,1.366
-12,2,1.367
-1,0,1.368
13,-2,1.369
10,-3,1.37
3,-4,1.371
8,-5,1.372
16,-3,1.373
14,-3,1.374
8,-4,1.375
8,-6,1.376
11,-10,1.377
8,-11,1.378
10,-9,1.379
21,-7,1.38
26,-2,1.381
16,0,1.382
0,0,1.383
-5,-2,1.384
-8,-4,1.385
-12,-3,1.386
-15,-1,1.387
-11,0,1.388
-5,2,1.389
-3,1,1.39
-2,-1,1.391
1,-2,1.392
0,1,1.393
-5,2,1.394
-9,0,1.395
-10,-2,1.396
-12,-5,1.397
-14,-4,1.398
-7,-2,1.399
4,0,1.4
9,5,1.401
3,7,1.402
2,2,1.403
6,-4,1.404
8,-5,1.405
6,2,1.406
3,6,1.407
5,3,1.408
3,-2,1.409
-3,-3,1.41
-4,0,1.411
1,2,1.412
6,3,1.413
5,1,1.414
1,-2,1.415
-1,-2,1.416
-3,-5,1.417
-6,-2,1.418
-4,0,1.419
1,2,1.42
5,4,1.421
3,5,1.422
2,3,1.423
5,0,1.424
9,-2,1.425
8,-2,1.426
6,0,1.427
6,1,1.428
5,2,1.429
3,0,1.43
4,-4,1.431
8,-5,1.432
8,-5,1.433
6,-5,1.434
3,-4,1.435
2,-2,1.436
0,-2,1.437
0,-3,1.438
5,-4,1.439
11,-2,1.44
12,1,1.441
6,4,1.442
3,4,1.443
5,0,1.444
7,-3,1.445
5,-2,1.446
1,1,1.447
0,2,1.448
0,0,1.449
0,0,1.45
1,1,1.451
1,2,1.452
3,1,1.453
0,-4,1.454
-2,-5,1.455
-7,-3,1.456
-10,-4,1.457
-10,-4,1.458
-5,-2,1.459
3,0,1.46
8,3,1.461
8,5,1.462
5,4,1.463
4,1,1.464
4,-2,1.465
3,-3,1.466
5,-1,1.467
8,2,1.468
8,4,1.469
6,4,1.47
2,3,1.471
1,1,1.472
2,-1,1.473
1,-3,1.474
-1,-4,1.475
-6,-3,1.476
-9,-7,1.477
-8,-8,1.478
-2,-6,1.479
7,0,1.48
11,4,1.481
6,4,1.482
2,1,1.483
5,0,1.484
6,1,1.485
3,0,1.486
1,-1,1.487
4,-1,1.488
7,2,1.489
9,3,1.49
7,0,1.491
6,-4,1.492
5,-5,1.493
2,-2,1.494
-1,1,1.495
-4,1,1.496
-5,-4,1.497
-3,-8,1.498
2,-6,1.499
5,-1,1.5
0,1,1.501
-6,2,1.502
-7,0,1.503
0,0,1.504
5,1,1.505
5,2,1.506
5,1,1.507
6,-2,1.508
5,-3,1.509
0,0,1.51
-2,1,1.511
0,-1,1.512
2,-2,1.513
2,-1,1.514
3,1,1.515
0,0,1.516
-4,-6,1.517
-7,-7,1.518
-3,-4,1.519
5,-2,1.52
6,-2,1.521
0,-1,1.522
-1,2,1.523
2,4,1.524
4,5,1.525
2,3,1.526
1,2,1.527
2,1,1.528
0,0,1.529
-2,-1,1.53
-1,-3,1.531
2,-5,1.532
4,-2,1.533
-1,0,1.534
-5,0,1.535
-6,0,1.536
-5,-3,1.537
-4,-3,1.538
0,-5,1.539
9,-7,1.54
13,-6,1.541
11,0,1.542
5,3,1.543
3,0,1.544
6,-3,1.545
9,-2,1.546
10,0,1.547
8,-2,1.548
4,-5,1.549
4,-4,1.55
7,1,1.551
9,2,1.552
7,0,1.553
0,-2,1.554
-4,-3,1.555
-5,-2,1.556
-7,-4,1.557
-8,-4,1.558
-2,-1,1.559
10,1,1.56
15,4,1.561
7,4,1.562
-2,2,1.563
-4,-1,1.564
0,-2,1.565
0,-2,1.566
1,1,1.567
4,2,1.568
7,0,1.569
4,-3,1.57
0,-4,1.571
2,-2,1.572
9,0,1.573
13,1,1.574
9,1,1.575
0,1,1.576
-5,-1,1.577
-3,-3,1.578
4,-3,1.579
11,1,1.58
5,5,1.581
-7,7,1.582
-12,6,1.583
-8,3,1.584
-2,2,1.585
