Deltoid,Bicep,Time
25,0,0.329
23,-3,0.33
13,-6,0.331
6,-10,0.332
5,-11,0.333
6,-5,0.334
4,2,0.335
-5,2,0.336
-21,-7,0.337
-33,-10,0.338
-29,-10,0.339
-16,-6,0.34
0,3,0.341
14,11,0.342
26,9,0.343
32,-2,0.344
28,-6,0.345
15,-1,0.346
2,8,0.347
-6,8,0.348
-15,0,0.349
-20,-5,0.35
-23,-8,0.351
-23,-6,0.352
-21,-1,0.353
-16,1,0.354
-4,0,0.355
3,-2,0.356
7,-5,0.357
9,-1,0.358
12,3,0.359
12,5,0.36
5,4,0.361
3,3,0.362
9,6,0.363
11,8,0.364
1,5,0.365
-8,-1,0.366
-8,-8,0.367
-3,-9,0.368
-5,-7,0.369
-15,-7,0.37
-21,-11,0.371
-23,-13,0.372
-24,-6,0.373
-24,-2,0.374
-14,-4,0.375
2,-8,0.376
15,-9,0.377
23,-5,0.378
35,-2,0.379
55,1,0.38
69,7,0.381
66,10,0.382
46,5,0.383
23,-2,0.384
7,0,0.385
-3,6,0.386
-10,6,0.387
-15,2,0.388
-13,5,0.389
-10,11,0.39
-13,8,0.391
-15,-3,0.392
-8,-9,0.393
6,2,0.394
16,0,0.395
8,-1,0.396
-6,-3,0.397
-12,-5,0.398
-11,-5,0.399
-9,-4,0.4
-14,0,0.401
-16,4,0.402
-8,5,0.403
2,6,0.404
8,7,0.405
6,7,0.406
6,5,0.407
17,1,0.408
30,-3,0.409
35,-9,0.41
23,-15,0.411
7,-20,0.412
-3,-21,0.413
-4,2,0.414
-1,0,0.415
-2,-1,0.416
-7,-3,0.417
-14,-5,0.418
-12,-5,0.419
-2,-4,0.42
8,0,0.421
14,3,0.422
18,4,0.423
19,5,0.424
8,6,0.425
-12,6,0.426
-28,4,0.427
-31,1,0.428
-21,-3,0.429
-11,-8,0.43
-10,-13,0.431
-15,-17,0.432
-13,-18,0.433
-3,-18,0.434
10,-11,0.435
17,-6,0.436
13,-4,0.437
4,-1,0.438
0,2,0.439
1,4,0.44
1,8,0.441
0,10,0.442
1,11,0.443
6,11,0.444
9,9,0.445
4,8,0.446
2,5,0.447
8,1,0.448
15,-1,0.449
13,-2,0.45
5,-1,0.451
10,-2,0.452
29,-1,0.453
46,-4,0.454
49,-3,0.455
34,1,0.456
16,2,0.457
10,1,0.458
20,2,0.459
34,5,0.46
37,3,0.461
23,0,0.462
3,-5,0.463
-13,-5,0.464
-28,-1,0.465
-35,1,0.466
-26,1,0.467
-14,-2,0.468
-16,-5,0.469
-32,-8,0.47
-39,-7,0.471
-26,-3,0.472
-11,0,0.473
-8,-4,0.474
-10,-11,0.475
-4,-12,0.476
5,-8,0.477
11,-2,0.478
12,4,0.479
9,7,0.48
3,6,0.481
-1,4,0.482
2,-1,0.483
11,-4,0.484
10,-7,0.485
0,-9,0.486
-9,-5,0.487
-12,2,0.488
-11,1,0.489
-11,-6,0.49
-6,-12,0.491
3,-8,0.492
12,0,0.493
11,3,0.494
5,3,0.495
0,2,0.496
-1,0,0.497
0,0,0.498
9,3,0.499
17,6,0.5
18,8,0.501
18,10,0.502
15,6,0.503
12,2,0.504
8,0,0.505
7,-1,0.506
15,-1,0.507
23,-1,0.508
28,-2,0.509
29,-3,0.51
18,-1,0.511
8,0,0.512
5,-2,0.513
1,-4,0.514
-5,-1,0.515
-10,-3,0.516
-11,-10,0.517
-7,-7,0.518
-2,2,0.519
8,6,0.52
19,5,0.521
23,4,0.522
15,7,0.523
2,2,0.524
-4,-4,0.525
-5,-6,0.526
-5,0,0.527
-5,3,0.528
-8,1,0.529
-12,-5,0.53
-11,-10,0.531
1,-10,0.532
26,-5,0.533
55,0,0.534
72,0,0.535
67,-1,0.536
46,-3,0.537
21,5,0.538
-1,15,0.539
-20,18,0.54
-45,13,0.541
-80,5,0.542
-110,-8,0.543
-114,-22,0.544
-97,-29,0.545
-76,-26,0.546
-53,-14,0.547
-11,-6,0.548
53,0,0.549
104,6,0.55
115,9,0.551
88,7,0.552
51,3,0.553
4,0,0.554
-36,-4,0.555
-62,-9,0.556
-69,-16,0.557
-68,-16,0.558
-61,-10,0.559
-40,-5,0.56
-15,-6,0.561
-2,-5,0.562
-1,0,0.563
9,6,0.564
37,9,0.565
61,10,0.566
60,11,0.567
50,10,0.568
47,6,0.569
53,3,0.57
60,4,0.571
67,5,0.572
72,4,0.573
65,-2,0.574
42,-4,0.575
7,-3,0.576
-24,-3,0.577
-45,0,0.578
-50,5,0.579
-48,5,0.58
-49,0,0.581
-48,-8,0.582
-38,-12,0.583
-16,-10,0.584
4,0,0.585
12,13,0.586
14,16,0.587
17,8,0.588
17,-1,0.589
12,-2,0.59
9,3,0.591
16,3,0.592
26,-1,0.593
32,-5,0.594
32,-5,0.595
28,-4,0.596
19,-3,0.597
13,1,0.598
18,8,0.599
26,8,0.6
28,2,0.601
18,-1,0.602
6,2,0.603
-6,0,0.604
-21,-8,0.605
-32,-13,0.606
-30,-10,0.607
-13,-6,0.608
4,-5,0.609
7,-7,0.61
-5,-4,0.611
-15,3,0.612
-12,6,0.613
0,2,0.614
7,-1,0.615
-10,1,0.616
-40,-2,0.617
-65,-10,0.618
-72,-17,0.619
-68,-20,0.62
-63,-17,0.621
-53,-11,0.622
-27,-2,0.623
10,11,0.624
41,15,0.625
61,9,0.626
66,2,0.627
63,2,0.628
51,8,0.629
39,11,0.63
30,8,0.631
23,6,0.632
15,2,0.633
2,-7,0.634
-5,-14,0.635
-9,-10,0.636
-13,-1,0.637
-14,2,0.638
-10,3,0.639
-3,4,0.64
0,9,0.641
-5,9,0.642
-10,1,0.643
-4,-2,0.644
3,4,0.645
9,12,0.646
14,9,0.647
22,-1,0.648
34,-4,0.649
41,1,0.65
42,4,0.651
37,-1,0.652
30,-8,0.653
20,-12,0.654
12,-7,0.655
8,-6,0.656
10,-12,0.657
7,-15,0.658
-2,-10,0.659
-11,-3,0.66
-11,-6,0.661
-1,-8,0.662
17,-3,0.663
35,7,0.664
46,11,0.665
38,8,0.666
15,5,0.667
-5,5,0.668
-10,5,0.669
-8,7,0.67
-11,12,0.671
-19,13,0.672
-19,11,0.673
-20,3,0.674
-36,-5,0.675
-66,-13,0.676
-82,-25,0.677
-68,-29,0.678
-33,-23,0.679
-5,-12,0.68
4,-4,0.681
5,1,0.682
4,1,0.683
1,-1,0.684
-4,-4,0.685
-5,1,0.686
-2,9,0.687
1,11,0.688
2,8,0.689
5,2,0.69
8,-1,0.691
3,-5,0.692
-1,-7,0.693
2,-4,0.694
13,0,0.695
15,-1,0.696
10,-8,0.697
10,-8,0.698
21,0,0.699
32,10,0.7
34,12,0.701
31,6,0.702
33,0,0.703
36,2,0.704
35,8,0.705
27,9,0.706
19,7,0.707
16,6,0.708
21,10,0.709
34,11,0.71
42,6,0.711
27,-2,0.712
-1,-3,0.713
-33,-3,0.714
-47,-5,0.715
-48,-8,0.716
-46,-11,0.717
-43,-8,0.718
-33,-3,0.719
-19,2,0.72
-9,4,0.721
-8,6,0.722
-5,1,0.723
5,-9,0.724
18,-15,0.725
24,-12,0.726
24,-4,0.727
20,0,0.728
13,-4,0.729
0,-10,0.73
-10,-13,0.731
-7,-13,0.732
5,-8,0.733
16,-8,0.734
12,-7,0.735
-5,-7,0.736
-17,-4,0.737
-13,3,0.738
2,8,0.739
13,6,0.74
11,5,0.741
11,8,0.742
21,8,0.743
36,6,0.744
42,6,0.745
32,9,0.746
11,10,0.747
-5,7,0.748
-7,7,0.749
-3,9,0.75
-3,10,0.751
-12,7,0.752
-22,3,0.753
-29,1,0.754
-31,0,0.755
-23,-4,0.756
-5,-13,0.757
18,-15,0.758
30,-11,0.759
21,-4,0.76
0,0,0.761
-17,-4,0.762
-16,-8,0.763
-6,-7,0.764
-5,-1,0.765
-17,1,0.766
-26,-3,0.767
-22,-6,0.768
-8,-1,0.769
1,4,0.77
4,2,0.771
10,-4,0.772
16,-3,0.773
16,0,0.774
10,3,0.775
4,3,0.776
7,0,0.777
16,-2,0.778
31,-2,0.779
50,-1,0.78
58,3,0.781
48,7,0.782
28,7,0.783
12,4,0.784
0,2,0.785
-12,4,0.786
-24,2,0.787
-30,-2,0.788
-28,-5,0.789
-14,-4,0.79
11,-2,0.791
39,0,0.792
57,5,0.793
57,5,0.794
48,3,0.795
27,0,0.796
-2,0,0.797
-27,2,0.798
-34,-1,0.799
-30,-6,0.8
-38,-7,0.801
-62,-1,0.802
-71,1,0.803
-57,-8,0.804
-34,-18,0.805
-22,-19,0.806
-12,-10,0.807
4,-3,0.808
21,0,0.809
25,1,0.81
19,4,0.811
15,5,0.812
18,6,0.813
20,2,0.814
17,0,0.815
1,-4,0.816
-16,-5,0.817
-19,1,0.818
-2,6,0.819
20,5,0.82
28,0,0.821
22,-2,0.822
17,2,0.823
18,9,0.824
17,13,0.825
12,12,0.826
6,3,0.827
-1,-4,0.828
-9,-7,0.829
-13,-5,0.83
-7,-3,0.831
9,-1,0.832
25,4,0.833
40,6,0.834
48,1,0.835
40,-3,0.836
23,-4,0.837
10,2,0.838
6,5,0.839
4,4,0.84
-2,3,0.841
-12,3,0.842
-17,2,0.843
-17,1,0.844
-16,3,0.845
-16,6,0.846
-18,8,0.847
-19,9,0.848
-14,8,0.849
-2,0,0.85
8,-8,0.851
3,-14,0.852
-4,-16,0.853
-11,-21,0.854
-12,-26,0.855
-13,-25,0.856
-13,-16,0.857
-4,-7,0.858
12,-5,0.859
22,-7,0.86
22,-4,0.861
21,4,0.862
27,9,0.863
33,10,0.864
28,5,0.865
18,1,0.866
13,-1,0.867
13,-1,0.868
10,1,0.869
1,5,0.87
-3,8,0.871
-4,7,0.872
-3,1,0.873
-10,-7,0.874
-18,-10,0.875
-14,-7,0.876
7,-6,0.877
30,-10,0.878
32,-15,0.879
11,-12,0.88
-12,0,0.881
-19,9,0.882
-7,4,0.883
4,-5,0.884
3,-7,0.885
-17,-5,0.886
-42,-1,0.887
-58,0,0.888
-54,3,0.889
-38,8,0.89
-22,7,0.891
-10,1,0.892
-1,2,0.893
-3,3,0.894
-9,5,0.895
-7,-2,0.896
6,-12,0.897
19,-12,0.898
21,-2,0.899
19,10,0.9
25,15,0.901
32,11,0.902
34,7,0.903
35,5,0.904
34,5,0.905
32,5,0.906
31,6,0.907
34,11,0.908
32,12,0.909
22,6,0.91
7,-3,0.911
2,-8,0.912
8,-3,0.913
10,-2,0.914
13,-3,0.915
14,-2,0.916
15,-2,0.917
11,-3,0.918
5,-7,0.919
5,-11,0.92
0,-8,0.921
-15,2,0.922
-31,10,0.923
-35,8,0.924
-32,2,0.925
-37,-3,0.926
-44,-5,0.927
-39,-7,0.928
-29,-7,0.929
-25,-6,0.93
-25,-3,0.931
-13,-2,0.932
4,-1,0.933
12,-2,0.934
8,-5,0.935
7,-8,0.936
18,-13,0.937
27,-11,0.938
27,-2,0.939
27,7,0.94
29,11,0.941
30,11,0.942
24,8,0.943
17,8,0.944
7,5,0.945
-2,3,0.946
-6,2,0.947
-9,5,0.948
-5,9,0.949
-1,8,0.95
0,0,0.951
3,-4,0.952
8,-3,0.953
13,-2,0.954
12,-5,0.955
14,-10,0.956
19,-11,0.957
23,-6,0.958
31,1,0.959
48,6,0.96
58,9,0.961
42,9,0.962
6,5,0.963
-26,-3,0.964
-42,-7,0.965
-49,-3,0.966
-49,2,0.967
-40,1,0.968
-27,-6,0.969
-25,-13,0.97
-31,-17,0.971
-34,-15,0.972
-25,-10,0.973
-18,-6,0.974
-11,-3,0.975
-3,0,0.976
9,-1,0.977
18,0,0.978
16,-1,0.979
14,0,0.98
8,4,0.981
3,8,0.982
0,9,0.983
-1,1,0.984
8,-7,0.985
15,-9,0.986
17,-7,0.987
20,-4,0.988
25,-1,0.989
28,2,0.99
26,4,0.991
24,3,0.992
21,3,0.993
18,4,0.994
14,5,0.995
0,6,0.996
-15,0,0.997
-17,-2,0.998
-3,0,0.999
14,3,1.0
19,6,1.001
14,6,1.002
8,2,1.003
4,-2,1.004
2,-4,1.005
1,-1,1.006
4,1,1.007
7,2,1.008
2,3,1.009
-11,4,1.01
-25,3,1.011
-31,0,1.012
-32,0,1.013
-34,1,1.014
-35,2,1.015
-35,2,1.016
-33,-2,1.017
-28,-6,1.018
-14,-6,1.019
-1,-5,1.02
11,-6,1.021
20,-7,1.022
16,-9,1.023
13,-12,1.024
13,-12,1.025
13,-11,1.026
20,-7,1.027
27,-2,1.028
31,0,1.029
34,1,1.03
32,2,1.031
30,4,1.032
27,3,1.033
25,1,1.034
21,-1,1.035
18,-4,1.036
13,-8,1.037
8,-8,1.038
1,-5,1.039
-4,0,1.04
-10,6,1.041
-16,10,1.042
-16,8,1.043
-12,1,1.044
-5,-1,1.045
2,1,1.046
11,2,1.047
15,1,1.048
11,2,1.049
4,5,1.05
-1,5,1.051
0,-1,1.052
3,-4,1.053
0,-6,1.054
-3,-4,1.055
-8,-4,1.056
-16,-7,1.057
-19,-6,1.058
-9,-6,1.059
16,-5,1.06
36,-1,1.061
40,6,1.062
27,9,1.063
14,6,1.064
5,5,1.065
-4,6,1.066
-10,5,1.067
-11,2,1.068
-4,1,1.069
-3,4,1.07
-6,5,1.071
-6,1,1.072
-1,-1,1.073
-3,-2,1.074
-13,-5,1.075
-22,-8,1.076
-25,-11,1.077
-23,-9,1.078
-16,-6,1.079
-5,-8,1.08
4,-13,1.081
6,-15,1.082
3,-10,1.083
4,0,1.084
4,9,1.085
0,9,1.086
0,3,1.087
4,-2,1.088
8,-1,1.089
2,2,1.09
-3,1,1.091
-1,0,1.092
6,0,1.093
6,2,1.094
1,2,1.095
0,2,1.096
1,-2,1.097
3,-5,1.098
8,-6,1.099
16,-2,1.1
20,5,1.101
15,10,1.102
9,11,1.103
12,7,1.104
19,4,1.105
21,4,1.106
23,2,1.107
30,0,1.108
29,-1,1.109
16,1,1.11
6,2,1.111
10,-1,1.112
17,-3,1.113
5,-15,1.114
1,0,1.115
-4,7,1.116
-7,-2,1.117
-11,-7,1.118
-8,0,1.119
-6,5,1.12
-3,5,1.121
1,2,1.122
5,2,1.123
9,5,1.124
11,5,1.125
15,2,1.126
20,0,1.127
26,0,1.128
31,2,1.129
35,7,1.13
36,2,1.131
35,-2,1.132
22,-10,1.133
2,-6,1.134
-5,0,1.135
-12,3,1.136
-18,-1,1.137
-23,-3,1.138
-19,0,1.139
-15,2,1.14
-11,2,1.141
-5,1,1.142
1,1,1.143
8,2,1.144
13,2,1.145
19,1,1.146
27,0,1.147
35,0,1.148
43,1,1.149
49,3,1.15
51,1,1.151
49,-1,1.152
29,-4,1.153
7,-7,1.154
-12,-4,1.155
-23,-1,1.156
-31,-2,1.157
-38,-5,1.158
-33,-13,1.159
-18,-16,1.16
-4,-9,1.161
-4,2,1.162
-5,5,1.163
1,2,1.164
14,3,1.165
15,8,1.166
12,7,1.167
18,3,1.168
34,5,1.169
44,11,1.17
46,12,1.171
39,7,1.172
30,8,1.173
16,11,1.174
0,8,1.175
-18,-3,1.176
-34,-14,1.177
-47,-16,1.178
-45,-9,1.179
-33,-2,1.18
-24,5,1.181
-26,9,1.182
-24,8,1.183
-10,4,1.184
-1,6,1.185
-6,7,1.186
-13,-1,1.187
-2,-15,1.188
13,-24,1.189
13,-21,1.19
6,-11,1.191
13,-3,1.192
25,0,1.193
22,-2,1.194
5,-4,1.195
-3,-6,1.196
2,-2,1.197
4,1,1.198
-2,4,1.199
-4,7,1.2
-2,6,1.201
-6,3,1.202
-12,-4,1.203
-3,-9,1.204
14,-5,1.205
19,0,1.206
13,4,1.207
14,5,1.208
27,-1,1.209
40,-6,1.21
45,-4,1.211
49,0,1.212
54,5,1.213
54,10,1.214
47,8,1.215
34,6,1.216
20,2,1.217
1,3,1.218
-12,2,1.219
-16,0,1.22
-17,-3,1.221
-22,-4,1.222
-29,1,1.223
-29,6,1.224
-28,6,1.225
-37,0,1.226
-44,-6,1.227
-39,-9,1.228
-26,-8,1.229
-21,-9,1.23
-17,-9,1.231
-3,-7,1.232
11,-3,1.233
9,-2,1.234
-9,-2,1.235
-22,1,1.236
-20,0,1.237
-12,0,1.238
-8,-1,1.239
-10,0,1.24
-10,4,1.241
-8,3,1.242
-6,-4,1.243
-2,-12,1.244
10,-10,1.245
26,-1,1.246
36,8,1.247
36,10,1.248
28,8,1.249
22,8,1.25
21,5,1.251
25,-2,1.252
38,-6,1.253
53,-6,1.254
63,-4,1.255
53,-3,1.256
32,-7,1.257
13,-7,1.258
11,2,1.259
20,10,1.26
25,10,1.261
15,10,1.262
-10,8,1.263
-38,5,1.264
-59,1,1.265
-67,-2,1.266
-62,0,1.267
-47,-1,1.268
-26,-11,1.269
-12,-19,1.27
-4,-16,1.271
-2,-12,1.272
7,-9,1.273
19,-5,1.274
33,0,1.275
43,0,1.276
43,-8,1.277
30,-13,1.278
8,-7,1.279
-11,6,1.28
-19,13,1.281
-20,13,1.282
-18,15,1.283
-16,20,1.284
-14,17,1.285
-16,9,1.286
-29,0,1.287
-42,-5,1.288
-40,-14,1.289
-24,-20,1.29
-3,-17,1.291
13,-10,1.292
28,-5,1.293
44,-5,1.294
63,-3,1.295
71,4,1.296
65,8,1.297
44,10,1.298
24,12,1.299
10,12,1.3
-2,12,1.301
-14,14,1.302
-22,14,1.303
-29,7,1.304
-45,-6,1.305
-65,-18,1.306
-71,-29,1.307
-46,-31,1.308
-6,-18,1.309
21,0,1.31
25,8,1.311
23,2,1.312
32,-4,1.313
45,-2,1.314
46,4,1.315
29,5,1.316
9,-2,1.317
1,-3,1.318
9,1,1.319
20,3,1.32
24,6,1.321
20,5,1.322
10,-2,1.323
-1,-10,1.324
-3,-12,1.325
8,0,1.326
19,11,1.327
19,11,1.328
7,4,1.329
0,1,1.33
7,0,1.331
12,-3,1.332
8,-6,1.333
-7,-7,1.334
-19,-6,1.335
-21,-5,1.336
-12,-6,1.337
4,-4,1.338
26,-1,1.339
37,1,1.34
32,4,1.341
13,7,1.342
-3,6,1.343
-9,0,1.344
-17,-1,1.345
-30,4,1.346
-38,12,1.347
-29,12,1.348
-13,8,1.349
-6,4,1.35
-7,-1,1.351
6,-7,1.352
30,-9,1.353
45,-6,1.354
37,5,1.355
12,13,1.356
-10,7,1.357
-24,-2,1.358
-38,-8,1.359
-52,-8,1.36
-59,-7,1.361
-60,-12,1.362
-62,-20,1.363
-61,-22,1.364
-47,-12,1.365
-20,-5,1.366
4,-3,1.367
16,-4,1.368
19,-2,1.369
27,1,1.37
39,1,1.371
45,0,1.372
40,1,1.373
35,4,1.374
37,7,1.375
41,7,1.376
38,4,1.377
34,3,1.378
36,0,1.379
45,-3,1.38
48,1,1.381
45,8,1.382
42,11,1.383
39,7,1.384
26,1,1.385
7,-2,1.386
-5,0,1.387
-8,6,1.388
-9,10,1.389
-15,6,1.39
-18,-1,1.391
-15,-4,1.392
-7,0,1.393
0,-2,1.394
6,-8,1.395
9,-11,1.396
2,-13,1.397
-9,-12,1.398
-20,-11,1.399
-22,-7,1.4
-22,-3,1.401
-23,-1,1.402
-25,-3,1.403
-28,-4,1.404
-27,-2,1.405
-19,0,1.406
2,2,1.407
27,4,1.408
37,6,1.409
23,5,1.41
2,1,1.411
-5,2,1.412
0,6,1.413
3,5,1.414
5,1,1.415
11,-5,1.416
24,-6,1.417
35,-4,1.418
40,-2,1.419
34,0,1.42
19,2,1.421
-5,4,1.422
-27,5,1.423
-38,5,1.424
-39,4,1.425
-34,1,1.426
-30,-1,1.427
-27,0,1.428
-24,5,1.429
-15,9,1.43
-3,9,1.431
6,8,1.432
13,5,1.433
14,-6,1.434
13,-21,1.435
7,-30,1.436
8,-28,1.437
19,-17,1.438
32,-8,1.439
34,-2,1.44
18,3,1.441
0,6,1.442
-5,5,1.443
-3,1,1.444
0,-2,1.445
5,-3,1.446
12,-5,1.447
14,-1,1.448
6,5,1.449
-6,7,1.45
-12,3,1.451
-6,0,1.452
7,5,1.453
14,10,1.454
10,6,1.455
5,2,1.456
0,-3,1.457
-4,-7,1.458
-2,-7,1.459
-2,-6,1.46
-12,-4,1.461
-21,-4,1.462
-25,-9,1.463
-25,-12,1.464
-14,-8,1.465
-4,-2,1.466
-2,4,1.467
0,9,1.468
1,5,1.469
5,2,1.47
20,3,1.471
34,4,1.472
44,3,1.473
50,1,1.474
34,-4,1.475
13,-7,1.476
0,-6,1.477
0,2,1.478
3,8,1.479
7,8,1.48
8,7,1.481
5,5,1.482
-4,1,1.483
-13,-2,1.484
-15,0,1.485
-4,6,1.486
16,5,1.487
31,0,1.488
33,0,1.489
25,2,1.49
17,2,1.491
6,-2,1.492
-7,-1,1.493
-28,-1,1.494
-44,-5,1.495
-47,-13,1.496
-35,-17,1.497
-16,-9,1.498
3,-1,1.499
19,3,1.5
30,6,1.501
40,8,1.502
43,6,1.503
42,0,1.504
42,-4,1.505
49,-2,1.506
53,-2,1.507
34,-3,1.508
-4,0,1.509
-32,6,1.51
-42,7,1.511
-52,-3,1.512
-69,-13,1.513
-77,-15,1.514
-60,-13,1.515
-41,-13,1.516
-36,-16,1.517
-32,-12,1.518
-5,-4,1.519
31,2,1.52
38,1,1.521
16,-4,1.522
-2,-8,1.523
-2,-6,1.524
2,2,1.525
2,7,1.526
4,7,1.527
9,4,1.528
6,7,1.529
4,11,1.53
10,10,1.531
21,7,1.532
27,7,1.533
23,5,1.534
18,2,1.535
12,-3,1.536
7,-10,1.537
12,-11,1.538
28,-6,1.539
42,2,1.54
39,11,1.541
23,13,1.542
17,10,1.543
31,3,1.544
51,-1,1.545
58,-2,1.546
50,2,1.547
30,6,1.548
7,5,1.549
-11,0,1.55
-24,-4,1.551
-36,-6,1.552
-44,-5,1.553
-47,-7,1.554
-46,-6,1.555
-49,-5,1.556
-55,-7,1.557
-51,-4,1.558
-29,2,1.559
-2,8,1.56
13,8,1.561
15,2,1.562
20,-4,1.563
35,-9,1.564
42,-13,1.565
34,-10,1.566
16,-3,1.567
1,-1,1.568
-9,-3,1.569
