Deltoid,Bicep,Time
-26,1,0.423
-16,1,0.424
-12,0,0.425
-11,-2,0.426
-20,-2,0.427
-32,-1,0.428
-48,-2,0.429
-60,-3,0.43
-57,-2,0.431
-50,-1,0.432
-31,-2,0.433
-11,-3,0.434
7,-2,0.435
17,-2,0.436
17,-5,0.437
13,-5,0.438
13,-3,0.439
10,-1,0.44
-2,1,0.441
-18,4,0.442
-19,4,0.443
-6,2,0.444
-1,0,0.445
-14,2,0.446
-25,2,0.447
-19,-5,0.448
-4,-7,0.449
2,-5,0.45
-4,0,0.451
-16,0,0.452
-21,-2,0.453
-20,-1,0.454
-3,0,0.455
18,0,0.456
25,-5,0.457
17,-6,0.458
12,-4,0.459
20,-1,0.46
27,2,0.461
22,8,0.462
15,8,0.463
14,0,0.464
13,-7,0.465
3,-5,0.466
-8,-1,0.467
-11,0,0.468
-4,0,0.469
8,1,0.47
22,5,0.471
33,6,0.472
39,6,0.473
42,3,0.474
43,-1,0.475
34,-2,0.476
16,-5,0.477
-5,-5,0.478
-12,-5,0.479
-5,-4,0.48
0,-1,0.481
-1,2,0.482
-4,0,0.483
-5,-3,0.484
-12,-3,0.485
-22,2,0.486
-23,4,0.487
-12,-1,0.488
-2,-8,0.489
0,-8,0.49
4,-6,0.491
20,-5,0.492
36,-2,0.493
33,0,0.494
14,1,0.495
-3,2,0.496
-12,-2,0.497
-18,-5,0.498
-8,0,0.499
-2,4,0.5
-8,3,0.501
-13,1,0.502
-12,0,0.503
-10,-3,0.504
-8,-1,0.505
-6,0,0.506
-4,0,0.507
-1,1,0.508
3,1,0.509
2,0,0.51
-12,1,0.511
-26,2,0.512
-34,2,0.513
-39,2,0.514
-32,0,0.515
-31,-2,0.516
-32,-6,0.517
-14,-7,0.518
35,-4,0.519
86,2,0.52
98,8,0.521
68,8,0.522
39,5,0.523
42,3,0.524
56,3,0.525
48,3,0.526
24,-1,0.527
9,-5,0.528
14,-5,0.529
23,-3,0.53
18,-4,0.531
4,-6,0.532
-9,-5,0.533
-22,-7,0.534
-35,-6,0.535
-45,-6,0.536
-48,-9,0.537
-42,-7,0.538
-24,-2,0.539
2,4,0.54
29,6,0.541
41,7,0.542
31,7,0.543
12,4,0.544
-3,0,0.545
-6,-3,0.546
-10,-5,0.547
-24,-6,0.548
-49,-6,0.549
-70,-2,0.55
-73,0,0.551
-53,-1,0.552
-28,-4,0.553
-3,-7,0.554
16,-5,0.555
32,-3,0.556
45,-8,0.557
52,-8,0.558
51,-2,0.559
39,5,0.56
13,10,0.561
-18,11,0.562
-33,9,0.563
-19,8,0.564
12,5,0.565
35,0,0.566
47,-4,0.567
54,-4,0.568
49,-1,0.569
26,-1,0.57
-6,-2,0.571
-23,-2,0.572
-15,1,0.573
-1,1,0.574
-3,0,0.575
-5,-3,0.576
-6,-2,0.577
-7,-1,0.578
-6,-1,0.579
-5,-1,0.58
-6,3,0.581
-7,5,0.582
-2,2,0.583
3,0,0.584
11,-1,0.585
20,-2,0.586
30,-3,0.587
35,-3,0.588
24,-1,0.589
15,0,0.59
11,0,0.591
7,-1,0.592
4,-1,0.593
-7,-1,0.594
-11,-3,0.595
-14,-7,0.596
-16,-10,0.597
-18,-6,0.598
-16,-4,0.599
-14,-2,0.6
-16,0,0.601
-17,4,0.602
-9,4,0.603
1,-1,0.604
17,-5,0.605
33,-3,0.606
51,-1,0.607
60,0,0.608
41,3,0.609
24,6,0.61
17,5,0.611
9,2,0.612
3,1,0.613
-3,5,0.614
-10,4,0.615
-8,0,0.616
-3,-6,0.617
5,-4,0.618
12,0,0.619
10,0,0.62
1,-1,0.621
0,-3,0.622
15,-1,0.623
28,0,0.624
21,0,0.625
3,-2,0.626
1,-4,0.627
13,-1,0.628
17,2,0.629
4,2,0.63
-9,-2,0.631
-9,-3,0.632
-4,1,0.633
-8,2,0.634
-16,-1,0.635
-19,-5,0.636
-16,-8,0.637
-11,-5,0.638
-5,-2,0.639
-1,-2,0.64
-1,-2,0.641
-10,0,0.642
-22,1,0.643
-30,0,0.644
-29,-3,0.645
-24,-5,0.646
-20,-5,0.647
-19,-4,0.648
-22,-2,0.649
-21,0,0.65
-10,4,0.651
13,6,0.652
34,5,0.653
45,0,0.654
55,-1,0.655
65,-3,0.656
70,-1,0.657
61,0,0.658
46,2,0.659
31,5,0.66
17,5,0.661
4,4,0.662
3,-1,0.663
20,-6,0.664
35,-4,0.665
35,-2,0.666
22,0,0.667
1,1,0.668
-28,0,0.669
-57,-2,0.67
-60,-3,0.671
-31,-3,0.672
4,-1,0.673
17,0,0.674
9,1,0.675
-1,1,0.676
-5,-3,0.677
-13,-5,0.678
-26,-7,0.679
-28,-6,0.68
-20,-4,0.681
-13,-2,0.682
-15,2,0.683
-21,5,0.684
-25,4,0.685
-23,1,0.686
-10,-2,0.687
18,-2,0.688
42,0,0.689
45,3,0.69
31,4,0.691
20,3,0.692
15,1,0.693
4,0,0.694
-11,-1,0.695
-22,-1,0.696
-18,-5,0.697
-8,-7,0.698
-1,-4,0.699
2,2,0.7
1,7,0.701
-4,3,0.702
-6,-3,0.703
-1,-4,0.704
9,-2,0.705
19,0,0.706
26,-1,0.707
36,-2,0.708
41,-3,0.709
31,-1,0.71
8,0,0.711
-13,0,0.712
-21,0,0.713
-17,0,0.714
-12,2,0.715
-15,1,0.716
-18,-4,0.717
-14,-8,0.718
-1,-5,0.719
2,0,0.72
-19,0,0.721
-43,-2,0.722
-44,-5,0.723
-23,-5,0.724
-9,-3,0.725
-8,1,0.726
5,2,0.727
39,-2,0.728
60,-4,0.729
50,-3,0.73
30,2,0.731
29,8,0.732
43,13,0.733
45,11,0.734
39,7,0.735
37,3,0.736
48,-1,0.737
59,-3,0.738
67,1,0.739
67,4,0.74
44,5,0.741
21,6,0.742
0,3,0.743
-21,0,0.744
-39,-1,0.745
-50,-3,0.746
-39,-5,0.747
-28,-7,0.748
-15,-5,0.749
-10,-4,0.75
-30,-4,0.751
-47,-3,0.752
-56,0,0.753
-61,2,0.754
-55,0,0.755
-45,-3,0.756
-31,-6,0.757
-20,-7,0.758
-13,-6,0.759
-6,-3,0.76
3,0,0.761
7,0,0.762
2,-1,0.763
-7,-1,0.764
-9,0,0.765
-4,0,0.766
3,-4,0.767
4,-6,0.768
2,-6,0.769
3,-5,0.77
10,-4,0.771
19,-5,0.772
30,-1,0.773
38,3,0.774
40,5,0.775
37,4,0.776
36,-2,0.777
34,-4,0.778
27,-3,0.779
17,-3,0.78
11,-2,0.781
13,-1,0.782
15,3,0.783
11,4,0.784
-1,2,0.785
-16,-1,0.786
-21,0,0.787
-19,2,0.788
-13,3,0.789
-10,2,0.79
-7,2,0.791
-3,0,0.792
3,0,0.793
6,-3,0.794
6,-1,0.795
2,2,0.796
-4,-2,0.797
-12,-4,0.798
-13,-2,0.799
-12,0,0.8
-21,1,0.801
-42,1,0.802
-54,1,0.803
-39,-1,0.804
-8,-3,0.805
17,-4,0.806
25,-1,0.807
33,0,0.808
44,0,0.809
46,3,0.81
37,5,0.811
30,2,0.812
37,0,0.813
39,1,0.814
28,5,0.815
16,7,0.816
-1,1,0.817
-11,-3,0.818
2,-3,0.819
16,-2,0.82
30,-3,0.821
39,-4,0.822
33,-4,0.823
30,-4,0.824
36,-4,0.825
36,-2,0.826
13,0,0.827
-8,1,0.828
-23,0,0.829
-37,-3,0.83
-45,-1,0.831
-47,0,0.832
-33,-2,0.833
-16,-5,0.834
-9,-3,0.835
-14,-3,0.836
-14,-9,0.837
-4,-9,0.838
4,-4,0.839
5,-1,0.84
1,-1,0.841
-5,1,0.842
-10,3,0.843
-12,0,0.844
-8,-3,0.845
-3,-3,0.846
-1,0,0.847
-2,1,0.848
-5,1,0.849
-8,0,0.85
-7,-1,0.851
-3,-4,0.852
1,-4,0.853
1,1,0.854
-2,1,0.855
-8,-1,0.856
-17,-6,0.857
-24,-6,0.858
-26,-3,0.859
-20,-1,0.86
-6,-1,0.861
6,2,0.862
14,2,0.863
22,0,0.864
34,-3,0.865
46,-1,0.866
48,2,0.867
32,6,0.868
9,6,0.869
-7,4,0.87
-8,3,0.871
-2,0,0.872
-1,0,0.873
-5,-2,0.874
-5,-3,0.875
-5,-4,0.876
-4,-6,0.877
0,-3,0.878
24,-1,0.879
58,0,0.88
68,3,0.881
45,3,0.882
17,-1,0.883
17,-5,0.884
31,-2,0.885
26,4,0.886
2,6,0.887
-12,1,0.888
-7,-3,0.889
-3,-2,0.89
-11,2,0.891
-23,3,0.892
-26,2,0.893
-26,-1,0.894
-24,-2,0.895
-20,-3,0.896
-14,-5,0.897
-8,-6,0.898
-2,-2,0.899
0,1,0.9
-11,0,0.901
-24,-2,0.902
-40,-2,0.903
-46,-1,0.904
-18,-1,0.905
11,-1,0.906
39,-4,0.907
57,-7,0.908
45,-6,0.909
34,-4,0.91
29,0,0.911
21,3,0.912
3,3,0.913
-15,3,0.914
-29,5,0.915
-30,5,0.916
-24,-2,0.917
-10,-7,0.918
15,-5,0.919
37,0,0.92
31,2,0.921
-1,-2,0.922
-26,-4,0.923
-18,-2,0.924
11,2,0.925
23,6,0.926
7,6,0.927
-13,2,0.928
-16,-4,0.929
-9,-6,0.93
-6,-4,0.931
-10,-3,0.932
-11,-3,0.933
-8,-4,0.934
-2,-5,0.935
12,-6,0.936
31,-8,0.937
38,-8,0.938
26,-4,0.939
11,0,0.94
8,1,0.941
15,1,0.942
17,1,0.943
13,0,0.944
15,-1,0.945
20,2,0.946
16,7,0.947
4,7,0.948
0,2,0.949
8,0,0.95
7,3,0.951
-3,6,0.952
-13,7,0.953
-13,4,0.954
-12,0,0.955
-25,-2,0.956
-51,-4,0.957
-70,-4,0.958
-65,-3,0.959
-39,-1,0.96
-9,2,0.961
17,4,0.962
40,1,0.963
60,-2,0.964
69,-3,0.965
56,-1,0.966
25,2,0.967
0,2,0.968
-7,1,0.969
-1,0,0.97
0,-1,0.971
-3,-1,0.972
-7,2,0.973
-10,2,0.974
-6,0,0.975
-2,-2,0.976
-2,-5,0.977
-1,-7,0.978
-5,-5,0.979
-4,-3,0.98
13,1,0.981
22,4,0.982
8,4,0.983
-2,4,0.984
0,0,0.985
3,-3,0.986
13,-2,0.987
21,-1,0.988
25,-1,0.989
28,-1,0.99
28,-1,0.991
22,0,0.992
3,0,0.993
-16,0,0.994
-32,-3,0.995
-49,-4,0.996
-59,-9,0.997
-55,-8,0.998
-35,-4,0.999
-10,-3,1.0
16,-5,1.001
45,-5,1.002
71,-3,1.003
77,-1,1.004
55,-2,1.005
21,-1,1.006
-6,0,1.007
-17,0,1.008
-23,-2,1.009
-23,-1,1.01
-10,1,1.011
11,9,1.012
24,13,1.013
10,5,1.014
-20,5,1.015
-38,1,1.016
-19,-5,1.017
26,-13,1.018
65,-9,1.019
78,-7,1.02
70,-3,1.021
48,-1,1.022
10,0,1.023
-41,1,1.024
-79,1,1.025
-80,1,1.026
-58,0,1.027
-37,-1,1.028
-30,0,1.029
-35,3,1.03
-43,5,1.031
-41,5,1.032
-17,1,1.033
16,3,1.034
34,3,1.035
25,1,1.036
11,-3,1.037
6,-8,1.038
3,-5,1.039
-1,-4,1.04
1,-2,1.041
14,-1,1.042
17,0,1.043
2,1,1.044
-3,1,1.045
30,1,1.046
81,0,1.047
96,-1,1.048
51,0,1.049
-16,2,1.05
-46,3,1.051
-27,3,1.052
4,1,1.053
8,3,1.054
-9,3,1.055
-23,1,1.056
-23,-3,1.057
-19,-7,1.058
-5,-5,1.059
8,-4,1.06
21,-2,1.061
30,-1,1.062
25,0,1.063
19,1,1.064
13,1,1.065
5,1,1.066
-8,0,1.067
-15,-1,1.068
-2,0,1.069
9,2,1.07
17,3,1.071
23,3,1.072
25,1,1.073
27,-1,1.074
21,-2,1.075
6,0,1.076
-4,0,1.077
-10,-3,1.078
-10,-5,1.079
-5,-5,1.08
0,0,1.081
0,1,1.082
-5,0,1.083
-11,-2,1.084
-12,-2,1.085
-15,-1,1.086
-19,-2,1.087
-21,-3,1.088
-20,-2,1.089
-20,-1,1.09
-23,-2,1.091
-27,-3,1.092
-31,-4,1.093
-35,-5,1.094
-34,-3,1.095
-18,0,1.096
19,-1,1.097
70,-4,1.098
110,-4,1.099
118,3,1.1
91,12,1.101
56,13,1.102
29,7,1.103
10,1,1.104
-10,0,1.105
-29,2,1.106
-32,1,1.107
-21,2,1.108
-7,3,1.109
-1,2,1.11
1,-1,1.111
-3,-2,1.112
-20,1,1.113
-49,0,1.114
-62,-4,1.115
-41,-8,1.116
4,-10,1.117
55,-8,1.118
84,-5,1.119
69,-1,1.12
18,3,1.121
-26,4,1.122
-28,1,1.123
-4,-2,1.124
4,-1,1.125
-6,2,1.126
-12,3,1.127
-6,0,1.128
-6,-2,1.129
-15,-2,1.13
-17,0,1.131
-9,0,1.132
-2,0,1.133
-6,-4,1.134
-6,-4,1.135
-4,-4,1.136
-1,-6,1.137
1,-7,1.138
5,-5,1.139
7,-3,1.14
3,-3,1.141
0,-3,1.142
3,-1,1.143
6,0,1.144
6,0,1.145
5,-1,1.146
3,-1,1.147
2,-1,1.148
2,-1,1.149
0,-1,1.15
-4,0,1.151
-8,3,1.152
-12,3,1.153
-16,2,1.154
-23,0,1.155
-29,-4,1.156
-27,-11,1.157
-12,-10,1.158
17,-4,1.159
46,2,1.16
65,3,1.161
67,1,1.162
57,0,1.163
37,2,1.164
14,6,1.165
1,10,1.166
4,11,1.167
5,8,1.168
-16,3,1.169
-49,2,1.17
-49,2,1.171
-6,1,1.172
46,1,1.173
68,2,1.174
57,4,1.175
35,1,1.176
23,-6,1.177
14,-7,1.178
-2,-6,1.179
-18,-5,1.18
-25,-4,1.181
-28,-2,1.182
-27,1,1.183
-21,1,1.184
-11,-1,1.185
-7,-3,1.186
-12,-4,1.187
-16,-6,1.188
-10,-6,1.189
-4,-3,1.19
-6,-2,1.191
-8,-3,1.192
-6,0,1.193
-5,-1,1.194
-7,-1,1.195
-9,-1,1.196
-5,-1,1.197
0,-1,1.198
10,-1,1.199
17,0,1.2
12,1,1.201
6,2,1.202
-2,0,1.203
-7,-1,1.204
-3,-1,1.205
3,-2,1.206
13,-4,1.207
15,-4,1.208
-6,-2,1.209
-28,-1,1.21
-44,-1,1.211
-49,-1,1.212
-19,-1,1.213
12,-2,1.214
44,-2,1.215
82,-1,1.216
125,-2,1.217
142,-2,1.218
117,0,1.219
64,2,1.22
16,3,1.221
-15,4,1.222
-40,2,1.223
-65,0,1.224
-77,-2,1.225
-68,-4,1.226
-55,-6,1.227
-50,-7,1.228
-39,-4,1.229
-13,-2,1.23
11,-2,1.231
19,-1,1.232
16,-1,1.233
14,0,1.234
18,3,1.235
21,3,1.236
21,0,1.237
18,-3,1.238
7,-5,1.239
-7,-3,1.24
-16,0,1.241
-9,1,1.242
7,0,1.243
18,-2,1.244
22,-3,1.245
26,-3,1.246
23,0,1.247
13,3,1.248
-3,4,1.249
-18,3,1.25
-33,1,1.251
-50,0,1.252
-53,2,1.253
-37,3,1.254
-11,0,1.255
6,-5,1.256
21,-10,1.257
39,-7,1.258
56,-2,1.259
50,-2,1.26
25,-3,1.261
0,0,1.262
-9,3,1.263
-7,0,1.264
-3,-5,1.265
0,-3,1.266
5,0,1.267
8,0,1.268
3,-2,1.269
-4,1,1.27
-9,5,1.271
-13,2,1.272
-17,-1,1.273
-21,-2,1.274
-24,-3,1.275
-33,-3,1.276
-38,-6,1.277
-24,-3,1.278
9,0,1.279
43,-2,1.28
59,-3,1.281
63,-1,1.282
66,2,1.283
56,2,1.284
13,-1,1.285
-46,0,1.286
-83,0,1.287
-73,-3,1.288
-35,-7,1.289
4,-4,1.29
30,2,1.291
37,5,1.292
26,4,1.293
14,0,1.294
21,2,1.295
23,3,1.296
8,-1,1.297
-5,-4,1.298
-10,-4,1.299
-13,-3,1.3
-5,1,1.301
-1,4,1.302
-13,0,1.303
-14,-2,1.304
19,0,1.305
44,3,1.306
39,4,1.307
38,4,1.308
51,2,1.309
61,0,1.31
63,1,1.311
51,2,1.312
-3,0,1.313
-50,-2,1.314
-50,-2,1.315
-34,-3,1.316
-38,-5,1.317
-53,-7,1.318
-47,-3,1.319
-24,0,1.32
-8,3,1.321
-2,0,1.322
18,-2,1.323
40,-3,1.324
33,-1,1.325
7,0,1.326
-6,0,1.327
3,0,1.328
5,0,1.329
-9,0,1.33
-21,-1,1.331
-22,-2,1.332
-23,-1,1.333
-29,-3,1.334
-21,-4,1.335
-6,-2,1.336
-3,-4,1.337
-10,-5,1.338
6,-7,1.339
46,-1,1.34
68,6,1.341
50,7,1.342
24,1,1.343
17,-2,1.344
20,1,1.345
11,6,1.346
-5,6,1.347
-15,3,1.348
-18,2,1.349
-22,2,1.35
-24,0,1.351
-21,-3,1.352
-16,-1,1.353
-15,2,1.354
-8,3,1.355
5,-1,1.356
21,-6,1.357
36,-6,1.358
54,-2,1.359
68,1,1.36
59,4,1.361
14,7,1.362
-41,4,1.363
-73,-2,1.364
-77,-6,1.365
-68,-4,1.366
-51,0,1.367
-27,-3,1.368
-2,-6,1.369
12,-4,1.37
21,0,1.371
42,0,1.372
69,0,1.373
85,1,1.374
83,5,1.375
69,6,1.376
18,0,1.377
-26,-5,1.378
-50,-2,1.379
-66,0,1.38
-56,-1,1.381
-41,-3,1.382
-9,-4,1.383
22,-6,1.384
50,-6,1.385
64,-6,1.386
38,-2,1.387
19,2,1.388
20,3,1.389
18,6,1.39
0,10,1.391
-15,11,1.392
-25,4,1.393
-36,-4,1.394
-41,-8,1.395
-35,-5,1.396
-26,-7,1.397
-23,-10,1.398
-13,-8,1.399
17,-1,1.4
45,5,1.401
40,3,1.402
15,-2,1.403
5,-2,1.404
17,2,1.405
23,4,1.406
17,2,1.407
16,2,1.408
22,2,1.409
22,2,1.41
11,4,1.411
-1,5,1.412
-10,3,1.413
-18,-3,1.414
-20,-6,1.415
-16,-4,1.416
-12,-5,1.417
-17,-7,1.418
-17,-7,1.419
-8,-5,1.42
-3,-1,1.421
-13,1,1.422
-23,0,1.423
-18,-1,1.424
-5,-2,1.425
1,0,1.426
8,1,1.427
24,-1,1.428
37,-2,1.429
29,-1,1.43
2,0,1.431
-20,0,1.432
-23,2,1.433
-19,3,1.434
-13,3,1.435
-7,0,1.436
6,-4,1.437
18,-1,1.438
19,1,1.439
9,-1,1.44
2,-3,1.441
5,-1,1.442
9,2,1.443
7,-1,1.444
6,-5,1.445
10,-4,1.446
6,0,1.447
-14,0,1.448
-39,-1,1.449
-42,0,1.45
-14,0,1.451
17,-1,1.452
28,0,1.453
27,3,1.454
35,4,1.455
42,4,1.456
42,-1,1.457
42,-6,1.458
47,-1,1.459
49,3,1.46
41,3,1.461
29,2,1.462
7,0,1.463
-10,-2,1.464
-15,-3,1.465
-22,-4,1.466
-36,-4,1.467
-43,-4,1.468
-29,-1,1.469
-13,2,1.47
4,0,1.471
17,-1,1.472
15,-1,1.473
10,-1,1.474
0,0,1.475
-25,-2,1.476
-57,-7,1.477
-75,-8,1.478
-67,-6,1.479
-47,-1,1.48
-35,0,1.481
-19,-3,1.482
16,-4,1.483
57,-3,1.484
71,1,1.485
58,4,1.486
50,5,1.487
60,6,1.488
64,9,1.489
44,10,1.49
12,8,1.491
-10,3,1.492
-19,1,1.493
-18,3,1.494
-8,2,1.495
-4,-2,1.496
-10,-10,1.497
-16,-11,1.498
-7,-8,1.499
6,-2,1.5
8,3,1.501
-1,5,1.502
0,2,1.503
6,-2,1.504
5,-5,1.505
-4,-1,1.506
-10,1,1.507
-7,-1,1.508
-6,-3,1.509
-9,-2,1.51
-9,0,1.511
-8,0,1.512
-9,-1,1.513
-16,-2,1.514
-17,-2,1.515
-16,-3,1.516
-17,-6,1.517
-10,-4,1.518
12,2,1.519
35,4,1.52
32,4,1.521
9,2,1.522
-8,0,1.523
-2,-2,1.524
10,-3,1.525
11,-2,1.526
7,-1,1.527
11,-3,1.528
18,-2,1.529
20,1,1.53
19,2,1.531
20,-1,1.532
20,-2,1.533
9,-1,1.534
-2,0,1.535
-5,1,1.536
-1,-4,1.537
1,-7,1.538
1,-4,1.539
1,-1,1.54
-1,0,1.541
-10,3,1.542
-21,3,1.543
-27,2,1.544
-31,-1,1.545
-29,-3,1.546
-17,-1,1.547
4,0,1.548
